trade_date,dominant_code,close,oi,ema_fast,ema_slow,dif,dea,macd_hist,dif_slope,dea_slope,hist_slope,trend,signal,position
2015-06-04,NI1509.SHF,98530,193186,100263.73008119043,101470.72714566563,-1206.997064475203,-318.15438393549334,-1777.6853610794192,-79.96547947228828,-222.2106701349274,284.4903813252781,downtrend,0,-1
2015-06-05,NI1509.SHF,98390,203496,99975.46391485343,101242.52513487558,-1267.0612200221512,-507.93575115282493,-1518.2509377386527,-60.064155546948314,-189.7813672173316,259.43442334076644,downtrend,0,-1
2015-06-08,NI1509.SHF,100570,217446,100066.93100487598,101192.70845821814,-1125.7774533421616,-631.5040915906923,-988.5467235029387,141.28376667998964,-123.56834043786733,529.7042142357141,downtrend,0,-1
2015-06-09,NI1509.SHF,100910,214594,100196.63392720275,101171.76709094273,-975.1331637399708,-700.229906020548,-549.8065154388455,150.64428960219084,-68.72581442985575,438.74020806409317,downtrend,0,-1
2015-06-10,NI1509.SHF,101330,210380,100370.99793840233,101183.48804716919,-812.490108766855,-722.6819465698095,-179.61632439409095,162.6430549731158,-22.452040549261483,370.19019104475456,downtrend,0,-1
2015-06-11,NI1509.SHF,101500,201518,100544.69056326352,101206.9333770085,-662.2428137449897,-710.5941200048455,96.70261251971169,150.24729502186528,12.087826564963962,276.31893691380264,uptrend,1,1
2015-06-12,NI1509.SHF,98070,199864,100163.96893814605,100974.56794167454,-810.5990035284922,-730.5950967095749,-160.0078136378345,-148.3561897835025,-20.000976704729396,-256.7104261575462,strong_downtrend,-1,-1
2015-06-15,NI1509.SHF,97580,206642,99766.43525535434,100723.11846451346,-956.6832091591205,-775.812719199484,-361.74097991927283,-146.08420563062828,-45.217622489909104,-201.73316628143834,strong_downtrend,0,-1
2015-06-16,NI1509.SHF,95700,213938,99140.82983145368,100351.03561529024,-1210.205783836558,-862.6913321268989,-695.0289034193183,-253.52257467743766,-86.8786129274149,-333.2879235000455,strong_downtrend,0,-1
2015-06-17,NI1509.SHF,95280,212964,98546.85601123003,99975.40334749097,-1428.5473362609337,-975.8625329537059,-905.3696066144555,-218.34155242437555,-113.17120082680697,-210.34070319513717,strong_downtrend,0,-1
2015-06-18,NI1509.SHF,96300,203154,98201.18585565618,99703.15124767683,-1501.9653920206474,-1081.0831047670943,-841.7645745071063,-73.41805575971375,-105.22057181338835,63.60503210734919,downtrend,0,-1
2015-06-19,NI1509.SHF,94610,215276,97648.69572401677,99325.88078488594,-1677.1850608691748,-1200.3034959875104,-953.7631297633288,-175.21966884852736,-119.2203912204161,-111.99855525622252,strong_downtrend,0,-1
2015-06-23,NI1509.SHF,95050,218968,97248.89638186034,99009.1488748944,-1760.2524930340587,-1312.29329539682,-895.9183952744775,-83.06743216488394,-111.98979940930963,57.84473448885137,downtrend,0,-1
2015-06-24,NI1509.SHF,96390,215434,97116.75847695874,98815.13784712444,-1698.3793701656978,-1389.5105103505957,-617.7377196302041,61.87312286836095,-77.21721495377574,278.1806756442734,downtrend,0,-1
2015-06-25,NI1509.SHF,94850,220876,96768.02640358047,98521.42393252262,-1753.3975289421505,-1462.2879140689067,-582.2192297464876,-55.018158776452765,-72.777403718311,35.518489883716484,downtrend,0,-1
2015-06-26,NI1509.SHF,93850,222276,96319.0992645681,98175.39253011355,-1856.2932655454497,-1541.0889843642153,-630.4085623624687,-102.89573660329916,-78.80107029530859,-48.18933261598113,strong_downtrend,0,-1
2015-06-29,NI1509.SHF,90360,231122,95402.31476232685,97596.47456491995,-2194.1598025931016,-1671.7031480099927,-1044.913309166218,-337.86653704765195,-130.61416364577735,-414.5047468037492,strong_downtrend,0,-1
2015-06-30,NI1509.SHF,87330,235210,94160.42018350733,96835.99496751848,-2675.5747840111435,-1872.4774752102228,-1606.1946176018414,-481.41498141804186,-200.77432720023012,-561.2813084356235,strong_downtrend,0,-1
2015-07-01,NI1509.SHF,88360,216384,93268.04784758313,96208.14348844303,-2940.0956408599013,-2086.0011083401587,-1708.1890650394853,-264.52085684875783,-213.5236331299359,-101.99444743764388,strong_downtrend,0,-1
2015-07-02,NI1509.SHF,89450,206510,92680.65587103188,95707.54026707688,-3026.884396045003,-2274.177765881128,-1505.4132603277503,-86.78875518510176,-188.17665754096925,202.77580471173496,downtrend,0,-1
2015-07-03,NI1509.SHF,89240,192048,92151.32419856543,95228.46321025638,-3077.139011690946,-2434.770015043092,-1284.7379932957083,-50.25461564594298,-160.592249161964,220.67526703204203,downtrend,0,-1
2015-07-06,NI1509.SHF,85530,193608,91132.65893724767,94510.05852801517,-3377.399590767498,-2623.295930187973,-1508.2073211590496,-300.26057907655195,-188.5259151448813,-223.46932786334128,strong_downtrend,0,-1
2015-07-07,NI1509.SHF,84220,194898,90069.17294690188,93747.83197038442,-3678.6590234825417,-2834.368548846887,-1688.5809492713097,-301.25943271504366,-211.0726186589136,-180.37362811226012,strong_downtrend,0,-1
2015-07-08,NI1509.SHF,81630,190228,88770.8386473785,92850.21478739298,-4079.376140014472,-3083.370067080404,-1992.012145868136,-400.7171165319305,-249.00151823351734,-303.43119659682634,strong_downtrend,0,-1
2015-07-09,NI1509.SHF,83600,168800,87975.32500932028,92165.01369203054,-4189.688682710257,-3304.633790206375,-1770.109785007764,-110.31254269578494,-221.26372312597096,221.90236086037203,downtrend,0,-1
2015-07-10,NI1509.SHF,84570,180276,87451.42885404023,91602.42008521347,-4150.991231173233,-3473.9052783997467,-1354.171905546973,38.69745153702388,-169.27148819337162,415.937879460791,downtrend,0,-1
2015-07-13,NI1509.SHF,82250,189886,86651.20903034174,90909.6482270495,-4258.439196707768,-3630.8120620613513,-1255.2542692928337,-107.44796553453489,-156.90678366160455,98.91763625413932,downtrend,0,-1
2015-07-14,NI1509.SHF,84500,186378,86320.25379490455,90434.85946949029,-4114.605674585735,-3727.570784566228,-774.0697800390135,143.83352212203317,-96.75872250487691,481.1844892538202,downtrend,0,-1
2015-07-15,NI1509.SHF,86970,187520,86420.21474953461,90178.203212491,-3757.9884629563894,-3733.654320244261,-48.66828542425719,356.61721162934555,-6.083535678032604,725.4014946147563,downtrend,0,-1
2015-07-16,NI1509.SHF,85430,182376,86267.87401883698,89826.48445601019,-3558.610437173207,-3698.6455436300503,280.0702129136862,199.37802578318224,35.00877661421055,328.7384983379434,uptrend,1,1
2015-07-17,NI1509.SHF,85600,182418,86165.12416978514,89513.41153334278,-3348.2873635576398,-3628.5739076155683,560.573088115857,210.3230736155674,70.07163601448201,280.5028752021708,uptrend,0,1
2015-07-20,NI1509.SHF,85320,188630,86035.10506674126,89202.78845679887,-3167.683390057602,-3536.3958041039755,737.4248280927468,180.60397350003768,92.17810351159278,176.8517399768898,uptrend,0,1
2015-07-21,NI1509.SHF,87870,195552,86317.39659493492,89104.06338592488,-2786.666790989955,-3386.4500014811715,1199.5664209824326,381.0165990676469,149.94580262280397,462.14159288968585,uptrend,0,1
2015-07-22,NI1509.SHF,85220,183214,86148.56634956032,88816.35498696748,-2667.788637407153,-3242.717728666368,1149.85818251843,118.87815358280204,143.7322728148033,-49.708238464002534,uptrend,0,1
2015-07-23,NI1509.SHF,84410,185200,85881.09460347412,88489.95832126618,-2608.863717792061,-3115.946926491507,1014.166417398892,58.92491961509222,126.77080217486127,-135.6917651195381,uptrend,0,1
2015-07-24,NI1509.SHF,83360,186720,85493.23389524734,88109.9614085798,-2616.7275133324583,-3016.103043859697,798.7510610544778,-7.863795540397405,99.84388263180972,-215.41535634441425,uptrend,0,1
2015-07-27,NI1509.SHF,82650,188830,85055.81329597851,87705.51982275907,-2649.706526780559,-2942.8237404438696,586.2344273266208,-32.979013448100886,73.2793034158276,-212.51663372785697,uptrend,0,1
2015-07-28,NI1509.SHF,82740,177788,84699.53432736643,87337.70353959173,-2638.1692122253007,-2881.892834800156,487.4472451497104,11.53731455525849,60.930905643713686,-98.78718217691039,uptrend,0,1
2015-07-29,NI1509.SHF,84330,162950,84642.68289238698,87114.91068480717,-2472.2277924201917,-2799.9598263241633,655.4640678079431,165.94141980510904,81.93300847599266,168.01682265823274,uptrend,0,1
2015-07-30,NI1509.SHF,82620,170372,84331.50090894282,86781.95433778441,-2450.453428841589,-2730.0585468276486,559.2102359721193,21.774363578602788,69.90127949651469,-96.2538318358238,uptrend,0,1
2015-07-31,NI1509.SHF,81780,177058,83938.962307567,86411.43920165223,-2472.4768940852373,-2678.5422162791665,412.1306443878584,-22.02346524364839,51.516330548482074,-147.07959158426092,uptrend,0,1
2015-08-03,NI1509.SHF,80340,175340,83385.27579871053,85961.70296449281,-2576.427165782283,-2658.11920617979,163.3840807950146,-103.95027169704554,20.42301009937637,-248.7465635928438,uptrend,0,1
2015-08-04,NI1509.SHF,81100,160924,83033.69490660122,85601.57681897482,-2567.881912373603,-2640.071747418553,144.37967008990017,8.545253408679855,18.047458761237067,-19.004410705114424,uptrend,0,1
2015-08-05,NI1509.SHF,81190,152420,82750.04953635488,85274.7933509026,-2524.743814547721,-2617.0061608443866,184.52469259333157,43.13809782588214,23.065586574166446,40.14502250343139,uptrend,0,1
2015-08-06,NI1509.SHF,80780,147734,82446.96499230029,84941.8456952802,-2494.8807029799063,-2592.581069271491,195.40073258316897,29.863111567814485,24.42509157289578,10.876039989837409,uptrend,0,1
2015-08-07,NI1509.SHF,80700,148768,82178.20114733101,84627.63490303722,-2449.43375570621,-2563.951606558435,229.03570170444982,45.44694727369642,28.629462713056,33.63496912128085,uptrend,0,1
2015-08-10,NI1509.SHF,82200,139708,82181.55481697239,84447.81009540484,-2266.2552784324507,-2504.4123409332383,476.3141250015751,183.1784772737592,59.53926562519655,247.2784232971253,uptrend,0,1
2015-08-11,NI1509.SHF,82370,123886,82210.54638359202,84293.89823648597,-2083.3518528939458,-2420.2002433253797,673.6967808628679,182.90342553850496,84.2120976078586,197.38265586129273,uptrend,0,1
2015-08-12,NI1509.SHF,82690,116000,82284.30847842402,84175.09095970922,-1890.782481285205,-2314.3166909173447,847.0684192642793,192.56937160874077,105.88355240803503,173.37163840141147,uptrend,0,1
2015-08-13,NI1601.SHF,83490,113984,82469.7994817434,84124.34348121224,-1654.5439994688495,-2182.3621526276456,1055.6363063175922,236.2384818163555,131.95453828969903,208.56788705331292,uptrend,0,1
2015-08-14,NI1601.SHF,82300,124732,82443.6764845521,83989.20692704838,-1545.5304424962815,-2054.995810601373,1018.9307362101827,109.01355697256804,127.36634202627283,-36.705570107409585,uptrend,0,1
2015-08-17,NI1601.SHF,82880,126786,82510.80317923639,83907.04345097073,-1396.2402717343357,-1923.2447028279655,1054.0088621872596,149.29017076194577,131.75110777340728,35.07812597707698,uptrend,0,1
2015-08-18,NI1601.SHF,81130,142650,82298.37192089233,83701.3365286766,-1402.9646077842772,-1819.188683819228,832.4481520699014,-6.724336049941485,104.05601900873762,-221.5607101173582,uptrend,0,1
2015-08-19,NI1601.SHF,81860,154028,82230.93008690889,83564.94123025611,-1334.0111433472193,-1722.1531757248263,776.2840647552139,68.95346443705785,97.03550809440162,-56.16408731468755,uptrend,0,1
2015-08-20,NI1601.SHF,80650,176056,81987.7100735383,83349.01965764455,-1361.309584106246,-1649.9844574011104,577.349746589729,-27.298440759026562,72.1687183237159,-198.9343181654849,uptrend,0,1
2015-08-21,NI1601.SHF,80370,186596,81738.83160068626,83128.35153485606,-1389.5199341698026,-1597.8915527548488,416.74323717009247,-28.21035006355669,52.09290464626156,-160.6065094196365,uptrend,0,1
2015-08-24,NI1601.SHF,76800,217706,80979.01135442684,82659.58475449635,-1680.5734000695084,-1614.4279222177809,-132.29095570345498,-291.05346589970577,-16.536369462932043,-549.0341928735475,strong_downtrend,-1,-1
2015-08-25,NI1601.SHF,73600,232104,79843.77883836118,81988.50440231143,-2144.7255639502546,-1720.4874505642756,-848.476226771958,-464.15216388074623,-106.05952834649474,-716.185271068503,strong_downtrend,0,-1
2015-08-26,NI1601.SHF,74360,242488,79000.12055553638,81423.43000214022,-2423.309446603831,-1861.0518497721869,-1124.5151936632883,-278.58388265357644,-140.56439920791126,-276.03896689133035,strong_downtrend,0,-1
2015-08-27,NI1601.SHF,76160,227150,78563.1789316077,81033.54629827797,-2470.367366670267,-1982.914953151803,-974.904827036928,-47.057920066436054,-121.86310337961618,149.61036662636025,downtrend,0,-1
2015-08-28,NI1601.SHF,78610,204962,78570.38217289883,80854.02435025739,-2283.6421773585607,-2043.0603979931548,-481.1635587308119,186.72518931170634,-60.14544484135172,493.7412683061161,downtrend,0,-1
2015-08-31,NI1601.SHF,76810,207056,78299.55414629901,80554.46699097907,-2254.9128446800605,-2085.430887330536,-338.9639146990494,28.729332678500214,-42.37048933738106,142.19964403176255,downtrend,0,-1
2015-09-01,NI1601.SHF,75810,217478,77916.54581609915,80203.02499164728,-2286.4791755481274,-2125.640544974054,-321.6772611481465,-31.56633086806687,-40.20965764351831,17.286653550902884,downtrend,0,-1
2015-09-02,NI1601.SHF,76510,209048,77700.1541520839,79929.46758485859,-2229.3134327746957,-2146.3751225341825,-165.8766204810263,57.1657427734317,-20.7345775601284,155.8006406671202,downtrend,0,-1
2015-09-07,NI1601.SHF,77000,209890,77592.43812868638,79712.46998598018,-2120.0318572937977,-2141.1064694861057,42.14922438461599,109.28157548089803,5.268653048076885,208.02584486564228,uptrend,1,1
2015-09-08,NI1601.SHF,76190,248922,77376.67841658078,79451.54628331498,-2074.867866734203,-2127.858748935725,105.98176440304451,45.16399055959482,13.247720550380564,63.83254001842852,uptrend,0,1
2015-09-09,NI1601.SHF,77790,237720,77440.26635249142,79328.46878084721,-1888.202428355784,-2079.927484819737,383.45011292790605,186.6654383784189,47.93126411598814,277.46834852486154,uptrend,0,1
2015-09-10,NI1601.SHF,78710,251158,77635.60999056966,79282.65627856224,-1647.0462879925763,-1993.351245454305,692.6099149234574,241.15614036320767,86.576239365432,309.15980199555133,uptrend,0,1
2015-09-11,NI1601.SHF,79410,245130,77908.59306894356,79292.08914681688,-1383.496077873322,-1871.3802119381085,975.7682681295728,263.5502101192542,121.97103351619648,283.1583532061154,uptrend,0,1
2015-09-14,NI1601.SHF,78260,240600,77962.65567372147,79215.63809890453,-1252.9824251830578,-1747.7006545870984,989.4364588080812,130.51365269026428,123.67955735101009,13.668190678508381,uptrend,0,1
2015-09-15,NI1601.SHF,76960,249360,77808.4009546874,79048.55379528197,-1240.152840594572,-1646.1910917885932,812.0765023880426,12.829584588485886,101.50956279850516,-177.35995642003854,uptrend,0,1
2015-09-16,NI1601.SHF,78950,247710,77984.03157704319,79041.25351414997,-1057.2219371067767,-1528.39726085223,942.3506474909063,182.93090348779515,117.79383093636329,130.2741451028637,uptrend,0,1
2015-09-17,NI1601.SHF,78590,251738,78077.25748826732,79007.82732791663,-930.5698396493099,-1408.831776611646,956.5238739246724,126.65209745746688,119.56548424058383,14.173226433766104,uptrend,0,1
2015-09-18,NI1601.SHF,77890,268762,78048.4486439185,78925.0253036265,-876.5766597080074,-1302.3807532309183,851.608187045822,53.993179941302515,106.45102338072775,-104.91568687885047,uptrend,0,1
2015-09-21,NI1601.SHF,78110,293284,78057.91808331566,78864.65305891343,-806.7349755977775,-1203.2515977042904,793.0332442130257,69.84168411022983,99.12915552662798,-58.574942832796296,uptrend,0,1
2015-09-22,NI1601.SHF,77090,293870,77909.00760895941,78733.1972767717,-824.1896678122866,-1127.4392117258897,606.499087827206,-17.454692214509123,75.8123859784007,-186.53415638581964,uptrend,0,1
2015-09-23,NI1601.SHF,76740,302684,77729.16028450412,78585.55303404786,-856.3927495437383,-1073.2299192894595,433.6743394914424,-32.203081731451675,54.20929243643013,-172.82474833576362,uptrend,0,1
2015-09-24,NI1601.SHF,76760,304598,77580.05870227271,78450.32688337765,-870.2681811049406,-1032.6375716525558,324.7387810952305,-13.875431561202276,40.592347636903696,-108.93555839621195,uptrend,0,1
2015-09-25,NI1601.SHF,77100,280362,77506.20351730769,78350.30266979412,-844.0991524864367,-994.9298878193321,301.66147066579083,26.169028618503944,37.70768383322377,-23.07731042943965,uptrend,0,1
2015-09-28,NI1601.SHF,77410,280330,77491.40297618342,78280.65062017975,-789.2476439963211,-953.7934390547299,329.09159011681754,54.85150849011552,41.136448764602164,27.430119451026712,uptrend,0,1
2015-09-29,NI1601.SHF,75540,280048,77191.18713369367,78077.6394631294,-886.4523294357205,-940.3252171309281,107.74577539041525,-97.20468543939933,13.46822192380182,-221.3458147264023,uptrend,0,1
2015-09-30,NI1601.SHF,77100,248998,77177.15834389465,78005.22172511982,-828.0633812251617,-917.8728499497748,179.61893744922622,58.38894821055874,22.45236718115325,71.87316205881098,uptrend,0,1
2015-10-08,NI1601.SHF,77450,253152,77219.13398329547,77964.09418992576,-744.9602066302905,-883.290321285878,276.66022931117504,83.10317459487123,34.582528663896824,97.04129186194882,uptrend,0,1
2015-10-09,NI1601.SHF,79450,260084,77562.34413971155,78074.1612869683,-511.8171472567483,-808.9956864800521,594.3570784466076,233.1430593735422,74.29463480582592,317.69684913543256,uptrend,0,1
2015-10-12,NI1601.SHF,80310,244502,77985.06042590977,78239.7789694151,-254.71854350532521,-698.1402578851067,886.843428759563,257.09860375142307,110.85542859494535,292.48635031295544,uptrend,0,1
2015-10-13,NI1601.SHF,79620,240428,78236.58959115442,78342.01756427324,-105.4279731188144,-579.5978009318483,948.3396556260677,149.2905703865108,118.54245695325847,61.496226866504685,uptrend,0,1
2015-10-14,NI1601.SHF,79270,241670,78395.57580789989,78410.75700395669,-15.181196056801127,-466.7144799568389,903.0665678000755,90.24677706201328,112.88332097500938,-45.27308782599221,uptrend,0,1
2015-10-15,NI1601.SHF,80340,286750,78694.71799129991,78553.66389255249,141.05409874742327,-345.1607642159865,972.4297259268195,156.2352948042244,121.5537157408524,69.363158126744,uptrend,0,1
2015-10-16,NI1601.SHF,80390,285266,78955.53060802301,78689.68878940045,265.8418186225608,-222.96024764827703,977.6041325416757,124.78771987513755,122.20051656770946,5.174406614856139,uptrend,0,1
2015-10-19,NI1601.SHF,79150,270082,78985.44897601947,78723.78591611152,261.6630599079508,-126.03558613703147,775.3972920899646,-4.178758714610012,96.92466151124556,-202.20684045171106,uptrend,0,1
2015-10-20,NI1601.SHF,78320,252482,78883.07221047801,78693.87584825141,189.19636222660483,-62.98919646430422,504.3711173818181,-72.46669768134598,63.04638967272725,-271.02617470814647,uptrend,0,1
2015-10-21,NI1601.SHF,78130,255076,78767.21494732755,78652.10726689946,115.10768042808922,-27.369821085825535,284.95500302782955,-74.08868179851561,35.619375378478686,-219.41611435398858,uptrend,0,1
2015-10-22,NI1601.SHF,78660,234838,78750.72034004639,78652.6919137958,98.02842625058838,-2.290171618542752,200.63719573826228,-17.079254177500843,25.079649467282785,-84.31780728956727,uptrend,0,1
2015-10-23,NI1601.SHF,79980,248752,78939.84028773157,78751.01103129241,188.8292564391595,35.933713992997696,305.7910848923236,90.80083018857113,38.223885611540446,105.15388915406135,strong_uptrend,0,1
2015-10-26,NI1601.SHF,78590,247344,78886.01870500363,78739.08428823372,146.93441676991642,58.13385454838144,177.60112444306998,-41.89483966924308,22.200140555383747,-128.18996044925365,uptrend,0,1
