period,ic,pvalue,ic_mean,ic_std,icir,ic_positive_rate,sample_size
1D,-0.024132366369523622,0.3461554412262917,-0.1064506165492885,0.12504129039161868,-0.8513237204758063,0.18132242672119972,1526
3D,-0.05173406336887134,0.04345476131358619,-0.12558219664631584,0.1932565917545791,-0.649821025539949,0.2668941979522184,1524
5D,-0.05619108273972223,0.028372036215049298,-0.16151445153399285,0.2385589730320942,-0.677042030660753,0.26247436773752564,1522
10D,-0.07212520795077854,0.004946040765365738,-0.15777022664318557,0.30824499692547597,-0.5118338601334363,0.303840877914952,1517
20D,-0.03597136673329467,0.16280336339427018,-0.07285476310763694,0.4039949702226751,-0.18033581721940906,0.43577348066298344,1507
