group,factor_mean,factor_min,factor_max,ret_mean,ret_std,count
1,-1.2271638797376965,-3.0316078882914534,-0.68861313943218,-0.00026589192714963043,0.02624754995487258,306
2,-0.4806541136753289,-0.6880247141239507,-0.3029465444127014,-8.730252121615091e-05,0.024813717574974865,306
3,-0.0982638086803955,-0.30240957199378904,0.10782820926551971,0.0013119985658075854,0.020633800823724045,305
4,0.3798446328591726,0.1138121125477359,0.701558676903894,0.0024914858544560713,0.024576078900494878,306
5,1.173687629843939,0.7029214136943879,2.4828704452834387,-0.0007883765030986646,0.02419476083445726,306
