period,ic,pvalue,ic_mean,ic_std,icir,ic_positive_rate,sample_size
1D,-0.024166461481795232,0.34626704327526464,-0.1063613523529334,0.12524560126268988,-0.8492222583518227,0.18194254445964433,1521
3D,-0.05202826217545953,0.042614201172805954,-0.12537269203359008,0.19355399064740664,-0.6477401556756273,0.2678082191780822,1519
5D,-0.05690579777411272,0.02666582710564405,-0.16087151574294067,0.23871438174093007,-0.6739079336976436,0.26337448559670784,1517
10D,-0.07315974158114308,0.004423913796109721,-0.15656152737569184,0.3080796704123568,-0.508185194972905,0.30488644184445973,1512
20D,-0.03699253565467629,0.1518674290633991,-0.07062739090500098,0.40291380644526487,-0.1752915630469853,0.43728343728343727,1502
