trade_date,factor_value,close,signal,period_forward_ret,strategy_period_ret,benchmark_period_ret,strategy_nav,benchmark_nav,holding_period
2020-01-02,0.0246912248037862,49350,-1,-0.006889564336372889,0.006889564336372889,-0.006889564336372889,1.0068895643363729,0.9931104356636271,3
2020-01-07,0.025376373053886,49010,-1,0.0,-0.0,0.0,1.0068895643363729,0.9931104356636271,3
2020-01-10,0.0272710962956758,49010,-1,0.005100999795959904,-0.005100999795959904,0.005100999795959904,1.001753420874139,0.9981762917933129,3
2020-01-15,0.0293487989962988,49260,-1,-0.0032480714575721104,0.0032480714575721104,-0.0032480714575721104,1.0050071875680053,0.9949341438703139,3
2020-01-20,0.0259303684729582,49100,-1,-0.021995926680244415,0.021995926680244415,-0.021995926680244415,1.02711325197887,0.9730496453900707,3
2020-01-23,0.0230695351482812,48020,-1,-0.051436901291128656,0.051436901291128656,-0.051436901291128656,1.0799447749357172,0.9229989868287739,3
2020-02-05,0.0320679170934748,45550,-1,-0.0030735455543359214,0.0030735455543359214,-0.0030735455543359214,1.0832640343976492,0.9201621073961498,3
2020-02-10,0.0357078272346354,45410,-1,0.006606474344857949,-0.006606474344857949,0.006606474344857949,1.0761074783456939,0.9262411347517728,3
2020-02-13,0.0374189424890587,45710,-1,0.012251148545176171,-0.012251148545176171,0.012251148545176171,1.0629239257779057,0.9375886524822693,3
2020-02-18,0.0332299022286161,46270,-1,-0.006051437216338829,0.006051437216338829,-0.006051437216338829,1.0693561431804952,0.9319148936170212,3
2020-02-21,0.0306949570015726,45990,-1,-0.007827788649706457,0.007827788649706457,-0.007827788649706457,1.0777268370605773,0.9246200607902735,3
2020-02-26,0.0268447064115851,45630,-1,-0.008766162612316442,0.008766162612316442,-0.008766162612316442,1.0871743657659079,0.916514690982776,3
2020-03-02,0.0349284170446145,45230,-1,0.0019898297590095204,-0.0019898297590095204,0.0019898297590095204,1.0850110738596745,0.918338399189463,3
2020-03-05,0.033544927871903,45320,-1,-0.017210944395410377,0.017210944395410377,-0.017210944395410377,1.1036851391202778,0.902532928064843,3
2020-03-10,0.0406711164277975,44540,-1,-0.022900763358778664,0.022900763358778664,-0.022900763358778664,1.128960371313872,0.8818642350557244,3
2020-03-13,0.0378476223271177,43520,-1,-0.08180147058823528,0.08180147058823528,-0.08180147058823528,1.2213109899231869,0.8097264437689969,3
2020-03-18,0.0380011362453429,39960,-1,-0.06906906906906907,0.06906906906906907,-0.06906906906906907,1.3056658030410044,0.7537993920972644,3
2020-03-23,0.0382048301543129,37200,-1,0.0448924731182796,-0.0448924731182796,0.0448924731182796,1.2470512360765291,0.7876393110435663,3
2020-03-26,0.0281043501086347,38870,-1,0.007203498842294875,-0.007203498842294875,0.007203498842294875,1.2380681039411694,0.7933130699088146,3
2020-03-31,-0.0003229666082386,39150,0,0.01992337164750957,0.0,0.01992337164750957,1.2380681039411694,0.8091185410334346,3
2020-04-03,-0.0134050447512919,39930,0,0.021788129226145703,0.0,0.021788129226145703,1.2380681039411694,0.8267477203647415,3
2020-04-09,-0.0098961488094354,40800,0,0.023284313725490113,0.0,0.023284313725490113,1.2380681039411694,0.8459979736575479,3
2020-04-14,-0.0041485287425493,41750,0,0.012694610778443138,0.0,0.012694610778443138,1.2380681039411694,0.8567375886524821,3
2020-04-17,-0.0073216116094179,42280,0,-0.028145695364238388,-0.0,-0.028145695364238388,1.2380681039411694,0.8326241134751772,3
2020-04-22,-0.0193359336942508,41090,0,0.03407155025553665,0.0,0.03407155025553665,1.2380681039411694,0.8609929078014184,3
2020-04-27,-0.0181108664573398,42490,0,0.01059072722993637,0.0,0.01059072722993637,1.2380681039411694,0.8701114488348529,3
2020-04-30,-0.0144129458935085,42940,0,0.01327433628318575,0.0,0.01327433628318575,1.2380681039411694,0.8816616008105367,3
2020-05-08,-0.0283936367496068,43510,0,-0.010342450011491588,-0.0,-0.010342450011491588,1.2380681039411694,0.872543059777102,3
2020-05-13,-0.0315575790480034,43060,0,0.0048769159312587185,0.0,0.0048769159312587185,1.2380681039411694,0.8767983789260382,3
2020-05-18,-0.0231638578070279,43270,0,0.020337416223711546,0.0,0.020337416223711546,1.2380681039411694,0.8946301925025326,3
2020-05-21,-0.0034119747359934,44150,0,-0.006568516421291082,-0.0,-0.006568516421291082,1.2380681039411694,0.888753799392097,3
2020-05-26,-0.0096897800913139,43860,0,0.0018239854081167906,0.0,0.0018239854081167906,1.2380681039411694,0.8903748733535966,3
2020-05-29,-0.0127544577303388,43940,0,0.020254893035958066,0.0,0.020254893035958066,1.2380681039411694,0.9084093211752784,3
2020-06-03,-0.0120379009398408,44830,0,0.02163729645326784,0.0,0.02163729645326784,1.2380681039411694,0.9280648429584597,3
2020-06-08,-0.0099956617259503,45800,0,0.025109170305676942,0.0,0.025109170305676942,1.2380681039411694,0.951367781155015,3
