group,factor_mean,factor_min,factor_max,ret_mean,ret_std,count
1,-0.048386613966811765,-0.1977108224613435,-0.0251915259938253,0.003548136920803019,0.02353289732616905,304
2,-0.01654254505826174,-0.025069907950114,-0.0082975278469022,0.001454906266856689,0.024383694087038513,303
3,-0.002317036424440746,-0.0082812248178032,0.0018297240054382,0.006572399370766267,0.022920824007567113,303
4,0.007495858783898036,0.0018510210099908,0.0133339917024884,0.004906414425385327,0.026776934965433388,303
5,0.02262744608321075,0.0134093523741175,0.0410290653617362,-0.0028689884060123143,0.030589801063300635,304
