near,far,pair,near_price,far_price,spread,spread_pct,day_diff,roll_yield,roll_yield_pct,weight,structure
NI2605,NI2606,NI2605-NI2606,143790.0,144430.0,640.0,0.4450935391890952,31,0.05228989144516764,5.228989144516763,51075.0,contango
NI2606,NI2607,NI2606-NI2607,144430.0,144670.0,240.0,0.16617046320016618,30,0.020200627262481063,2.0200627262481063,53233.0,contango
NI2607,NI2608,NI2607-NI2608,144670.0,144950.0,280.0,0.19354392755927283,31,0.02276621242098562,2.276621242098562,22246.0,contango
NI2608,NI2609,NI2608-NI2609,144950.0,145310.0,360.0,0.24836150396688514,31,0.029206310554941592,2.9206310554941592,22246.0,contango
NI2609,NI2610,NI2609-NI2610,145310.0,145440.0,130.0,0.08946390475535063,30,0.01087990900819058,1.087990900819058,5230.0,contango
NI2610,NI2611,NI2610-NI2611,145440.0,145800.0,360.0,0.24752475247524752,31,0.0291080334860441,2.91080334860441,2348.0,contango
NI2611,NI2612,NI2611-NI2612,145800.0,146180.0,380.0,0.2606310013717421,30,0.03166885364518487,3.1668853645184867,2348.0,contango
NI2612,NI2701,NI2612-NI2701,146180.0,146560.0,380.0,0.2599534820084827,31,0.030567712382410465,3.0567712382410464,1116.0,contango
