period,ic,pvalue,ic_mean,ic_std,icir,ic_positive_rate,sample_size
1D,-0.0037024506220568196,0.8485184827939546,-0.11966213745291854,0.1274047584010446,-0.9392281650599436,0.15508637236084452,2664
3D,-0.02801308977505657,0.14847807394480333,-0.21044513609828855,0.20186126046070763,-1.042523640335892,0.14175950825970035,2662
5D,-0.04002324034168673,0.03901175258991154,-0.25876648979256167,0.2344657328480561,-1.1036431066037846,0.1368704344482891,2660
10D,-0.013794265811215392,0.47741150293133816,-0.3112695757645006,0.27972072952379534,-1.1127869439437503,0.12557781201849,2655
20D,0.05566557701798621,0.00418693214886102,-0.30932710493647786,0.33574232690904127,-0.9213229317383037,0.16666666666666666,2645
