group,factor_mean,factor_min,factor_max,ret_mean,ret_std,count
1,-0.09537490804613034,-0.2534742101701972,-0.053649635036496335,0.00021742495483804305,0.038810597210843824,530
2,-0.03230079328500809,-0.05362341044890451,-0.013559322033898313,0.0038502752804433506,0.03177695930163311,530
3,0.0023100914786095867,-0.013557515836836176,0.018323043218482438,-0.00032938188160825527,0.03198676419029591,530
4,0.03756347829625548,0.018354668674698704,0.06260162601626007,0.0006346006536326633,0.04099650769878261,530
5,0.11542125615927394,0.06261624302541846,0.5742428697441928,0.0017153051513624268,0.056352473887611214,530
