group,factor_mean,factor_min,factor_max,ret_mean,ret_std,count
1,-0.09529627999039167,-0.2534742101701972,-0.05362341044890451,-3.0872847621530356e-05,0.031019905974839397,531
2,-0.0322839665052527,-0.053475935828877,-0.013617021276595698,0.0019531049820227142,0.02485912732917221,530
3,0.002249936072473019,-0.013559322033898313,0.018156600680872437,0.0006954505483326277,0.024137055775213963,530
4,0.03747993380041061,0.018323043218482438,0.06255580357142865,-0.0005745973888519131,0.03051395420406049,530
5,0.1153217841627711,0.06260162601626007,0.5742428697441928,0.001864382148756703,0.047793207018948285,531
