trade_date,factor_value,close,fwd_ret_1d,fwd_ret_3d,fwd_ret_5d,fwd_ret_10d,fwd_ret_20d
2015-04-01,,92500,0.03956756756756752,0.042378378378378434,0.019459459459459483,0.03135135135135125,0.14605405405405403
2015-04-02,,96160,0.011855241264559169,-0.022982529118136474,-0.016846921797004977,-0.0032237936772047115,0.1187603993344426
2015-04-03,,97300,-0.009044193216855123,-0.03083247687564239,-0.0212744090441932,-0.01942446043165469,0.10955806783144917
2015-04-07,,96420,-0.025617091889649446,-0.01949802945446999,-0.034432690313213055,-0.005600497822028649,0.17589711678075082
2015-04-08,,93950,0.0037253858435337683,0.013624268227780734,0.008302288451303985,0.025332623736029847,0.19744544970729105
2015-04-09,,94300,0.0025450689289501227,-0.012725344644750836,0.01166489925768821,0.01654294803817602,0.19088016967126187
2015-04-10,,94540,0.007298497990268604,0.002009731330653741,0.013856568648191292,0.034800084620266514,0.20456949439390737
2015-04-13,,95230,-0.022366901186600896,0.0017851517378977277,0.0018901606636563262,0.06573558752493969,0.17189961146697463
2015-04-14,,93100,0.017508055853920457,0.029538131041890514,0.029860365198711047,0.10257787325456502,0.2003222341568207
2015-04-15,,94730,0.007072733030718981,0.007178296210281765,0.016890108730075015,0.06639923994510721,0.15486118441887475
2015-04-16,,95400,0.004716981132075526,0.005031446540880502,0.004821802935010444,0.11121593291404608,0.15524109014675047
2015-04-17,,95850,-0.004590505998956718,0.00500782472613448,0.020657276995305063,0.12237871674491396,0.13312467396974448
2015-04-20,,95410,0.0049261083743843415,0.004716486741431769,0.06372497641756625,0.13153757467770677,0.11550151975683898
2015-04-21,,95880,0.0046933667083854935,0.020337922403003805,0.0706090947017104,0.18251981643721327,0.06737588652482263
2015-04-22,,96330,-0.004879061559223463,0.05356586733104951,0.048686805771825936,0.1678604796013703,0.04920585487387097
2015-04-23,,95860,0.020550803254746564,0.07083246401001464,0.10588358022115596,0.17150010431879825,0.04391821406217411
2015-04-24,,97830,0.03741183685985905,0.03260758458550539,0.09966268015946023,0.16406010426249606,0.016865992026985577
2015-04-27,,101490,0.01142969750714351,0.044536407527835165,0.06375012316484385,0.09961572568725985,-0.014582717509114218
2015-04-28,,102650,-0.015879201169020973,0.048027277155382464,0.10452995616171457,0.08865075499269359,-0.04422795908426691
2015-04-29,,101020,0.04939615917640072,0.06869926747178767,0.1136408631954069,0.08295387052068892,-0.015343496337358986
2015-04-30,0.14605405405405403,106010,0.014809923592113972,0.06952174323177052,0.0593340250919725,0.03961890387699274,-0.07933213847750209
2015-05-04,0.1187603993344426,107580,0.003532255065997303,0.04573340769659784,0.05856107083100959,0.009574270310466648,-0.10011154489682095
2015-05-05,0.10955806783144917,107960,0.05020377917747321,0.040200074101519156,0.033716191181919264,-0.01417191552426822,-0.07113745831789553
2015-05-06,0.17589711678075082,113380,-0.007761509966484392,0.004409948844593448,-0.014376433233374453,-0.09737167048862239,-0.12630093490915506
2015-05-07,0.19744544970729105,112500,-0.001777777777777767,-0.008000000000000007,-0.027555555555555555,-0.10160000000000002,-0.12417777777777783
2015-05-08,0.19088016967126187,112300,0.01406945681211047,-0.004897595725734671,-0.01861086375779164,-0.10890471950133573,-0.12386464826357968
2015-05-11,0.20456949439390737,113880,-0.02002107481559534,-0.039339655778011906,-0.04627678257815249,-0.12644889357218125,-0.11687741482262026
2015-05-12,0.17189961146697463,111600,0.0013440860215054862,-0.012455197132616447,-0.04632616487455199,-0.10385304659498207,-0.09578853046594982
