group,factor_mean,factor_min,factor_max,ret_mean,ret_std,count
1,0.8830465336668383,0.0,1.2130042381255628,0.0010214438743190901,0.040842809018480995,537
2,1.4711904996335643,1.213381768199892,1.6731164259834637,0.004091740864751558,0.037263760048525586,537
3,1.9121946103345437,1.673720039997172,2.2102881638485354,0.004623191890638226,0.04886610779792165,536
4,2.6473817578219347,2.21054288222918,3.2807400098667983,-0.003723884466259914,0.03957660387043025,537
5,4.8928976243014715,3.281325583913938,11.874304009995704,0.001823105453093044,0.03740510685257339,537
