group,factor_mean,factor_min,factor_max,ret_mean,ret_std,count
1,-0.22434761768555805,-0.511614324625672,-0.1289558307204842,-0.000640208765503805,0.04015383862303526,310
2,-0.07711684526376356,-0.1287992167069573,-0.0439965511435318,0.005413202560371879,0.035910955378258544,309
3,-0.020251639145570554,-0.0438984516416244,0.0033712121538092,-0.003760170009694479,0.025304814072419343,309
4,0.018530591839385498,0.0035859089040727,0.0342843086783719,0.0005213999977764498,0.02216506034042385,309
5,0.07045716443184409,0.0345928413345634,0.1489488519132862,0.0006492568945678669,0.01972523415097106,310
