group,factor_mean,factor_min,factor_max,ret_mean,ret_std,count
1,-0.7065120380820802,-1.640032696418216,-0.3168912475838918,0.002422340900534743,0.016793099267186112,25
2,-0.1698982501413363,-0.301753883736385,-0.0708536836052296,0.0067824157008161134,0.021077960572105425,24
3,0.007649859091980268,-0.0599837532184871,0.0763292963862486,0.008010257581653942,0.015374544470134744,25
4,0.17349613375626174,0.0780699397603333,0.3012409739915181,0.002667632937032006,0.014908565713822722,24
5,0.7089683025718055,0.3012559772641655,2.604319327396227,0.000867541194504482,0.023986610137476962,25
