trade_date,factor_value,close,signal,period_forward_ret,strategy_period_ret,benchmark_period_ret,strategy_nav,benchmark_nav,holding_period
2025-10-17,0.2054944193894234,12630,0,0.0063341250989708,0.0,0.0063341250989708,1.0,1.0063341250989708,3
2025-10-22,0.0763292963862486,12710,0,0.008261211644374544,0.0,0.008261211644374544,1.0,1.01464766429137,3
2025-10-27,-0.0089343565640635,12815,0,-0.00702301989855636,-0.0,-0.00702301989855636,1.0,1.007521773555028,3
2025-10-30,-0.2554296098054997,12725,0,-0.01414538310412572,-0.0,-0.01414538310412572,1.0,0.9932699920823439,3
2025-11-04,-0.18909707604298,12545,0,0.0019928258270227595,0.0,0.0019928258270227595,1.0,0.9952494061757723,3
2025-11-07,-0.0708536836052296,12570,0,-0.00676213206046139,-0.0,-0.00676213206046139,1.0,0.988519398258116,3
2025-11-12,-0.0842750194410947,12485,0,-0.0056067280736884495,-0.0,-0.0056067280736884495,1.0,0.9829770387965165,3
2025-11-17,-0.3460965522407441,12415,0,-0.010471204188481686,-0.0,-0.010471204188481686,1.0,0.9726840855106892,3
2025-11-20,-0.6216764363412638,12285,0,0.009768009768009733,0.0,0.009768009768009733,1.0,0.9821852731591452,3
2025-11-25,0.4347530672928156,12405,0,-0.0032245062474808295,-0.0,-0.0032245062474808295,1.0,0.9790182106096599,3
2025-11-28,0.031167138572839,12365,0,0.008087343307723316,0.0,0.008087343307723316,1.0,0.9869358669833732,3
2025-12-03,-0.1174741379080212,12465,0,0.012835940633774579,0.0,0.012835940633774579,1.0,0.9996041171813146,3
2025-12-08,0.0302631069765953,12625,0,0.0,0.0,0.0,1.0,0.9996041171813146,3
2025-12-11,0.0808673821226098,12625,0,-0.02415841584158418,-0.0,-0.02415841584158418,1.0,0.9754552652414887,3
2025-12-16,0.6279579322238068,12320,-1,0.032467532467532534,-0.032467532467532534,0.032467532467532534,0.9675324675324675,1.0071258907363423,3
2025-12-19,0.3943924248748642,12720,0,0.027908805031446438,0.0,0.027908805031446438,0.9675324675324675,1.0352335708630247,3
2025-12-24,-0.1106356275275062,13075,0,-0.012619502868068788,-0.0,-0.012619502868068788,0.9675324675324675,1.0221694378463977,3
2025-12-29,-0.2842213074304319,12910,0,0.022463206816421444,0.0,0.022463206816421444,0.9675324675324675,1.0451306413301666,3
2026-01-05,-0.3694375413153017,13200,0,0.0359848484848484,0.0,0.0359848484848484,0.9675324675324675,1.0827395091053051,3
2026-01-08,-0.4790157715962115,13675,0,0.008409506398537436,0.0,0.008409506398537436,0.9675324675324675,1.0918448139350756,3
2026-01-13,-0.2064631426806711,13790,0,0.035170413343002194,0.0,0.035170413343002194,0.9675324675324675,1.1302454473475856,3
2026-01-16,-0.1089340668121156,14275,0,0.031173380035026232,0.0,0.031173380035026232,0.9675324675324675,1.16547901821061,3
2026-01-21,1.9442634110450563,14720,-1,-0.005095108695652217,0.005095108695652217,-0.005095108695652217,0.9724621506211181,1.159540775930325,3
2026-01-26,0.6743983662718888,14645,-1,-0.004096961420279932,0.004096961420279932,-0.004096961420279932,0.9764462905348953,1.1547901821060969,3
2026-01-29,2.604319327396227,14585,-1,-0.061707233459033284,0.061707233459033284,-0.061707233459033284,1.036700089745139,1.0835312747426764,3
2026-02-03,0.5587477547359767,13685,-1,0.005115089514066584,-0.005115089514066584,0.005115089514066584,1.0313972759868517,1.089073634204276,3
2026-02-06,0.0758205241529258,13755,0,0.028353326063249806,0.0,0.028353326063249806,1.0313972759868517,1.1199524940617582,3
2026-02-11,0.4580689283384631,14145,0,-0.0042417815482502785,-0.0,-0.0042417815482502785,1.0313972759868517,1.1152019002375302,3
2026-02-24,0.7856351236141141,14085,-1,0.009229676961306277,-0.009229676961306277,0.009229676961306277,1.0218778123107217,1.1254948535233575,3
2026-02-27,0.7287609328573142,14215,-1,0.0,-0.0,0.0,1.0218778123107217,1.1254948535233575,3
2026-03-04,-0.0758515749042278,14215,0,-0.007738304607808666,-0.0,-0.007738304607808666,1.0218778123107217,1.1167854315122727,3
2026-03-09,0.0571501122712764,14105,0,0.012761432116270788,0.0,0.012761432116270788,1.0218778123107217,1.1310372129849569,3
2026-03-12,-0.2261756386465369,14285,0,-0.013300665033251668,-0.0,-0.013300665033251668,1.0218778123107217,1.1159936658749015,3
2026-03-17,0.6288422639970088,14095,-1,-0.0021284143313231585,0.0021284143313231585,-0.0021284143313231585,1.024052791691305,1.1136183689627874,3
2026-03-20,0.3012409739915181,14065,0,0.030216850337717815,0.0,0.030216850337717815,1.024052791691305,1.1472684085510694,3
2026-03-25,0.3012559772641655,14490,0,-0.008281573498964856,-0.0,-0.008281573498964856,1.024052791691305,1.1377672209026133,3
2026-03-30,0.5310743847952082,14370,-1,-0.018789144050104345,0.018789144050104345,-0.018789144050104345,1.0432938671093042,1.116389548693587,3
2026-04-02,0.1604846461615766,14100,0,0.014893617021276562,0.0,0.014893617021276562,1.0432938671093042,1.1330166270783852,3
2026-04-08,0.3145411271521738,14310,0,0.012229210342417973,0.0,0.012229210342417973,1.0432938671093042,1.1468725257323837,3
2026-04-13,-0.510581426121623,14485,0,0.023127373144632424,0.0,0.023127373144632424,1.0432938671093042,1.1733966745843236,3
2026-04-16,-0.0383363366477896,14820,0,-0.0010121457489878916,-0.0,-0.0010121457489878916,1.0432938671093042,1.1722090261282665,3
