period,ic,pvalue,ic_mean,ic_std,icir,ic_positive_rate,sample_size
1D,0.0029236376342550168,0.9073821392022956,-0.012666309859349774,0.11654916406899826,-0.10867782673971985,0.48068107400130977,1586
3D,0.0059599248303234065,0.8126437071998581,-0.013497010559472427,0.1502933059720617,-0.08980446914902125,0.44,1584
5D,-0.02896850075805784,0.24951236672864044,-0.04619427853319435,0.15480013932665135,-0.2984123834392522,0.3926460932370322,1582
10D,-0.030619589108714648,0.2242633815455707,-0.06840809347453869,0.1326212611464988,-0.5158154347436973,0.34189723320158105,1577
20D,-0.025414306270246954,0.3147072637189389,-0.0840126091007709,0.11924037954341696,-0.704565092986649,0.2380636604774536,1567
