group,factor_mean,factor_min,factor_max,ret_mean,ret_std,count
1,-1.4571220841912202,-3.4403423618519344,-0.7473337860149193,0.0007989475845875196,0.023782079605806476,298
2,-0.4701110617489781,-0.7430914651714592,-0.25955380228875946,0.0013892003769848385,0.016995151993775038,298
3,-0.05928631935338854,-0.25559906850053055,0.15954624107240495,0.000990810333282005,0.01835290596269829,298
4,0.5461005779448278,0.1624268491705125,0.8976517070439962,0.001359173455389515,0.02099268131208581,298
5,1.4392066831964307,0.900758583017359,2.5452317757661227,0.004446436548491378,0.01849184203275346,298
