period,ic,pvalue,ic_mean,ic_std,icir,ic_positive_rate,sample_size
1D,0.042947657818715575,0.09725917914938484,0.09042913787003985,0.12339979165469071,0.7328143480427216,0.732728541521284,1492
3D,0.06470181486525675,0.012488024012111774,0.12340665786988542,0.18266935376156124,0.6755739555030584,0.6883298392732355,1490
5D,0.05660215933580258,0.02901214901820664,0.1420294354572694,0.22180076441172888,0.6403469159989912,0.6934919524142757,1488
10D,0.03584466141793249,0.1676950631632983,0.13990444087976708,0.2713488708353154,0.5155888080502705,0.6699438202247191,1483
20D,-0.04714334969148662,0.07047951916433878,0.05295286140830751,0.35646467756378997,0.1485500941361336,0.5947666195190948,1473
