trade_date,roll_yield,dominant_code,close,virtual_real_ratio,oi_change,vol_change,signal,signal_text,roll_component,ratio_component,agreement_boost,combo_score_raw,combo_score
2020-02-14,0.0382739027944165,CU2003.SHF,45930,0.23316808350934767,1325.0,-9698.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,,,1.15,,
2020-02-17,0.0357434463573671,CU2004.SHF,46490,0.5056026582152757,-3823.0,29281.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,,,1.15,,
2020-02-18,0.0332299022286161,CU2004.SHF,46270,0.3949606441690039,-221.0,-12341.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,,,1.15,,
2020-02-19,0.0316385540635456,CU2004.SHF,46400,0.3528682087527665,1526.0,-4114.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,,,1.15,,
2020-02-20,0.0307129149741633,CU2004.SHF,46430,0.5645704288201041,1115.0,24352.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-0.40179315719289943,-0.4584179782358747,1.15,-0.42444308561008953,-0.4881095484516029
2020-02-21,0.0306949570015726,CU2004.SHF,45990,0.5365151097005657,2781.0,-1683.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-0.39056714099891654,-0.2889958046038656,1.15,-0.34993860644089614,-0.40242939740703054
2020-02-24,0.0331111987782728,CU2004.SHF,46000,0.6410204150956215,1804.0,13274.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-0.9022448875003868,-0.8852374413733151,1.15,-0.895441909049558,-1.0297581954069916
2020-02-25,0.029337267365237,CU2004.SHF,45950,0.5120494792522259,3992.0,-13143.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-0.058338704991946926,-0.11357441399648903,1.15,-0.08043298859376377,-0.09249793688282833
2020-02-26,0.0268447064115851,CU2004.SHF,45630,0.4513110296339243,713.0,-7073.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,0.4981047913941735,0.25084339222311264,1.15,0.39920023172574914,0.4590802664846115
2020-02-27,0.0329384659811879,CU2004.SHF,45440,0.42837401391378505,4176.0,-1020.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-0.8778265098261347,0.3856096796308535,0.85,-0.3724520340433394,-0.31658422893683846
2020-02-28,0.0333026260415442,CU2004.SHF,44390,0.93282048087704,1795.0,65556.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-0.9363238543635372,-2.4650974086058723,1.15,-1.5478332760604712,-1.7800082674695417
2020-03-02,0.0349284170446145,CU2004.SHF,45230,0.6540165936180881,-4770.0,-38927.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-1.264062219652765,-0.8474505377918413,1.15,-1.0974175469083955,-1.2620301789446549
2020-03-03,0.0333551523174916,CU2004.SHF,45620,0.43457712452799546,-517.0,-27361.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-0.8832070454570476,0.4081876521946962,0.85,-0.36664916639635015,-0.31165179143689764
2020-03-04,0.0335449202410338,CU2004.SHF,45280,0.3728508416599154,-946.0,-7954.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-0.9048720596359499,0.7517770572526914,0.85,-0.24221241288049328,-0.20588055094841928
2020-03-05,0.033544927871903,CU2004.SHF,45320,0.25557026886982553,-616.0,-14489.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-0.8845419628189084,1.383951777221503,0.85,0.022855533197256306,0.01942720321766786
2020-03-06,0.030319083281981,CU2004.SHF,44900,0.3080462340940498,3606.0,7491.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-0.14017823241231755,1.0527149939062246,0.85,0.3369790581150993,0.28643219939783443
2020-03-09,0.0365676823107001,CU2004.SHF,43750,0.4855842663013526,1825.0,23112.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-1.5310830986372013,0.028929089475668267,0.85,-0.9070782233920534,-0.7710164898832453
2020-03-10,0.0406711164277975,CU2004.SHF,44540,0.3933558168121789,-106.0,-11756.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-2.282130845326632,0.5585809528399215,0.85,-1.1458461260600104,-0.9739692071510088
2020-03-11,0.0410290653617362,CU2004.SHF,44120,0.29327902240325865,261.0,-12624.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-2.1954168420925537,1.1176764936567543,0.85,-0.8701795077928304,-0.7396525816239058
2020-03-12,0.0371180520377758,CU2004.SHF,43330,0.5286169017600799,1007.0,30460.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-1.34481058194554,-0.259489079081866,1.15,-0.9106819808000705,-1.047284277920081
2020-03-13,0.0378476223271177,CU2004.SHF,43520,0.620070214192734,-1421.0,10841.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-1.442413336611874,-0.7874599376244256,1.15,-1.1804319770168947,-1.3574967735694288
2020-03-16,0.033277206334878,CU2004.SHF,42520,0.45675399260483046,355.0,-20539.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-0.5146276096470188,0.18270963796388298,0.85,-0.23569271060265806,-0.20033880401225934
2020-03-17,0.0351632051060403,CU2005.SHF,42630,1.0064705931656455,-7801.0,62023.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-0.8809476972337777,-2.8139068513162173,1.15,-1.6541313588667537,-1.9022510626967666
2020-03-18,0.0380011362453429,CU2005.SHF,39960,0.9428844023641847,4370.0,-3466.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-1.41298703873723,-2.296571380940779,1.15,-1.7664207756186499,-2.0313838919614473
2020-03-19,0.0194039214736536,CU2005.SHF,37570,0.17206702034786112,-4551.0,-96117.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,2.1893875759145494,1.694478059199707,1.15,1.9914237692286125,2.290137334612904
2020-03-20,0.0376282379731894,CU2005.SHF,38910,1.9983678502774656,-8844.0,199890.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-1.2918469693336492,-3.0,1.15,-1.9751081816001896,-2.271374408840218
2020-03-23,0.0382048301543129,CU2005.SHF,37200,1.8780547653885653,-251.0,-13740.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-1.3629870309139724,-3.0,1.15,-2.017792218548384,-2.3204610513306414
2020-03-24,0.0333971656627221,CU2005.SHF,38200,1.4426297007960471,-743.0,-48983.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-0.44517822063806173,-2.4438683975040134,1.15,-1.2446542913844425,-1.4313524350921087
2020-03-25,0.0315675344963959,CU2005.SHF,39360,1.363667823220319,519.0,-7922.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-0.09423153978116197,-2.105899939244112,1.15,-0.898898899566342,-1.0337337345012931
2020-03-26,0.0281043501086347,CU2005.SHF,38870,0.8844098945057736,434.0,-52243.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,0.5677925338236716,-0.794386728812805,0.85,0.022920828769080914,0.019482704453718778
2020-03-27,-0.0031702522980941,CU2005.SHF,39180,1.0006196554715578,2723.0,15536.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,3.0,-1.0886311760185603,0.85,1.3645475295925757,1.1598654001536894
2020-03-30,-0.0017509915040016,CU2005.SHF,38720,0.8769446366168201,-220.0,-14164.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,3.0,-0.7425378520183524,0.85,1.502984859192659,1.27753713031376
2020-03-31,-0.0003229666082386,CU2005.SHF,39150,0.6811820437626889,-1921.0,-23380.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,3.0,-0.20698671293317514,0.85,1.7172053148267297,1.4596245176027203
2020-04-01,-0.0006663744354342,CU2005.SHF,39000,0.7077020430301935,-205.0,2794.0,bullish,贴水与低虚实盘比共振，偏多信号增强,3.0,-0.2773730965615704,0.85,1.6890507613753716,1.4356931471690657
2020-04-02,-0.0099205182902417,CU2005.SHF,39650,0.9304934177284963,-1767.0,23001.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,3.0,-0.8815284901107971,0.85,1.447388603955681,1.2302803133623288
2020-04-03,-0.0134050447512919,CU2005.SHF,39930,0.7312701716861142,-4127.0,-24704.0,bullish,贴水与低虚实盘比共振，偏多信号增强,3.0,-0.32542170219712596,0.85,1.6698313191211493,1.419356621252977
2020-04-07,-0.0105639852696577,CU2005.SHF,40600,0.7019680371793048,709.0,-2571.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,2.9281384022997536,-0.24139327662395932,0.85,1.6603257307302686,1.4112768711207282
2020-04-08,-0.009891788511363,CU2005.SHF,40810,0.7345401437411123,-1359.0,2436.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,2.6798720759415753,-0.3303169387932403,0.85,1.475796470047649,1.2544269995405015
2020-04-09,-0.0098961488094354,CU2005.SHF,40800,0.48103757744195474,-450.0,-26600.0,bullish,贴水与低虚实盘比共振，偏多信号增强,2.519699356788298,0.3861092945103632,1.15,1.6662633318771243,1.9162028316586928
2020-04-10,-0.0104640181692187,CU2006.SHF,41720,0.7337989947828081,1028.0,26947.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,2.41952631386486,-0.3337256845337026,0.85,1.318225514505435,1.1204916873296196
2020-04-13,-0.0055280041681437,CU2006.SHF,41780,0.7975166083754326,3424.0,9399.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,2.002937889695493,-0.5122577955652353,0.85,0.9968596155912017,0.8473306732525214
2020-04-14,-0.0041485287425493,CU2006.SHF,41750,0.6615453567586949,3482.0,-12392.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,1.8470078062538766,-0.11764150322331103,0.85,1.0611480824630015,0.9019758700935513
2020-04-15,-0.0123094240560821,CU2006.SHF,41560,0.6452479374880087,3106.0,186.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,2.2662999249135685,-0.06958070400109863,0.85,1.3319476733477016,1.1321555223455464
2020-04-16,-0.0105592288459613,CU2006.SHF,41560,0.49784992569272846,-949.0,-17374.0,bullish,贴水与低虚实盘比共振，偏多信号增强,2.0711703066984355,0.3607348565465521,1.15,1.386996126637682,1.5950455456333341
2020-04-17,-0.0073216116094179,CU2006.SHF,42280,0.7652411761611698,349.0,30674.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,1.8140222652161135,-0.4267166265481598,0.85,0.9177267085104042,0.7800677022338435
2020-04-20,-0.0139713127553549,CU2006.SHF,42330,0.6706174943694183,931.0,-10169.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,2.1257611911944028,-0.14407155174326725,0.85,1.2178280940193347,1.0351538799164344
2020-04-21,-0.0200214557899773,CU2006.SHF,41440,1.0277707824969389,160.0,41236.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,2.363126978201521,-1.1938368301940225,0.85,0.9403414548433033,0.7992902366168079
2020-04-22,-0.0193359336942508,CU2006.SHF,41090,1.1496750475940392,6707.0,21749.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,2.2265120900831112,-1.522031663286565,0.85,0.7270945887352407,0.6180304004249546
2020-04-23,-0.0225521799659847,CU2006.SHF,41950,1.035450529881104,-7310.0,-21489.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,2.298153169728207,-1.164976644950677,0.85,0.9129012438566535,0.7759660572781555
2020-04-24,-0.0234488754458159,CU2006.SHF,41780,0.6803481813740729,-1969.0,-42018.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,2.2483623444190797,-0.1161535927766054,0.85,1.3025559695408055,1.1071725741096847
2020-04-27,-0.0181108664573398,CU2006.SHF,42490,0.8577107835017392,2118.0,21785.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,1.910153072198145,-0.6371984844221876,0.85,0.8912124495500118,0.75753058211751
2020-04-28,-0.012187718065494,CU2006.SHF,42300,0.6302325581395349,-1613.0,-27109.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,1.572119934447582,0.041111857006017355,1.15,0.9597167034709561,1.1036742089915994
2020-04-29,-0.0195792176029269,CU2006.SHF,42510,0.5887362345526008,-126.0,-4767.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,1.8860339622396896,0.16463698185724662,1.15,1.1974751700867123,1.377096445599719
2020-04-30,-0.0144129458935085,CU2006.SHF,42940,0.5502397452206634,-553.0,-4653.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,1.593369733541072,0.2790703623019453,1.15,1.0676499850454213,1.2277974828022344
2020-05-06,-0.0233609575124682,CU2006.SHF,42720,0.5406010058525584,-665.0,-1443.0,bullish,贴水与低虚实盘比共振，偏多信号增强,1.9680531091285192,0.30627900178549017,1.15,1.3033434661913075,1.4988449861200035
2020-05-07,-0.0227389997434062,CU2006.SHF,43110,0.650964502774597,1784.0,13494.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,1.8826318304256555,-0.030976209794356887,0.85,1.1171886143376506,0.949610322187003
2020-05-08,-0.0283936367496068,CU2006.SHF,43510,0.7013707082727313,-85.0,5663.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,2.0782528250570005,-0.18490552684257375,0.85,1.1729894842971709,0.9970410616525952
2020-05-11,-0.0264247206407005,CU2006.SHF,43500,0.6308856237494526,3004.0,-6101.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,1.929456564194181,0.033072953093515906,1.15,1.1709031197539148,1.346538587717002
2020-05-12,-0.0321733306996214,CU2006.SHF,43040,0.6962523113784931,-1258.0,6736.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,2.117330673886911,-0.16946945056876553,0.85,1.2026106241046404,1.0222190304889442
2020-05-13,-0.0315575790480034,CU2006.SHF,43060,0.6770964465242266,-8.0,-2212.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,2.0257752720450184,-0.10881251931591424,0.85,1.1719401555006455,0.9961491321755486
2020-05-14,-0.0283286910476955,CU2006.SHF,42910,0.5390560602703302,-2358.0,-17171.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,1.8361867828830398,0.32412141433694075,1.15,1.2313606354646003,1.4160647307842902
2020-05-15,-0.0258060229916164,CU2006.SHF,43130,0.6781418946270026,-1658.0,14568.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,1.6889131068107532,-0.11584223071333546,0.85,0.9670109718011177,0.82195932603095
2020-05-18,-0.0231638578070279,CU2006.SHF,43270,0.633553753067456,-4401.0,-7745.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,1.5458693147674505,0.026086467526880056,1.15,0.9379561758712223,1.0786496022519054
2020-05-19,-0.0159460830432865,CU2007.SHF,43690,0.8775577870405457,-1206.0,24993.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,1.22422125752454,-0.7492779377655281,0.85,0.4348215794085126,0.3695983424972357
2020-05-20,-0.0100026018028302,CU2007.SHF,43730,0.7467001828153564,3840.0,-10946.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,0.9640943013941462,-0.326844642983138,0.85,0.44771872364323245,0.38056091509674755
2020-05-21,-0.0034119747359934,CU2007.SHF,44150,0.949561053471668,3370.0,25393.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,0.6816622887539613,-0.9713578079431116,0.85,0.02045425007513213,0.01738611256386231
2020-05-22,-0.0105195286779551,CU2007.SHF,43260,1.3531477231883657,-4263.0,39744.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,0.970760500466517,-2.2009187724948585,0.85,-0.29791120871803334,-0.2532245274103283
2020-05-25,-0.0101235268497099,CU2007.SHF,43650,0.8640906449738525,-5247.0,-57600.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,0.9443210190397368,-0.6508722251719615,0.85,0.30624372135505734,0.26030716315179875
2020-05-26,-0.0096897800913139,CU2007.SHF,43860,0.6729017334437559,1791.0,-18537.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,0.91692473012636,-0.04473591923876561,0.85,0.5322604703803098,0.4524213998232633
2020-05-27,-0.012566736137618,CU2007.SHF,43640,0.953182585995086,-859.0,28625.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,1.0270594342206902,-0.9285512443559452,0.85,0.244815162790036,0.20809288837153062
2020-05-28,-0.0115337021400991,CU2007.SHF,43700,1.0236035686578744,-1072.0,6240.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,0.973447989335126,-1.1391823981364295,0.85,0.1283958343465037,0.10913645919452815
2020-05-29,-0.0127544577303388,CU2007.SHF,43940,0.8978598087240495,-232.0,-13175.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,1.014190141621401,-0.7330580883777481,0.85,0.3152908496217413,0.2679972221784801
2020-06-01,-0.0215646375635569,CU2007.SHF,44600,0.998768577095534,3493.0,13871.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,1.3654524028056874,-1.0437264198450749,0.85,0.4017808737453824,0.34151374268357504
2020-06-02,-0.0159511091536269,CU2007.SHF,44560,0.9514595996747841,-3065.0,-7949.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,1.116780177933673,-0.8847850072081364,0.85,0.3161541038769492,0.2687309882954068
2020-06-03,-0.0120379009398408,CU2007.SHF,44830,0.8995478671122469,-1576.0,-6781.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,0.9436076549705261,-0.713623585577038,0.85,0.2807151587515005,0.2386078849387754
2020-06-04,-0.0110152733439364,CU2007.SHF,44720,0.8373338858140705,-379.0,-6647.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,0.8926549751478571,-0.5113047663925878,0.85,0.33107107853167905,0.2814104167519272
2020-06-05,-0.0082975278469022,CU2007.SHF,45220,0.8686739822737214,2891.0,5688.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,0.7723931343223287,-0.6078767133469981,0.85,0.22028519525459794,0.18724241596640825
2020-06-08,-0.0099956617259503,CU2007.SHF,45800,1.1553015488110137,-1980.0,27594.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,0.8368830392815744,-1.5068989554823136,0.85,-0.10062975862398083,-0.0855352948303837
2020-06-09,-0.0068884318894438,CU2007.SHF,46250,1.0688474003920274,782.0,-8006.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,0.7008515246385062,-1.215331718927932,0.85,-0.06562177278806913,-0.05577850686985876
2020-06-10,-0.0047543238479595,CU2007.SHF,46830,1.1139221068391654,1140.0,5915.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,0.6067035626919607,-1.3410131040780877,0.85,-0.17238310401605877,-0.14652563841364996
2020-06-11,-0.0102551468689614,CU2007.SHF,46950,1.6931042968942265,-2609.0,55930.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,0.8331154867258135,-3.0,0.85,-0.700130707964512,-0.5951111017698352
2020-06-12,-0.0145387309936072,CU2007.SHF,46840,1.5092090900069466,-815.0,-19911.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,1.005343362604353,-2.3857672350598396,0.85,-0.35110087646132404,-0.29843574499212544
2020-06-15,-0.0230573449939738,CU2007.SHF,46280,1.8074970102142842,1244.0,32307.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,1.348858269384548,-3.0,0.85,-0.3906850383692715,-0.33208228261388073
2020-06-16,-0.0227740980759104,CU2007.SHF,47150,1.3167224604060217,148.0,-49871.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,1.3199178013823238,-1.6759490832462998,0.85,0.12157104753087433,0.10333539040124318
2020-06-17,-0.025492350149745,CU2007.SHF,46770,1.3990631112941418,-5032.0,1372.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,1.4146493438875525,-1.869552990090891,0.85,0.10096841029617498,0.08582314875174873
2020-06-18,-0.0279549884285024,CU2008.SHF,46760,0.7356879487677082,-4376.0,-67653.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,1.4955161331633764,-0.012630933609145358,0.85,0.8922573064543676,0.7584187104862125
2020-06-19,-0.0279777239302649,CU2008.SHF,47680,1.0393051010770742,12067.0,40703.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,1.4750225383932951,-0.8596367217095462,0.85,0.5411588343521585,0.4599850091993347
2020-06-22,-0.025388946120223,CU2008.SHF,47470,1.2534121971470953,2368.0,25411.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,1.3504675764508418,-1.4422533090521312,0.85,0.23337922224965246,0.1983723389122046
2020-06-23,-0.0298297369646008,CU2008.SHF,47850,1.253418917714184,4981.0,6244.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,1.5115149482738692,-1.4229502691791933,0.85,0.3377288612926441,0.28706953209874747
2020-06-24,-0.0274259188525843,CU2008.SHF,47860,0.8697786734612346,469.0,-42625.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,1.394568730186455,-0.3515895218089389,0.85,0.6961054293882976,0.5916896149800529
2020-06-29,-0.0264696170553003,CU2008.SHF,48380,0.8416303878236018,7725.0,3331.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,1.339016746009768,-0.27154879699079654,0.85,0.6947905288095422,0.5905719494881109
2020-06-30,-0.0289573053804088,CU2008.SHF,48790,0.851363413398522,3993.0,4571.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,1.4215782352394692,-0.29751750131472116,0.85,0.7339399406177931,0.6238489495251242
2020-07-01,-0.0199889001196232,CU2008.SHF,49350,1.1797671089790707,4888.0,46606.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,1.0484554039152352,-1.211178873549255,0.85,0.14460169292943903,0.12291143899002317
2020-07-02,-0.0159521493271184,CU2008.SHF,49410,1.1450583280591953,-1262.0,-5931.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,0.8782400229994473,-1.1030271651734325,0.85,0.08573314773029539,0.07287317557075108
2020-07-03,-0.0167769667430562,CU2008.SHF,48900,1.209153069536669,-6450.0,404.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,0.9047729357543944,-1.2692459448159974,0.85,0.03516538352623766,0.02989057599730201
2020-07-06,-0.0153813400139404,CU2008.SHF,49040,1.1063129737721449,-4520.0,-17499.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,0.8342361960742412,-0.9646962160563829,0.85,0.11466323122199151,0.09746374653869279
2020-07-07,-0.0180055925409185,CU2008.SHF,49360,1.038664077398135,-2695.0,-10715.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,0.9253814286522221,-0.7660555784112548,0.85,0.24880662582683122,0.21148563195280654
2020-07-08,-0.0191160767042817,CU2008.SHF,49800,1.0186644299850889,3714.0,1497.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,0.9545293764249345,-0.7024970109273148,0.85,0.2917188214840348,0.24796099826142956
2020-07-09,-0.016404852465895,CU2008.SHF,50700,1.1931157800625838,2766.0,23891.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,0.8307172332318989,-1.170541938070254,0.85,0.0302135647110377,0.025681530004382044
2020-07-10,-0.0233527507673444,CU2008.SHF,50500,1.325517611330778,-5219.0,9076.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,1.0936116898097732,-1.5105359000985328,0.85,0.05195265384645065,0.04415975576948305
2020-07-13,-0.0101830883301076,CU2008.SHF,52880,2.371270853136364,-908.0,118714.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,0.550696087837492,-3.0,0.85,-0.869582347297505,-0.7391449952028792
2020-07-14,-0.0159137756595871,CU2009.SHF,52190,1.1541193181818181,-3439.0,-143541.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,0.7692189750759016,-0.9098575191740587,0.85,0.09758837737591747,0.08295012076952984
2020-07-15,-0.01876210817378,CU2009.SHF,52130,0.8353816358667125,-734.0,-36067.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,0.8699463636892357,-0.08567610141013612,0.85,0.487697377649487,0.41454277100206394
