period,ic,pvalue,ic_mean,ic_std,icir,ic_positive_rate,sample_size
1D,0.01334571582155176,0.49103608921545305,0.002265149931695103,0.14263087181369133,0.01588120371762089,0.4623944742900998,2665
3D,0.02325079885808108,0.23035722765068126,0.012086491827563646,0.20614940206133023,0.05862976902532013,0.4815668202764977,2663
5D,0.0208053503561648,0.28333690232036335,0.010465736604022063,0.24712163044009966,0.0423505485350821,0.5211375864719446,2661
10D,0.024023568874738502,0.215833278488749,0.020678321271824795,0.31536230377364177,0.06557004760679043,0.555641124374278,2656
20D,0.03340743490252421,0.08577434480628082,0.053492830743585254,0.3637781480648153,0.14704794949380603,0.5898724391186703,2646
