near,far,pair,near_price,far_price,spread,spread_pct,day_diff,roll_yield,roll_yield_pct,weight,structure
SS2604,SS2605,SS2604-SS2605,14070.0,14030.0,-40.0,-0.28429282160625446,30,-0.03463822031178173,-3.463822031178173,9462.0,backwardation
SS2605,SS2606,SS2605-SS2606,14030.0,13955.0,-75.0,-0.534568781183179,31,-0.06310999680711897,-6.310999680711897,27935.0,backwardation
SS2606,SS2607,SS2606-SS2607,13955.0,13865.0,-90.0,-0.6449301325689717,30,-0.0787206196999654,-7.8720619699965395,15576.0,backwardation
SS2607,SS2608,SS2607-SS2608,13865.0,13935.0,70.0,0.5048683736025965,31,0.059294625198453785,5.929462519845378,2320.0,contango
SS2608,SS2609,SS2608-SS2609,13935.0,13935.0,0.0,0.0,31,0.0,0.0,2320.0,backwardation
