period,ic,pvalue,ic_mean,ic_std,icir,ic_positive_rate,sample_size
1D,0.014144108543193246,0.5815004902089768,0.018531644019929874,0.1402700476010186,0.13211404955561803,0.5485636114911081,1521
3D,0.011204247157058542,0.6625955280639826,0.014812319567048714,0.160636815672433,0.09220999249171913,0.5643835616438356,1519
5D,0.01743865781724266,0.497325112392057,0.0022907271012082937,0.15414911556393274,0.014860462175394213,0.5020576131687243,1517
10D,0.005552554040013907,0.8291973753776021,-0.025666367826534624,0.15554523983208654,-0.1650090215183818,0.49346180316586374,1512
20D,-0.010375774296703354,0.6878342723640262,-0.0618283866595929,0.12965911538053498,-0.4768533741583344,0.32432432432432434,1502
