trade_date,factor_value,close,signal,period_forward_ret,strategy_period_ret,benchmark_period_ret,strategy_nav,benchmark_nav,holding_period
2015-04-01,0.0,92500,0,0.042378378378378434,0.0,0.042378378378378434,1.0,1.0423783783783784,3
2015-04-07,0.2236398970124165,96420,0,-0.01949802945446999,-0.0,-0.01949802945446999,1.0,1.0220540540540541,3
2015-04-10,0.6859004087194798,94540,0,0.002009731330653741,0.0,0.002009731330653741,1.0,1.0241081081081083,3
2015-04-15,0.5328219635043552,94730,0,0.007178296210281765,0.0,0.007178296210281765,1.0,1.0314594594594595,3
2015-04-20,-0.9002151068139908,95410,0,0.004716486741431769,0.0,0.004716486741431769,1.0,1.0363243243243243,3
2015-04-23,-0.0370276129500835,95860,0,0.07083246401001464,0.0,0.07083246401001464,1.0,1.1097297297297297,3
2015-04-28,0.7417799916678749,102650,0,0.048027277155382464,0.0,0.048027277155382464,1.0,1.163027027027027,3
2015-05-04,0.36497627013563516,107580,0,0.04573340769659784,0.0,0.04573340769659784,1.0,1.2162162162162162,3
2015-05-07,-1.860432467120985,112500,-1,-0.008000000000000007,0.008000000000000007,-0.008000000000000007,1.008,1.2064864864864866,3
2015-05-12,-0.31875448751591096,111600,0,-0.012455197132616447,-0.0,-0.012455197132616447,1.008,1.1914594594594596,3
2015-05-15,0.8411923975897251,110210,0,-0.07140912802830957,-0.0,-0.07140912802830957,1.008,1.1063783783783785,3
2015-05-20,-2.1307537659011455,102340,-1,-0.02794606214578854,0.02794606214578854,-0.02794606214578854,1.0361696306429549,1.0754594594594595,3
2015-05-25,0.40457762547420284,99480,0,-0.00010052271813432156,-0.0,-0.00010052271813432156,1.0361696306429549,1.0753513513513513,3
2015-05-28,1.9660777159249299,99470,1,0.008143158741328982,0.008143158741328982,0.008143158741328982,1.0446073244282246,1.084108108108108,3
2015-06-02,3.792214453025609,100280,1,-0.01884722776226566,-0.01884722776226566,-0.01884722776226566,1.0249193722625949,1.0636756756756756,3
2015-06-05,0.5194736945943779,98390,0,0.02988108547616619,0.0,0.02988108547616619,1.0249193722625949,1.0954594594594593,3
2015-06-10,-0.15474957452316307,101330,0,-0.037007796309089125,-0.0,-0.037007796309089125,1.0249193722625949,1.0549189189189188,3
2015-06-15,0.2891662976077125,97580,0,-0.013117442098790733,-0.0,-0.013117442098790733,1.0249193722625949,1.0410810810810809,3
2015-06-18,0.6464116615871076,96300,0,0.0009345794392523477,0.0,0.0009345794392523477,1.0249193722625949,1.042054054054054,3
2015-06-24,-0.020415013213627153,96390,0,-0.06255835667600373,-0.0,-0.06255835667600373,1.0249193722625949,0.9768648648648648,3
2015-06-29,-1.9738963149607196,90360,-1,-0.01007082779991142,0.01007082779991142,-0.01007082779991142,1.035241158769445,0.967027027027027,3
2015-07-02,0.6670405890425126,89450,0,-0.05846841811067638,-0.0,-0.05846841811067638,1.035241158769445,0.9104864864864864,3
2015-07-07,-0.08653315487353264,84220,0,0.00415578247447157,0.0,0.00415578247447157,1.035241158769445,0.9142702702702702,3
