group,factor_mean,factor_min,factor_max,ret_mean,ret_std,count
1,-1.4834319879936382,-5.387084923111213,-0.6770405344831327,0.0032100835189996647,0.03160189911515943,537
2,-0.3962689495156564,-0.6769200445224066,-0.20186874482862494,-0.00023807043857754042,0.03094242804803007,536
3,-0.05588287647621447,-0.2011692510860441,0.0849116989401899,0.0002914485904893244,0.03483098130487684,536
4,0.28150170118559636,0.08583279141718525,0.5467955021673787,0.001567715539380702,0.02865559510292827,536
5,1.9843966744730683,0.5476765415581442,7.543921745473995,-1.1590101923147745e-05,0.037224306943149835,536
