group,factor_mean,factor_min,factor_max,ret_mean,ret_std,count
1,-1.4849364496606354,-5.387084923111213,-0.6783156497970011,0.005086102336064004,0.040038352423551055,536
2,-0.3971554640485939,-0.6770405344831327,-0.2020837458523359,0.0004221802513110106,0.04010882349903207,536
3,-0.05638721758057452,-0.20186874482862494,0.08444017544069204,0.00043734858526061173,0.03906107729991886,535
4,0.2813143040172968,0.0849116989401899,0.5467955021673787,0.0027576861083689528,0.037552006854456435,536
5,1.9843966744730683,0.5476765415581442,7.543921745473995,-0.0011061672424790999,0.047769049427876194,536
