group,factor_mean,factor_min,factor_max,ret_mean,ret_std,count
1,-0.7109028024717569,-1.640032696418216,-0.301753883736385,0.003862962712712026,0.029803094783499552,24
2,-0.15241644384747438,-0.2842213074304319,-0.0519247142588275,0.01140189251120079,0.025359296062070637,23
3,0.019546814955908275,-0.0464730221036619,0.0808673821226098,0.009549450273727715,0.020769268738027206,23
4,0.18722721154484798,0.0848121376861791,0.3012559772641655,0.0064190501643784925,0.018623616506496805,23
5,0.7352899482520195,0.3145411271521738,2.604319327396227,0.0016178694570306079,0.028450520076877598,23
