period,ic,pvalue,ic_mean,ic_std,icir,ic_positive_rate,sample_size
1D,0.013296559556200804,0.49190393872091337,0.0018002291705736257,0.14260531890184266,0.012623857121435631,0.4608030592734226,2674
3D,0.023241688502542195,0.22975302585472604,0.012277951606180944,0.20581992646900266,0.05965385284514741,0.4833524684270953,2672
5D,0.0207455660358114,0.2839091140075807,0.010657147339417118,0.24671742247801112,0.043195763121945494,0.5227882037533512,2670
10D,0.023205373503637397,0.2310941838491918,0.021082274562195826,0.31489339493191626,0.0669505137341927,0.5571757482732157,2665
20D,0.031653551485079826,0.10296560065431364,0.05417031311279661,0.36334031759745683,0.14908973898352693,0.5912942989214176,2655
