trade_date,Close,VIX,rsi,vix_mean,vix_std,vix_z,signal,position,holding_days,strategy_position,buy_hold_return,strategy_return,buy_hold_equity,strategy_equity
2023-10-13,4327.78,19.32,46.091410863842135,17.2825,1.5391757021547086,1.3237605019022087,0,0,0,0.0,-0.005018840769632216,-0.0,20954.72812666445,10885.674382527097
2023-10-16,4373.63,17.21,52.516932647269996,17.443,1.3323390591059154,-0.17488040931289547,0,0,0,0.0,0.010594346293018697,0.0,21176.72977291439,10885.674382527097
2023-10-17,4373.2,17.88,52.45378733947756,17.6315,1.0784700420397122,0.2304190105550002,0,0,0,0.0,-9.831650139591197e-05,-0.0,21174.64775093211,10885.674382527097
2023-10-18,4314.6,19.22,44.58597728816371,17.8355,0.9619687871062242,1.4392358864000412,0,0,0,0.0,-0.013399798774352711,-0.0,20890.91173195182,10885.674382527097
2023-10-19,4278.0,21.4,40.49996373947243,18.0285,1.2451094857791236,2.707794004067274,0,0,0,0.0,-0.00848282575441528,-0.0,20713.697767878806,10885.674382527097
2023-10-20,4224.16,21.71,35.36555293454988,18.253999999999998,1.4744433383121078,2.3439354434306803,0,0,0,0.0,-0.012585320243104325,-0.0,20453.009248051174,10885.674382527097
2023-10-23,4217.04,20.37,34.73835466716223,18.427500000000002,1.5104508737802387,1.2860398399707376,0,0,0,0.0,-0.001685542214310054,-0.0,20418.53483755391,10885.674382527097
2023-10-24,4247.68,18.97,39.694824146886084,18.429000000000002,1.511001410706197,0.35804069815338524,0,0,0,0.0,0.00726575986948208,0.0,20566.89100857023,10885.674382527097
2023-10-25,4186.77,20.19,34.143385757893284,18.5275,1.560073800547949,1.0656547141654946,0,0,0,0.0,-0.014339592436341642,-0.0,20271.970173824677,10885.674382527097
2023-10-26,4137.23,20.68,30.417364638674798,18.694499999999998,1.6044033978884886,1.2375316598138997,0,0,0,0.0,-0.01183251050332379,-0.0,20032.10187381983,10885.674382527097
2023-10-27,4117.37,21.27,29.048771305453315,18.881999999999998,1.677383928056872,1.4236454517400359,1,1,1,0.0,-0.004800313253070176,-0.0,19935.94150970808,10885.674382527097
2023-10-30,4166.82,19.75,36.68738932564115,18.989,1.6601391824968774,0.4583953008418501,0,1,2,1.0,0.012010093822027113,0.012010093822027113,20175.374037670117,11016.412353177286
2023-10-31,4193.8,18.14,40.45413920399392,18.907,1.6595151479616053,-0.46218318702430117,-1,0,0,1.0,0.006474961721408823,0.006474961721408823,20306.008812279135,11087.743201471363
2023-11-01,4237.86,16.87,46.09438225580341,18.8215,1.720190549420042,-1.1344673418057916,0,0,0,0.0,0.010505985025513809,0.0,20519.34343678889,11087.743201471363
2023-11-02,4317.78,15.66,54.511174883501795,18.68,1.8596377689155428,-1.6239721791417088,0,0,0,0.0,0.018858574846738696,0.0,20906.309010797508,11087.743201471363
2023-11-03,4358.34,14.91,58.08785152407457,18.553,2.0272384638892165,-1.7970258876259568,0,0,0,0.0,0.009393716215277292,0.0,21102.696944753836,11087.743201471363
2023-11-06,4365.98,14.89,58.74584673338305,18.4125,2.181011052361848,-1.6150766389677096,0,0,0,0.0,0.0017529609897344312,0.0,21139.68914927618,11087.743201471363
2023-11-07,4378.38,14.81,59.84765674193595,18.301499999999997,2.307877299939744,-1.5128620573074467,0,0,0,0.0,0.0028401412741241305,0.0,21199.728852951193,11087.743201471363
2023-11-08,4382.78,14.45,60.25331065573684,18.2195,2.417137225814717,-1.5594894488166504,0,0,0,0.0,0.0010049378994057,0.0,21221.033263932644,11087.743201471363
2023-11-09,4347.35,15.29,55.39979852354342,18.1495,2.4831335784486632,-1.151569140225824,0,0,0,0.0,-0.008083910212239531,-0.0,21049.484336416066,11087.743201471363
2023-11-10,4415.24,14.17,61.75675553377676,17.892000000000003,2.6186911154034447,-1.421320742300139,0,0,0,0.0,0.01561640999689451,0.0,21378.20171403675,11087.743201471363
2023-11-13,4411.55,14.76,61.24578728245324,17.7695,2.7080532432762925,-1.1113149298198466,0,0,0,0.0,-0.0008357416584374722,-0.0,21360.33506028185,11087.743201471363
2023-11-14,4495.7,14.16,67.7906913503179,17.5835,2.825279259601611,-1.2117386231344593,0,0,0,0.0,0.01907492831317792,0.0,21767.781920302186,11087.743201471363
2023-11-15,4502.88,14.18,68.28288170176528,17.3315,2.8955269950296687,-1.0884029074533657,0,0,0,0.0,0.001597081655804411,0.0,21802.546845494653,11087.743201471363
2023-11-16,4508.24,14.32,68.66779917224261,16.9775,2.8032647789766116,-0.9480017798997113,0,0,0,0.0,0.0011903492875668942,0.0,21828.49949159933,11087.743201471363
2023-11-17,4514.02,13.8,69.10324536442465,16.582,2.65448101776644,-1.0480391388674757,0,0,0,0.0,0.0012820967827800178,0.0,21856.485740570424,11087.743201471363
2023-11-20,4547.38,13.41,71.55997026984487,16.234,2.5871105605732647,-1.0915652554772324,0,0,0,0.0,0.007390308416887814,0.0,22018.01191110255,11087.743201471363
2023-11-21,4538.19,13.35,69.9108126421835,15.953000000000003,2.5794962788555638,-1.009111748420458,0,0,0,0.0,-0.002020943928152108,-0.0,21973.514743620824,11087.743201471363
2023-11-22,4556.62,12.85,71.33741168855927,15.585999999999999,2.4645366811288665,-1.1101478103165379,0,0,0,0.0,0.004061090434732906,0.0,22062.751174163604,11087.743201471363
2023-11-24,4559.34,12.46,71.55178697337873,15.175,2.246043304639046,-1.2087923658427941,0,0,0,0.0,0.0005969336920788049,0.0,22075.921173679413,11087.743201471363
2023-11-27,4550.43,12.69,69.7124424196542,14.745999999999999,1.794654049640994,-1.1456246959748513,0,0,0,0.0,-0.001954230217531494,-0.0,22032.779741441962,11087.743201471363
2023-11-28,4554.89,12.69,70.1264151987317,14.393,1.41216183655757,-1.2059524311685181,0,0,0,0.0,0.0009801271528184774,0.0,22054.37466711862,11087.743201471363
2023-11-29,4550.58,12.98,69.14289744993741,14.135,1.1358998287924396,-1.0168150137216456,0,0,0,0.0,-0.0009462358037187757,-0.0,22033.506028179963,11087.743201471363
2023-11-30,4567.8,12.92,70.8989968070737,13.9375,0.9660275412866708,-1.053282599629377,0,0,0,0.0,0.0037841330116161753,0.0,22116.883745702842,11087.743201471363
2023-12-01,4594.63,12.63,73.43567264620486,13.786000000000001,0.9180780840533672,-1.2591521571849253,0,0,0,0.0,0.005873724769035471,0.0,22246.792233573855,11087.743201471363
2023-12-04,4569.78,13.08,67.56150009680658,13.6945,0.8909514429430236,-0.6897121104267597,0,0,0,0.0,-0.005408487734594569,-0.0,22126.470730644498,11087.743201471363
