period,ic,pvalue,ic_mean,ic_std,icir,ic_positive_rate,sample_size
1D,0.02861906308127862,0.14011461338479764,0.022069335484725533,0.12726033432574135,0.17341880800215295,0.5653846153846154,2659
3D,0.034565646162407336,0.07484418777983319,0.020820886251309612,0.18465907301299025,0.11275311801140105,0.560816012317167,2657
5D,0.04843686129590689,0.012557391537167067,0.03213185443789332,0.2291696213723736,0.1402099206931221,0.5820493066255779,2655
10D,0.04341899945838487,0.02540886150870279,0.021414907601267442,0.2878218895719448,0.07440333198116438,0.5318409880355075,2650
20D,0.05547968286741288,0.004352116035463115,-0.0008987284284966669,0.3283179669888118,-0.002737372056544481,0.47500968616815187,2640
