group,factor_mean,factor_min,factor_max,ret_mean,ret_std,count
1,-1.2254077261037755,-3.0316078882914534,-0.6880247141239507,0.0002852545833348519,0.027082678804949134,307
2,-0.47939393347228915,-0.6855154656738686,-0.30240957199378904,0.00035348174137623026,0.03453485341257586,306
3,-0.09621027420147876,-0.3000594160730556,0.11389605732659969,0.002200563666161967,0.025753188960904495,306
4,0.3830543676829256,0.11439740159400913,0.7029214136943879,0.0032412786311490993,0.03117139692702604,306
5,1.1729881054265414,0.7045742924805528,2.4828704452834387,-0.0016949961047172677,0.03001858921385444,307
