ts_code,trade_date,open,high,low,close,vol,oi,delist_date
SS2202.SHF,20220124,18330.0,18745.0,17630.0,17720,29238,18858,20220215
SS2203.SHF,20220124,18440.0,18705.0,17635.0,17740,210740,74336,20220315
SS2204.SHF,20220124,18100.0,18470.0,17530.0,17610,21536,15396,20220415
SS2205.SHF,20220124,18060.0,18275.0,17380.0,17460,5610,5270,20220516
SS2206.SHF,20220124,17980.0,18110.0,17255.0,17320,66,1837,20220615
SS2207.SHF,20220124,17760.0,17925.0,17110.0,17215,522,2197,20220715
SS2208.SHF,20220124,17895.0,17895.0,17085.0,17170,7,2973,20220815
SS2209.SHF,20220124,17640.0,17725.0,17310.0,17310,4,1866,20220915
SS2210.SHF,20220124,17710.0,17710.0,16915.0,16915,14,189,20221017
SS2211.SHF,20220124,17295.0,17540.0,16900.0,16960,9,211,20221115
SS2202.SHF,20220125,17580.0,17725.0,16920.0,17100,21436,16410,20220215
SS2203.SHF,20220125,17575.0,17705.0,16920.0,17080,254684,70669,20220315
SS2204.SHF,20220125,17425.0,17585.0,16815.0,16980,28194,15450,20220415
SS2205.SHF,20220125,17300.0,17425.0,16710.0,16915,4334,5580,20220516
SS2206.SHF,20220125,17095.0,17435.0,16555.0,16700,308,1917,20220615
SS2207.SHF,20220125,17010.0,17255.0,16600.0,16605,72,2217,20220715
SS2208.SHF,20220125,16835.0,17000.0,16540.0,16580,22,2976,20220815
SS2209.SHF,20220125,16985.0,16990.0,16650.0,16730,18,1864,20220915
SS2210.SHF,20220125,16785.0,16925.0,16355.0,16435,31,192,20221017
SS2211.SHF,20220125,16740.0,16795.0,16120.0,16455,19,207,20221115
SS2202.SHF,20220126,17150.0,17460.0,17150.0,17275,8254,13921,20220215
SS2203.SHF,20220126,17180.0,17455.0,17140.0,17265,167258,63537,20220315
SS2204.SHF,20220126,17065.0,17350.0,17040.0,17200,39643,19469,20220415
SS2205.SHF,20220126,16940.0,17200.0,16880.0,17065,4602,6113,20220516
SS2206.SHF,20220126,16850.0,17040.0,16770.0,16915,1997,1893,20220615
SS2207.SHF,20220126,16810.0,16840.0,16700.0,16805,18,2213,20220715
SS2208.SHF,20220126,16705.0,16760.0,16660.0,16675,6,2975,20220815
SS2209.SHF,20220126,16765.0,16765.0,16590.0,16600,4,1867,20220915
SS2210.SHF,20220126,16560.0,16655.0,16505.0,16550,10,188,20221017
SS2211.SHF,20220126,16475.0,16475.0,16475.0,16475,1,206,20221115
SS2202.SHF,20220127,17380.0,17560.0,17160.0,17225,4065,11965,20220215
SS2203.SHF,20220127,17360.0,17535.0,17150.0,17225,77778,65721,20220315
SS2204.SHF,20220127,17390.0,17445.0,17070.0,17070,43909,20860,20220415
SS2205.SHF,20220127,17050.0,17285.0,16925.0,16975,4463,5855,20220516
SS2206.SHF,20220127,17015.0,17145.0,16805.0,16850,864,1889,20220615
SS2207.SHF,20220127,16915.0,16920.0,16915.0,16920,2,2211,20220715
SS2208.SHF,20220127,16815.0,16840.0,16600.0,16600,10,2970,20220815
SS2209.SHF,20220127,16680.0,16760.0,16575.0,16575,9,1867,20220915
SS2210.SHF,20220127,16645.0,16690.0,16500.0,16500,16,188,20221017
SS2211.SHF,20220127,16590.0,16630.0,16380.0,16400,8,205,20221115
SS2202.SHF,20220128,17330.0,17765.0,17180.0,17335,3984,10454,20220215
SS2203.SHF,20220128,17390.0,17680.0,17165.0,17440,62219,58908,20220315
SS2204.SHF,20220128,17225.0,17575.0,17100.0,17350,36135,20977,20220415
SS2205.SHF,20220128,17080.0,17420.0,16970.0,17180,4660,5968,20220516
SS2206.SHF,20220128,17125.0,17260.0,16750.0,17025,370,1877,20220615
SS2207.SHF,20220128,16740.0,17120.0,16740.0,16925,29,2207,20220715
SS2208.SHF,20220128,16785.0,17035.0,16740.0,16740,203,2770,20220815
SS2209.SHF,20220128,16740.0,17005.0,16695.0,16850,4,1867,20220915
SS2210.SHF,20220128,16565.0,16860.0,16565.0,16680,13,190,20221017
SS2211.SHF,20220128,16450.0,16650.0,16450.0,16650,3,205,20221115
SS2202.SHF,20220207,17600.0,18050.0,17600.0,17965,386,10476,20220215
SS2203.SHF,20220207,17700.0,18120.0,17440.0,17875,45476,59676,20220315
SS2204.SHF,20220207,17605.0,17995.0,17380.0,17775,17397,21245,20220415
SS2205.SHF,20220207,17680.0,17825.0,17200.0,17630,3070,5900,20220516
SS2206.SHF,20220207,17270.0,17685.0,16980.0,17460,302,1925,20220615
SS2207.SHF,20220207,17045.0,17305.0,17035.0,17245,6,2204,20220715
SS2208.SHF,20220207,17145.0,17300.0,17145.0,17300,401,2370,20220815
SS2209.SHF,20220207,17080.0,17365.0,16895.0,17090,17,1870,20220915
SS2210.SHF,20220207,17285.0,17285.0,17115.0,17115,4,191,20221017
SS2211.SHF,20220207,16900.0,17110.0,16900.0,17110,64,205,20221115
SS2202.SHF,20220208,17965.0,18130.0,17845.0,18115,492,10272,20220215
SS2203.SHF,20220208,17875.0,18195.0,17750.0,18105,47773,59522,20220315
SS2204.SHF,20220208,17850.0,18080.0,17665.0,17990,27012,21054,20220415
SS2205.SHF,20220208,17815.0,17920.0,17525.0,17850,4672,6221,20220516
SS2206.SHF,20220208,17450.0,17755.0,17375.0,17635,277,1915,20220615
SS2207.SHF,20220208,17485.0,17615.0,17485.0,17550,505,2705,20220715
SS2208.SHF,20220208,17295.0,17450.0,17295.0,17450,4,2371,20220815
SS2209.SHF,20220208,17200.0,17425.0,17200.0,17365,1211,3075,20220915
SS2210.SHF,20220208,17035.0,17250.0,17035.0,17250,2,192,20221017
SS2211.SHF,20220208,17020.0,17265.0,16975.0,17160,10,208,20221115
SS2202.SHF,20220209,18135.0,18305.0,17980.0,18205,792,10224,20220215
SS2203.SHF,20220209,18105.0,18380.0,17795.0,18210,61563,58304,20220315
SS2204.SHF,20220209,17990.0,18255.0,17735.0,18115,35541,23516,20220415
SS2205.SHF,20220209,17850.0,18080.0,17575.0,17920,7239,6685,20220516
SS2206.SHF,20220209,17665.0,17900.0,17415.0,17740,305,1968,20220615
SS2207.SHF,20220209,17520.0,17745.0,17520.0,17670,510,3205,20220715
SS2208.SHF,20220209,17465.0,17575.0,17255.0,17410,17,2362,20220815
SS2209.SHF,20220209,17365.0,17505.0,17105.0,17355,1055,4099,20220915
SS2210.SHF,20220209,17270.0,17400.0,17250.0,17250,32,176,20221017
SS2211.SHF,20220209,17270.0,17375.0,16920.0,16955,26,201,20221115
SS2212.SHF,20220209,17150.0,17170.0,17080.0,17100,136,109,20221215
SS2202.SHF,20220210,18440.0,18930.0,18135.0,18355,204,10056,20220215
SS2203.SHF,20220210,18230.0,18485.0,18135.0,18385,45377,56712,20220315
SS2204.SHF,20220210,18230.0,18355.0,18040.0,18270,28586,24749,20220415
SS2205.SHF,20220210,17940.0,18175.0,17870.0,18095,4643,6922,20220516
SS2206.SHF,20220210,17895.0,17970.0,17710.0,17940,406,2051,20220615
SS2207.SHF,20220210,17660.0,17750.0,17620.0,17750,10,3210,20220715
SS2208.SHF,20220210,17600.0,17645.0,17600.0,17645,15,2361,20220815
SS2209.SHF,20220210,17415.0,17605.0,17415.0,17520,41,4122,20220915
SS2210.SHF,20220210,17290.0,17430.0,17290.0,17430,13,171,20221017
SS2211.SHF,20220210,17200.0,17375.0,17200.0,17375,11,203,20221115
SS2212.SHF,20220210,17080.0,17305.0,17060.0,17305,3,108,20221215
SS2202.SHF,20220211,18355.0,18400.0,18265.0,18280,204,9936,20220215
SS2203.SHF,20220211,18465.0,18605.0,18150.0,18300,63664,57542,20220315
SS2204.SHF,20220211,18370.0,18510.0,18100.0,18200,43771,28650,20220415
SS2205.SHF,20220211,18185.0,18320.0,17925.0,18050,7650,7899,20220516
SS2206.SHF,20220211,17945.0,18020.0,17800.0,17905,610,2176,20220615
SS2207.SHF,20220211,17730.0,17855.0,17730.0,17750,83,3281,20220715
SS2208.SHF,20220211,17690.0,17760.0,17565.0,17630,20,2371,20220815
SS2209.SHF,20220211,17610.0,17750.0,17435.0,17545,53,4150,20220915
SS2210.SHF,20220211,17440.0,17460.0,17380.0,17430,10,167,20221017
SS2211.SHF,20220211,17335.0,17440.0,17300.0,17440,7,205,20221115
SS2212.SHF,20220211,17210.0,17300.0,17210.0,17300,4,107,20221215
SS2202.SHF,20220214,18450.0,18760.0,18250.0,18760,96,9924,20220215
SS2203.SHF,20220214,18450.0,18950.0,18150.0,18790,68664,54404,20220315
SS2204.SHF,20220214,18300.0,18725.0,18045.0,18655,58303,31491,20220415
SS2205.SHF,20220214,18140.0,18530.0,17900.0,18445,10007,7696,20220516
SS2206.SHF,20220214,17990.0,18330.0,17745.0,18205,792,2710,20220615
SS2207.SHF,20220214,17710.0,18160.0,17660.0,18010,10,3282,20220715
SS2208.SHF,20220214,17945.0,18080.0,17900.0,18080,8,2376,20220815
SS2209.SHF,20220214,17575.0,17990.0,17435.0,17890,29,4154,20220915
SS2210.SHF,20220214,17400.0,17910.0,17315.0,17775,19,160,20221017
SS2211.SHF,20220214,17265.0,17725.0,17225.0,17635,8,202,20221115
SS2212.SHF,20220214,17200.0,17580.0,17190.0,17565,12,102,20221215
SS2202.SHF,20220215,18600.0,18840.0,18580.0,18840,96,9912,20220215
SS2203.SHF,20220215,18790.0,18935.0,18470.0,18795,66505,53848,20220315
SS2204.SHF,20220215,18670.0,18785.0,18335.0,18640,59878,33847,20220415
SS2205.SHF,20220215,18410.0,18580.0,18160.0,18455,11552,8154,20220516
SS2206.SHF,20220215,18150.0,18355.0,17975.0,18250,527,2745,20220615
SS2207.SHF,20220215,17995.0,18140.0,17980.0,18100,93,3216,20220715
SS2208.SHF,20220215,17770.0,18025.0,17770.0,18025,6,2376,20220815
SS2209.SHF,20220215,17850.0,17955.0,17685.0,17775,56,4188,20220915
SS2210.SHF,20220215,17505.0,17755.0,17505.0,17645,15,157,20221017
SS2211.SHF,20220215,17440.0,17715.0,17440.0,17540,16,203,20221115
SS2203.SHF,20220216,18945.0,19355.0,18800.0,19295,66816,51335,20220315
SS2204.SHF,20220216,18700.0,19130.0,18670.0,19110,61423,38373,20220415
SS2205.SHF,20220216,18455.0,19015.0,18455.0,18920,12421,8527,20220516
SS2206.SHF,20220216,18500.0,18695.0,18335.0,18690,616,2711,20220615
SS2207.SHF,20220216,18500.0,18560.0,18355.0,18560,7,3218,20220715
SS2208.SHF,20220216,18430.0,18430.0,18215.0,18330,8,2380,20220815
SS2209.SHF,20220216,18230.0,19500.0,17985.0,18250,40,4200,20220915
SS2210.SHF,20220216,17985.0,18160.0,17975.0,18160,7,156,20221017
SS2211.SHF,20220216,17980.0,18110.0,17840.0,18045,11,201,20221115
SS2203.SHF,20220217,19295.0,19380.0,18720.0,18720,52193,45567,20220315
SS2204.SHF,20220217,19180.0,19195.0,18610.0,18610,55701,41004,20220415
SS2205.SHF,20220217,18920.0,18965.0,18410.0,18430,13221,8910,20220516
SS2206.SHF,20220217,18715.0,18730.0,18230.0,18240,597,2636,20220615
SS2207.SHF,20220217,18670.0,18670.0,18190.0,18265,1420,2617,20220715
SS2208.SHF,20220217,18280.0,18345.0,18120.0,18140,1007,1377,20220815
SS2209.SHF,20220217,18200.0,18240.0,17960.0,18080,989,3271,20220915
SS2210.SHF,20220217,18090.0,18090.0,17865.0,17865,7,157,20221017
SS2211.SHF,20220217,17865.0,17865.0,17780.0,17780,18,203,20221115
SS2203.SHF,20220218,18725.0,18980.0,18640.0,18870,43440,40180,20220315
SS2204.SHF,20220218,18720.0,18825.0,18500.0,18740,77997,44803,20220415
SS2205.SHF,20220218,18450.0,18640.0,18315.0,18560,11383,8857,20220516
SS2206.SHF,20220218,18280.0,18430.0,18150.0,18365,477,2659,20220615
SS2207.SHF,20220218,18150.0,18285.0,17965.0,18235,24,2625,20220715
SS2208.SHF,20220218,18190.0,18190.0,18020.0,18020,3,1378,20220815
SS2209.SHF,20220218,18065.0,18100.0,17405.0,18015,76,3283,20220915
SS2210.SHF,20220218,17880.0,18000.0,17780.0,17925,17,160,20221017
SS2211.SHF,20220218,17800.0,17845.0,17660.0,17825,17,203,20221115
SS2203.SHF,20220221,18870.0,19055.0,18520.0,18810,42483,28764,20220315
SS2204.SHF,20220221,18845.0,19000.0,18430.0,18760,130487,57062,20220415
SS2205.SHF,20220221,18595.0,18795.0,18260.0,18580,15440,10389,20220516
SS2206.SHF,20220221,18345.0,18600.0,18075.0,18390,929,2891,20220615
SS2207.SHF,20220221,18230.0,18400.0,18230.0,18290,29,2645,20220715
SS2208.SHF,20220221,18050.0,18285.0,18050.0,18105,7,1380,20220815
SS2209.SHF,20220221,17930.0,18280.0,17930.0,18040,30,3301,20220915
SS2210.SHF,20220221,17995.0,18230.0,17970.0,18060,7,163,20221017
SS2211.SHF,20220221,17660.0,18060.0,17660.0,17820,6,205,20221115
SS2203.SHF,20220222,18815.0,18980.0,18545.0,18825,22639,20238,20220315
SS2204.SHF,20220222,18760.0,18945.0,18525.0,18785,113055,63682,20220415
SS2205.SHF,20220222,18545.0,18775.0,18365.0,18690,18171,11964,20220516
SS2206.SHF,20220222,18320.0,18595.0,18175.0,18515,990,3252,20220615
SS2207.SHF,20220222,18210.0,18360.0,18210.0,18360,106,2546,20220715
SS2208.SHF,20220222,18190.0,18235.0,18190.0,18235,253,1130,20220815
SS2209.SHF,20220222,18065.0,18200.0,18065.0,18115,10,3300,20220915
SS2210.SHF,20220222,18000.0,18045.0,18000.0,18035,4,164,20221017
SS2211.SHF,20220222,17970.0,17970.0,17970.0,17970,1,206,20221115
SS2203.SHF,20220223,18840.0,18840.0,18110.0,18270,15966,16012,20220315
SS2204.SHF,20220223,18785.0,18815.0,18065.0,18245,134614,62011,20220415
SS2205.SHF,20220223,18765.0,18765.0,18005.0,18130,28081,16705,20220516
SS2206.SHF,20220223,18525.0,18525.0,17850.0,17995,1490,3416,20220615
SS2207.SHF,20220223,18310.0,18310.0,17665.0,17860,55,2545,20220715
SS2208.SHF,20220223,18155.0,18155.0,17750.0,17805,259,882,20220815
SS2209.SHF,20220223,18070.0,18075.0,17525.0,17525,55,3305,20220915
SS2210.SHF,20220223,17780.0,17780.0,17410.0,17590,117,247,20221017
SS2211.SHF,20220223,17800.0,17800.0,17500.0,17500,4,206,20221115
SS2212.SHF,20220223,17820.0,17820.0,17380.0,17380,94,185,20221215
SS2203.SHF,20220224,18220.0,18605.0,18215.0,18375,7600,13817,20220315
SS2204.SHF,20220224,18310.0,18580.0,18175.0,18370,113995,60598,20220415
SS2205.SHF,20220224,18200.0,18495.0,18085.0,18310,25277,18072,20220516
SS2206.SHF,20220224,18050.0,18315.0,17935.0,18155,1343,3336,20220615
SS2207.SHF,20220224,17940.0,18185.0,17820.0,18065,231,2535,20220715
SS2208.SHF,20220224,17775.0,17955.0,17775.0,17955,21,883,20220815
SS2209.SHF,20220224,17720.0,17905.0,17650.0,17860,28,3302,20220915
SS2210.SHF,20220224,17665.0,17735.0,17590.0,17735,4,246,20221017
SS2211.SHF,20220224,17595.0,17670.0,17580.0,17670,4,206,20221115
SS2212.SHF,20220224,17490.0,17625.0,17470.0,17625,5,185,20221215
SS2203.SHF,20220225,18535.0,18615.0,17660.0,17805,9450,11593,20220315
SS2204.SHF,20220225,18550.0,18615.0,17635.0,17850,142405,59123,20220415
SS2205.SHF,20220225,18475.0,18550.0,17570.0,17750,30121,19298,20220516
SS2206.SHF,20220225,18420.0,18465.0,17425.0,17595,1606,3379,20220615
SS2207.SHF,20220225,18055.0,18055.0,17335.0,17440,949,2724,20220715
SS2208.SHF,20220225,18055.0,18055.0,17270.0,17270,38,858,20220815
SS2209.SHF,20220225,18025.0,18025.0,17195.0,17240,35,3295,20220915
SS2210.SHF,20220225,17680.0,17680.0,17140.0,17140,8,241,20221017
SS2211.SHF,20220225,17475.0,17510.0,17060.0,17080,10,208,20221115
SS2212.SHF,20220225,17605.0,17605.0,16945.0,16990,12,190,20221215
SS2203.SHF,20220228,17795.0,17940.0,17315.0,17745,6044,9710,20220315
SS2204.SHF,20220228,17770.0,17925.0,17470.0,17515,98744,56892,20220415
SS2205.SHF,20220228,17690.0,17830.0,17400.0,17445,23859,20538,20220516
SS2206.SHF,20220228,17505.0,17680.0,17265.0,17300,1375,3666,20220615
SS2207.SHF,20220228,17440.0,17495.0,17085.0,17200,724,2750,20220715
SS2208.SHF,20220228,19515.0,19515.0,17080.0,17080,9,864,20220815
SS2209.SHF,20220228,17240.0,17335.0,16980.0,16980,73,3334,20220915
SS2210.SHF,20220228,17190.0,17200.0,17000.0,17005,27,252,20221017
SS2211.SHF,20220228,16995.0,17195.0,16905.0,16905,6,212,20221115
SS2212.SHF,20220228,16930.0,17110.0,16790.0,16790,13,190,20221215
SS2203.SHF,20220301,17745.0,17830.0,17590.0,17620,914,9564,20220315
SS2204.SHF,20220301,17500.0,17835.0,17455.0,17555,84519,53872,20220415
SS2205.SHF,20220301,17380.0,17760.0,17380.0,17470,23780,20930,20220516
SS2206.SHF,20220301,17295.0,17620.0,17295.0,17340,1478,3759,20220615
SS2207.SHF,20220301,17230.0,17515.0,17210.0,17210,881,2853,20220715
SS2208.SHF,20220301,17290.0,17400.0,17110.0,17140,30,884,20220815
SS2209.SHF,20220301,17150.0,17335.0,17090.0,17090,36,3358,20220915
SS2210.SHF,20220301,17130.0,17200.0,17060.0,17060,17,265,20221017
SS2211.SHF,20220301,16990.0,17120.0,16965.0,16965,5,211,20221115
SS2212.SHF,20220301,17065.0,17070.0,16935.0,16935,5,189,20221215
SS2203.SHF,20220302,17630.0,17800.0,17550.0,17670,636,9408,20220315
SS2204.SHF,20220302,17560.0,17795.0,17495.0,17595,96960,56102,20220415
SS2205.SHF,20220302,17500.0,17720.0,17425.0,17530,24545,22763,20220516
SS2206.SHF,20220302,17380.0,17590.0,17305.0,17415,1980,4154,20220615
SS2207.SHF,20220302,17265.0,17465.0,17210.0,17285,233,2858,20220715
SS2208.SHF,20220302,17295.0,17375.0,17185.0,17190,66,944,20220815
SS2209.SHF,20220302,17195.0,17335.0,17105.0,17210,84,3413,20220915
SS2210.SHF,20220302,17160.0,17215.0,17065.0,17090,26,254,20221017
SS2211.SHF,20220302,17090.0,17145.0,17090.0,17145,4,212,20221115
SS2212.SHF,20220302,17080.0,17185.0,17080.0,17085,16,194,20221215
SS2203.SHF,20220303,17740.0,18585.0,17660.0,18585,564,9168,20220315
SS2204.SHF,20220303,17795.0,18505.0,17625.0,18490,132938,49614,20220415
SS2205.SHF,20220303,17700.0,18400.0,17565.0,18395,41842,23027,20220516
SS2206.SHF,20220303,17590.0,18400.0,17435.0,18220,2349,4129,20220615
SS2207.SHF,20220303,17445.0,18080.0,17320.0,18040,1725,2160,20220715
SS2208.SHF,20220303,17300.0,17820.0,17245.0,17820,107,971,20220815
SS2209.SHF,20220303,17240.0,18040.0,17235.0,18040,148,3430,20220915
SS2210.SHF,20220303,17190.0,17730.0,17190.0,17710,26,258,20221017
SS2211.SHF,20220303,17215.0,17645.0,17170.0,17645,28,208,20221115
SS2212.SHF,20220303,17230.0,17665.0,17230.0,17665,24,195,20221215
SS2203.SHF,20220304,18585.0,18880.0,18555.0,18790,768,8988,20220315
SS2204.SHF,20220304,18655.0,18880.0,18490.0,18775,120578,48918,20220415
SS2205.SHF,20220304,18445.0,18745.0,18380.0,18630,33504,23424,20220516
SS2206.SHF,20220304,18440.0,18595.0,18235.0,18495,3339,4362,20220615
SS2207.SHF,20220304,18160.0,18430.0,18090.0,18335,1063,2225,20220715
SS2208.SHF,20220304,18295.0,18295.0,18020.0,18085,26,976,20220815
SS2209.SHF,20220304,18630.0,18645.0,17605.0,18035,109,3466,20220915
SS2210.SHF,20220304,18225.0,18225.0,17915.0,17965,12,258,20221017
SS2211.SHF,20220304,18125.0,18125.0,17855.0,17905,12,206,20221115
SS2212.SHF,20220304,17875.0,17940.0,17745.0,17805,10,186,20221215
SS2203.SHF,20220307,18915.0,20585.0,18810.0,20585,1020,8760,20220315
SS2204.SHF,20220307,18910.0,20685.0,18765.0,20560,196169,48114,20220415
SS2205.SHF,20220307,18800.0,20575.0,18630.0,20470,56528,24041,20220516
SS2206.SHF,20220307,18600.0,20400.0,18475.0,20320,4507,3920,20220615
SS2207.SHF,20220307,18345.0,20370.0,18345.0,20280,1368,2110,20220715
SS2208.SHF,20220307,18415.0,20000.0,18385.0,20000,302,709,20220815
SS2209.SHF,20220307,18380.0,20085.0,18265.0,19755,844,3025,20220915
SS2210.SHF,20220307,18270.0,19815.0,18270.0,19815,26,245,20221017
SS2211.SHF,20220307,18340.0,19795.0,18320.0,19795,13,204,20221115
SS2212.SHF,20220307,19300.0,19700.0,19290.0,19700,5,187,20221215
SS2203.SHF,20220308,21235.0,22085.0,20535.0,22085,204,8748,20220315
SS2204.SHF,20220308,21000.0,22125.0,20650.0,22125,378854,45363,20220415
SS2205.SHF,20220308,21305.0,22015.0,20500.0,22015,96674,24744,20220516
SS2206.SHF,20220308,21355.0,21800.0,20380.0,21800,9713,2807,20220615
SS2207.SHF,20220308,21165.0,21560.0,20300.0,21560,2920,726,20220715
SS2208.SHF,20220308,20600.0,22075.0,20370.0,22075,817,468,20220815
SS2209.SHF,20220308,21250.0,21890.0,20170.0,21890,2626,1850,20220915
SS2210.SHF,20220308,20540.0,21710.0,20115.0,21710,70,233,20221017
SS2211.SHF,20220308,20575.0,21295.0,20040.0,21295,23,206,20221115
SS2212.SHF,20220308,19700.0,21750.0,19700.0,21750,161,131,20221215
SS2203.SHF,20220309,24960.0,24960.0,20850.0,21100,6600,5376,20220315
SS2204.SHF,20220309,22000.0,24785.0,20520.0,21070,618628,39661,20220415
SS2205.SHF,20220309,21800.0,24670.0,19170.0,20915,153611,25893,20220516
SS2206.SHF,20220309,21700.0,24305.0,20120.0,20695,16499,3888,20220615
SS2207.SHF,20220309,21105.0,23780.0,19880.0,20430,2286,637,20220715
SS2208.SHF,20220309,18560.0,23065.0,18310.0,20080,754,336,20220815
SS2209.SHF,20220309,18355.0,22600.0,18355.0,20160,2151,1854,20220915
SS2210.SHF,20220309,21375.0,23095.0,19550.0,19800,69,233,20221017
SS2211.SHF,20220309,21060.0,22850.0,19350.0,20045,242,120,20221115
SS2212.SHF,20220309,21585.0,22505.0,19295.0,19780,100,110,20221215
SS2203.SHF,20220310,,,,21515,0,5376,20220315
SS2204.SHF,20220310,20030.0,20495.0,19700.0,19700,61828,39360,20220415
SS2205.SHF,20220310,20000.0,20280.0,19430.0,19430,19954,24194,20220516
SS2206.SHF,20220310,19720.0,20170.0,19430.0,19430,1745,3909,20220615
SS2207.SHF,20220310,19515.0,19770.0,19085.0,19085,439,574,20220715
SS2208.SHF,20220310,19155.0,19435.0,18900.0,18900,99,350,20220815
SS2209.SHF,20220310,19500.0,19500.0,18725.0,18725,842,1869,20220915
SS2210.SHF,20220310,18915.0,19430.0,18825.0,18825,41,227,20221017
SS2211.SHF,20220310,19065.0,19070.0,19060.0,19060,25,107,20221115
SS2203.SHF,20220311,19160.0,23545.0,18945.0,19400,372,5316,20220315
SS2204.SHF,20220311,19000.0,19680.0,18605.0,19235,171638,37280,20220415
SS2205.SHF,20220311,18915.0,19565.0,18605.0,19185,51531,25208,20220516
SS2206.SHF,20220311,18930.0,19430.0,18430.0,19085,7690,3987,20220615
SS2207.SHF,20220311,18500.0,19335.0,18290.0,19000,804,510,20220715
SS2208.SHF,20220311,18400.0,19220.0,18110.0,18910,182,409,20220815
SS2209.SHF,20220311,18885.0,19250.0,18015.0,18935,1129,1999,20220915
SS2210.SHF,20220311,18370.0,19060.0,18370.0,18650,32,226,20221017
SS2211.SHF,20220311,18500.0,19050.0,18310.0,18880,38,105,20221115
SS2203.SHF,20220314,19400.0,19415.0,18210.0,19330,720,5004,20220315
SS2204.SHF,20220314,19335.0,20015.0,19100.0,19335,155599,39306,20220415
SS2205.SHF,20220314,19200.0,19905.0,19100.0,19285,50547,25059,20220516
SS2206.SHF,20220314,19125.0,19755.0,18990.0,19120,7180,3614,20220615
SS2207.SHF,20220314,18950.0,19610.0,18880.0,19020,1260,613,20220715
SS2208.SHF,20220314,19095.0,19570.0,18770.0,18905,141,407,20220815
SS2209.SHF,20220314,18930.0,19485.0,18815.0,18975,617,1939,20220915
SS2210.SHF,20220314,18845.0,19270.0,18840.0,18950,18,223,20221017
SS2211.SHF,20220314,19000.0,19260.0,18705.0,18705,14,106,20221115
SS2203.SHF,20220315,19500.0,19800.0,19500.0,19800,120,4908,20220315
SS2204.SHF,20220315,19285.0,20080.0,19205.0,19810,114026,39544,20220415
SS2205.SHF,20220315,19245.0,19965.0,19160.0,19740,40908,25778,20220516
SS2206.SHF,20220315,19040.0,19800.0,19040.0,19605,4886,3552,20220615
SS2207.SHF,20220315,19020.0,19635.0,19015.0,19450,2050,1591,20220715
SS2208.SHF,20220315,18970.0,19495.0,18860.0,19360,728,929,20220815
SS2209.SHF,20220315,18975.0,19350.0,18960.0,19125,505,1904,20220915
SS2210.SHF,20220315,18940.0,19230.0,18860.0,18980,22,222,20221017
SS2211.SHF,20220315,18810.0,19035.0,18810.0,19035,5,106,20221115
SS2204.SHF,20220316,19810.0,20990.0,19635.0,20740,111573,40937,20220415
SS2205.SHF,20220316,19740.0,20890.0,19555.0,20660,37940,26849,20220516
SS2206.SHF,20220316,19605.0,20730.0,19425.0,20510,5534,4720,20220615
SS2207.SHF,20220316,19450.0,20545.0,19255.0,20355,2908,3770,20220715
SS2208.SHF,20220316,19360.0,20405.0,19230.0,20200,4041,4858,20220815
SS2209.SHF,20220316,19095.0,20230.0,19070.0,20060,277,1930,20220915
SS2210.SHF,20220316,18980.0,20100.0,18980.0,19810,3986,4181,20221017
SS2211.SHF,20220316,19740.0,19800.0,19680.0,19680,3,104,20221115
SS2204.SHF,20220317,20490.0,20500.0,19600.0,19805,114577,41424,20220415
SS2205.SHF,20220317,20400.0,20440.0,19590.0,19740,49032,29638,20220516
SS2206.SHF,20220317,20405.0,20405.0,19450.0,19580,5005,5135,20220615
SS2207.SHF,20220317,19960.0,20150.0,19330.0,19470,892,3902,20220715
SS2208.SHF,20220317,19820.0,19995.0,19165.0,19315,1929,6676,20220815
SS2209.SHF,20220317,19790.0,19865.0,19035.0,19305,202,1915,20220915
SS2210.SHF,20220317,19610.0,19610.0,18860.0,19120,2332,6479,20221017
SS2211.SHF,20220317,19070.0,19245.0,19030.0,19095,2594,2666,20221115
SS2204.SHF,20220318,19500.0,20090.0,19500.0,20035,67279,36396,20220415
SS2205.SHF,20220318,19650.0,20000.0,19450.0,19910,29662,30390,20220516
SS2206.SHF,20220318,19400.0,19855.0,19280.0,19735,3651,5510,20220615
SS2207.SHF,20220318,19345.0,19700.0,19255.0,19590,3615,7066,20220715
SS2208.SHF,20220318,19280.0,19580.0,19280.0,19480,160,6599,20220815
SS2209.SHF,20220318,19260.0,19580.0,19200.0,19470,162,1888,20220915
SS2210.SHF,20220318,19190.0,19395.0,19190.0,19395,10,6476,20221017
SS2211.SHF,20220318,19115.0,19125.0,19065.0,19070,1827,4491,20221115
SS2212.SHF,20220318,18990.0,19190.0,18715.0,19190,1162,1200,20221215
SS2204.SHF,20220321,20035.0,20335.0,19680.0,19780,74534,38840,20220415
SS2205.SHF,20220321,19850.0,20260.0,19630.0,19725,35425,31894,20220516
SS2206.SHF,20220321,19735.0,20085.0,19500.0,19540,3675,5443,20220615
SS2207.SHF,20220321,19200.0,19960.0,19200.0,19390,1399,7919,20220715
SS2208.SHF,20220321,19615.0,19775.0,19240.0,19285,51,6603,20220815
SS2209.SHF,20220321,19545.0,19665.0,19105.0,19190,92,1881,20220915
SS2210.SHF,20220321,19390.0,19535.0,19125.0,19125,10,6472,20221017
SS2211.SHF,20220321,19180.0,19450.0,19115.0,19115,5,4490,20221115
