near,far,pair,near_price,far_price,spread,spread_pct,day_diff,roll_yield,roll_yield_pct,weight,structure
NI2604,NI2605,NI2604-NI2605,132070.0,132380.0,310.0,0.23472400999469978,30,0.028524623893278072,2.8524623893278074,30075.0,contango
NI2605,NI2606,NI2605-NI2606,132380.0,132590.0,210.0,0.15863423477866748,31,0.018663102712436673,1.8663102712436672,59375.0,contango
NI2606,NI2607,NI2606-NI2607,132590.0,132870.0,280.0,0.2111773135228901,30,0.025666148798502302,2.5666148798502304,15335.0,contango
NI2607,NI2608,NI2607-NI2608,132870.0,133100.0,230.0,0.17310152780913673,31,0.02036368907146091,2.036368907146091,4900.0,contango
NI2608,NI2609,NI2608-NI2609,133100.0,133340.0,240.0,0.18031555221637866,31,0.021211583965468503,2.1211583965468503,4900.0,contango
NI2609,NI2610,NI2609-NI2610,133340.0,133430.0,90.0,0.06749662516874157,30,0.008209319200382778,0.8209319200382778,5320.0,contango
NI2610,NI2611,NI2610-NI2611,133430.0,133750.0,320.0,0.23982612605860748,31,0.028203785740377185,2.8203785740377185,1506.0,contango
NI2611,NI2612,NI2611-NI2612,133750.0,134090.0,340.0,0.2542056074766355,30,0.030889104604464812,3.088910460446481,1506.0,contango
