ts_code,trade_date,open,high,low,close,vol,oi,delist_date
NI2102.SHF,20201130,122600.0,123600.0,120400.0,121960,871392,166755,20210205
NI2103.SHF,20201130,122980.0,123680.0,120520.0,122080,75692,66926,20210315
NI2104.SHF,20201130,122950.0,123830.0,120660.0,122320,17485,30015,20210415
NI2105.SHF,20201130,123150.0,123900.0,120810.0,122250,5480,16178,20210517
NI2106.SHF,20201130,123010.0,123780.0,121000.0,122620,224,8373,20210615
NI2109.SHF,20201130,123150.0,123800.0,121040.0,122420,54,151,20210915
NI2012.SHF,20201201,121600.0,122000.0,118060.0,118610,2732,10344,20201215
NI2101.SHF,20201201,121670.0,122410.0,118200.0,119080,17484,23366,20210115
NI2102.SHF,20201201,122360.0,122730.0,118670.0,119240,808607,153493,20210205
NI2103.SHF,20201201,122480.0,122850.0,118800.0,119470,76899,68371,20210315
NI2104.SHF,20201201,122650.0,123040.0,119000.0,119560,21204,32039,20210415
NI2105.SHF,20201201,122700.0,123200.0,116400.0,119800,5182,16592,20210517
NI2106.SHF,20201201,122660.0,122900.0,119440.0,120020,58,8390,20210615
NI2109.SHF,20201201,121930.0,121930.0,119470.0,120110,39,141,20210915
NI2012.SHF,20201202,119210.0,119800.0,118700.0,118920,1134,9816,20201215
NI2101.SHF,20201202,119550.0,120470.0,119000.0,119460,12365,21474,20210115
NI2102.SHF,20201202,119510.0,120780.0,119260.0,119730,722934,151332,20210205
NI2103.SHF,20201202,119680.0,120940.0,119410.0,119930,64318,69450,20210315
NI2104.SHF,20201202,119820.0,121130.0,119610.0,120140,16860,32894,20210415
NI2105.SHF,20201202,120050.0,121280.0,119700.0,120100,4120,17036,20210517
NI2106.SHF,20201202,120300.0,121350.0,120210.0,120480,135,8382,20210615
NI2109.SHF,20201202,120500.0,121260.0,119860.0,120470,38,156,20210915
NI2012.SHF,20201203,118000.0,118280.0,116680.0,116700,1668,8868,20201215
NI2101.SHF,20201203,118200.0,118800.0,116880.0,117260,14131,20448,20210115
NI2102.SHF,20201203,118850.0,119130.0,117120.0,117550,712199,151680,20210205
NI2103.SHF,20201203,119000.0,119300.0,117420.0,117770,78181,71851,20210315
NI2104.SHF,20201203,119590.0,119590.0,117650.0,118080,18491,34308,20210415
NI2105.SHF,20201203,119200.0,119640.0,117940.0,118140,5079,17408,20210517
NI2106.SHF,20201203,119210.0,119620.0,118180.0,118310,146,8429,20210615
NI2109.SHF,20201203,118640.0,119810.0,118200.0,118660,93,199,20210915
NI2012.SHF,20201204,117400.0,117550.0,115890.0,117340,1428,8298,20201215
NI2101.SHF,20201204,118200.0,118200.0,116120.0,117540,12812,18727,20210115
NI2102.SHF,20201204,118000.0,118280.0,116410.0,117750,686756,143478,20210205
NI2103.SHF,20201204,118480.0,118490.0,116700.0,118010,72201,71754,20210315
NI2104.SHF,20201204,118900.0,118900.0,117000.0,118230,22844,36065,20210415
NI2105.SHF,20201204,118750.0,119020.0,117260.0,118220,6255,17899,20210517
NI2106.SHF,20201204,119010.0,119230.0,117500.0,118930,51,8447,20210615
NI2109.SHF,20201204,119070.0,119300.0,118030.0,119300,37,204,20210915
NI2012.SHF,20201207,117600.0,120100.0,117360.0,120000,930,8028,20201215
NI2101.SHF,20201207,117830.0,120800.0,117450.0,120720,15051,16907,20210115
NI2102.SHF,20201207,118000.0,121100.0,117740.0,120990,811223,147241,20210205
NI2103.SHF,20201207,118200.0,121380.0,118000.0,121230,92049,74957,20210315
NI2104.SHF,20201207,118610.0,121560.0,118210.0,121450,27494,37560,20210415
NI2105.SHF,20201207,118510.0,121680.0,118430.0,121610,4990,18117,20210517
NI2106.SHF,20201207,118830.0,121850.0,118650.0,121690,145,8404,20210615
NI2109.SHF,20201207,119300.0,122000.0,119190.0,122000,97,217,20210915
NI2012.SHF,20201208,120010.0,121250.0,119790.0,120840,816,7710,20201215
NI2101.SHF,20201208,120010.0,121680.0,119790.0,121260,11931,17105,20210115
NI2102.SHF,20201208,120510.0,122000.0,120100.0,121490,737561,148969,20210205
NI2103.SHF,20201208,120890.0,122190.0,120340.0,121820,85847,75031,20210315
NI2104.SHF,20201208,121190.0,122370.0,120570.0,121790,25242,38092,20210415
NI2105.SHF,20201208,121200.0,122430.0,120790.0,121980,8253,19250,20210517
NI2106.SHF,20201208,121470.0,122500.0,121000.0,122110,202,8408,20210615
NI2109.SHF,20201208,121840.0,122910.0,121410.0,122440,48,211,20210915
NI2012.SHF,20201209,120640.0,121550.0,120100.0,120580,1020,7308,20201215
NI2101.SHF,20201209,121430.0,122080.0,120240.0,121310,6888,16912,20210115
NI2102.SHF,20201209,121490.0,122470.0,120520.0,121690,717582,145757,20210205
NI2103.SHF,20201209,121820.0,122630.0,120620.0,121880,79160,72592,20210315
NI2104.SHF,20201209,121800.0,122710.0,120850.0,121870,16902,38710,20210415
NI2105.SHF,20201209,122030.0,122560.0,120920.0,121730,4695,19027,20210517
NI2106.SHF,20201209,122270.0,122660.0,121360.0,121830,139,8411,20210615
NI2109.SHF,20201209,121930.0,122800.0,121720.0,122070,46,217,20210915
NI2012.SHF,20201210,121160.0,124000.0,121160.0,123290,504,7284,20201215
NI2101.SHF,20201210,121480.0,124490.0,121470.0,123240,11781,17004,20210115
NI2102.SHF,20201210,121700.0,124950.0,121700.0,123580,947732,157469,20210205
NI2103.SHF,20201210,121880.0,125000.0,121880.0,123620,117159,78001,20210315
NI2104.SHF,20201210,121980.0,124990.0,121980.0,123700,32396,42133,20210415
NI2105.SHF,20201210,121840.0,124930.0,121840.0,123720,6855,19790,20210517
NI2106.SHF,20201210,122280.0,124700.0,122210.0,124100,199,8460,20210615
NI2109.SHF,20201210,122620.0,124800.0,122620.0,124260,49,230,20210915
NI2012.SHF,20201211,129000.0,129000.0,127820.0,128500,78,7296,20201215
NI2101.SHF,20201211,124140.0,130460.0,123740.0,128700,21235,15461,20210115
NI2102.SHF,20201211,124370.0,130880.0,124170.0,129250,1326024,171393,20210205
NI2103.SHF,20201211,124350.0,130880.0,124190.0,129300,143542,78993,20210315
NI2104.SHF,20201211,124700.0,130940.0,124260.0,129140,44018,44795,20210415
NI2105.SHF,20201211,124830.0,130950.0,124290.0,129200,15511,20467,20210517
NI2106.SHF,20201211,124500.0,131090.0,124500.0,128960,916,8646,20210615
NI2107.SHF,20201211,124940.0,131590.0,124930.0,127630,181,181,20210715
NI2109.SHF,20201211,125120.0,131000.0,125120.0,128240,610,421,20210915
NI2012.SHF,20201214,127780.0,134500.0,127780.0,134500,270,7332,20201215
NI2101.SHF,20201214,128360.0,132720.0,127320.0,130550,10974,15459,20210115
NI2102.SHF,20201214,128700.0,133190.0,127610.0,130930,834720,174599,20210205
NI2103.SHF,20201214,129000.0,132850.0,127500.0,130810,252558,84279,20210315
