trade_date,roll_yield,pairs_count,structure
2020-05-12,-0.032173330699621416,8,backwardation
2020-05-13,-0.031557579048003444,8,backwardation
2020-05-14,-0.028328691047695597,8,backwardation
2020-05-15,-0.02580602299161646,7,backwardation
2020-05-18,-0.02316385780702792,7,backwardation
2020-05-19,-0.015946083043286506,8,backwardation
2020-05-20,-0.01000260180283024,8,contango
2020-05-21,-0.0034119747359934675,8,contango
2020-05-22,-0.010519528677955173,8,contango
2020-05-25,-0.01012352684970992,8,contango
2020-05-26,-0.009689780091313932,8,backwardation
2020-05-27,-0.012566736137618084,8,backwardation
2020-05-28,-0.011533702140099154,8,backwardation
2020-05-29,-0.012754457730338866,8,backwardation
2020-06-01,-0.021564637563556976,8,backwardation
2020-06-02,-0.015951109153626925,8,backwardation
2020-06-03,-0.012037900939840805,8,backwardation
2020-06-04,-0.011015273343936448,8,backwardation
2020-06-05,-0.00829752784690224,8,backwardation
2020-06-08,-0.009995661725950383,8,contango
2020-06-09,-0.006888431889443848,8,backwardation
2020-06-10,-0.0047543238479595355,8,backwardation
2020-06-11,-0.01025514686896149,8,backwardation
2020-06-12,-0.014538730993607293,8,backwardation
2020-06-15,-0.023057344993973803,7,backwardation
2020-06-16,-0.02277409807591049,7,backwardation
2020-06-17,-0.025492350149745085,7,backwardation
2020-06-18,-0.0279549884285024,7,backwardation
2020-06-19,-0.027977723930264937,8,backwardation
2020-06-22,-0.025388946120223084,8,backwardation
2020-06-23,-0.029829736964600895,8,backwardation
2020-06-24,-0.027425918852584382,8,backwardation
2020-06-29,-0.026469617055300328,8,backwardation
2020-06-30,-0.02895730538040885,8,backwardation
2020-07-01,-0.019988900119623225,8,backwardation
2020-07-02,-0.015952149327118435,8,backwardation
2020-07-03,-0.016776966743056267,9,backwardation
2020-07-06,-0.01538134001394043,9,backwardation
2020-07-07,-0.018005592540918512,9,backwardation
2020-07-08,-0.019116076704281747,9,backwardation
2020-07-09,-0.016404852465895008,9,backwardation
2020-07-10,-0.02335275076734448,9,backwardation
2020-07-13,-0.01018308833010767,9,backwardation
2020-07-14,-0.015913775659587154,9,backwardation
2020-07-15,-0.01876210817378002,8,backwardation
2020-07-16,-0.023988001962788694,8,backwardation
2020-07-17,-0.01548340488499827,8,backwardation
2020-07-20,-0.014454684930333266,8,backwardation
2020-07-21,-0.00994079232550413,8,backwardation
2020-07-22,-0.006380953298465753,8,backwardation
2020-07-23,-0.011481673076364218,8,backwardation
2020-07-24,-0.012328132850620935,8,backwardation
2020-07-27,-0.011377941050959952,8,backwardation
2020-07-28,-0.00889839562285086,8,backwardation
2020-07-29,-0.010056493304969088,8,backwardation
2020-07-30,-0.005978970204843461,8,backwardation
2020-07-31,-0.004245440037206355,8,backwardation
2020-08-03,-0.00471017266975183,8,contango
2020-08-04,-0.0001602775855325558,9,backwardation
2020-08-05,0.0003899144018924568,9,contango
2020-08-06,-0.001934251432272324,9,backwardation
2020-08-07,0.00036245034000577993,9,contango
2020-08-10,0.0006786451016430025,9,contango
2020-08-11,-0.0006676527591411106,9,contango
2020-08-12,0.0011822354576607847,9,contango
2020-08-13,0.005503538745036727,9,contango
2020-08-14,0.002006488396596898,9,contango
2020-08-17,0.0023171147270540774,8,contango
2020-08-18,0.00866786148793208,8,contango
2020-08-19,0.009474096149974591,8,contango
2020-08-20,0.0052001452855949025,8,contango
2020-08-21,0.006398422920198655,8,contango
2020-08-24,0.004697001718660149,8,contango
2020-08-25,0.004404250387204321,8,contango
2020-08-26,0.0028382976168465574,8,contango
2020-08-27,0.005361323773446134,8,contango
2020-08-28,0.002776390613156227,8,contango
2020-08-31,0.0018510210099908794,8,contango
2020-09-01,-0.0002765243048476719,8,contango
2020-09-02,-0.001193731622530158,8,contango
2020-09-03,0.001851537095624453,8,contango
2020-09-04,-0.0032957052199687666,8,contango
2020-09-07,0.0031062347036422047,8,contango
2020-09-08,0.003450115908959588,8,contango
2020-09-09,0.004954856797584955,8,contango
2020-09-10,0.00496359367913547,8,contango
2020-09-11,0.002982840243787157,8,contango
2020-09-14,0.00562271019956348,8,contango
2020-09-15,0.006974148487316764,7,contango
2020-09-16,0.01067803870547087,7,contango
2020-09-17,0.008142294753330089,7,contango
2020-09-18,0.0055143930385664515,7,contango
2020-09-21,0.00549019195649082,8,contango
2020-09-22,0.006984751333195682,8,contango
2020-09-23,0.005046950934523914,8,contango
2020-09-24,0.006840027297395016,8,contango
2020-09-25,0.004005493865966226,8,contango
2020-09-28,0.0011833527646862496,8,contango
2020-09-29,0.0011353157247752967,8,contango
2020-09-30,-0.0013327529476561248,8,contango
2020-10-09,-0.0013415180197767693,8,contango
2020-10-12,0.00405332761370133,8,contango
2020-10-13,0.004535508763664878,8,contango
2020-10-14,0.005061861203727528,8,contango
2020-10-15,0.006319154313459904,7,contango
2020-10-16,0.003871839276034311,7,contango
2020-10-19,0.007377782926837215,7,contango
2020-10-20,0.006562428077350583,7,contango
2020-10-21,0.013971692777913651,7,contango
2020-10-22,0.012784243410657814,7,contango
2020-10-23,0.01039258563803117,7,contango
2020-10-26,0.012167471095987963,7,contango
2020-10-27,0.01121651672999883,7,contango
2020-10-28,0.011241522285538416,7,contango
2020-10-29,0.012917291201597824,7,contango
2020-10-30,0.009786812060105909,7,contango
2020-11-02,0.01001324414328654,7,contango
2020-11-03,0.007681847335660746,7,contango
2020-11-04,0.00954890334535661,7,contango
2020-11-05,0.008677134261112553,7,contango
2020-11-06,0.008947178912095562,7,contango
2020-11-09,0.010452048546183717,7,contango
2020-11-10,0.009054003748252458,7,contango
2020-11-11,0.00869506765324226,7,contango
2020-11-12,0.012697047525358768,7,contango
2020-11-13,0.009941542878779542,7,contango
2020-11-16,0.013095218764182598,6,contango
2020-11-17,0.01292590888441942,6,contango
2020-11-18,0.012023944834844256,6,contango
2020-11-19,0.01543539007399044,6,contango
2020-11-20,0.01629882321961035,6,contango
2020-11-23,0.011717531762470432,6,contango
2020-11-24,0.01221469315814489,6,contango
2020-11-25,0.01008531481688094,6,contango
2020-11-26,0.0046489160165428985,7,contango
2020-11-27,0.003995571654438587,7,backwardation
2020-11-30,-0.006005804374596026,7,backwardation
2020-12-01,0.0013406270856962377,7,backwardation
2020-12-02,0.0005031839747127889,7,contango
2020-12-03,0.00034203644481315293,7,contango
2020-12-04,0.003058934548642972,7,contango
2020-12-07,0.001990105400856103,7,contango
2020-12-08,0.002763195074833136,7,contango
2020-12-09,0.008178628190193887,7,contango
2020-12-10,0.007912553139759512,7,contango
2020-12-11,0.011833063832211574,7,contango
2020-12-14,0.006941214438599388,7,contango
2020-12-15,0.007793485231613902,6,contango
2020-12-16,0.011822978653922768,6,contango
2020-12-17,0.01377258187875169,6,contango
2020-12-18,0.010624281831710288,6,contango
2020-12-21,0.014356800513827768,6,contango
2020-12-22,0.005056829189757498,6,contango
2020-12-23,0.011188053678635132,6,contango
2020-12-24,0.009776993762184756,6,contango
2020-12-25,0.012360785813945481,6,contango
2020-12-28,0.011982450654348997,6,contango
2020-12-29,0.012539770684688487,6,contango
2020-12-30,0.012983160543661795,6,contango
2020-12-31,0.01085723973946786,6,contango
2021-01-04,0.014413079421296781,6,contango
2021-01-05,0.013477867701446853,6,contango
2021-01-06,0.009716470160060619,6,contango
2021-01-07,0.016669117476392693,6,contango
2021-01-08,0.01470339375472284,6,contango
2021-01-11,0.01466273327770005,6,contango
2021-01-12,0.020219919011627438,6,contango
2021-01-13,0.01612985939369765,6,contango
2021-01-14,0.014575219901983094,6,contango
2021-01-15,0.011116268173452718,5,contango
2021-01-18,0.01473777006808216,5,contango
2021-01-19,0.014063997589375496,5,contango
2021-01-20,0.014190583430927823,5,contango
2021-01-21,0.01197235200519109,5,contango
2021-01-22,0.013302167251741805,5,contango
2021-01-25,0.010344682847407324,5,contango
2021-01-26,0.011472530369132471,5,contango
2021-01-27,0.008574779140465892,5,contango
2021-01-28,0.009921316977193013,6,contango
2021-01-29,0.009450121686725212,7,contango
2021-02-01,0.0047991517635960325,7,contango
2021-02-02,0.005862394325098434,7,contango
2021-02-03,0.0067412993955824055,7,contango
2021-02-04,0.006516325366914566,7,contango
2021-02-05,0.005254396615830836,7,contango
2021-02-08,0.007359234496975974,6,contango
2021-02-09,0.004778285428311811,6,backwardation
2021-02-10,0.0007141799101202672,6,backwardation
2021-02-18,0.010433036513463174,6,contango
2021-02-19,0.013263627040744604,6,contango
2021-02-22,0.013529364603338376,6,contango
2021-02-23,0.004959891165128187,7,contango
2021-02-24,0.01004493784051655,7,contango
2021-02-25,0.010979776444743667,7,contango
2021-02-26,0.015287384823714155,7,contango
2021-03-01,0.007416090663426445,8,contango
2021-03-02,0.00727712054047564,8,backwardation
2021-03-03,0.01276339307766284,8,contango
2021-03-04,0.012395144383822072,8,contango
2021-03-05,0.013873659898268786,8,contango
2021-03-08,0.014697042061570043,8,contango
2021-03-09,0.015350310784371263,8,contango
2021-03-10,0.012817459664083862,8,contango
2021-03-11,0.014709796999048211,8,contango
2021-03-12,0.017269408890083816,8,contango
2021-03-15,0.012890404045653938,7,contango
2021-03-16,0.015047818582112063,7,contango
2021-03-17,0.014465819788064462,7,contango
2021-03-18,0.013992295152597815,7,contango
2021-03-19,0.01637788249300246,8,contango
2021-03-22,0.014808563980531373,8,contango
2021-03-23,0.017604427189715284,8,contango
2021-03-24,0.011347757764629143,8,contango
2021-03-25,0.014225775962343392,8,contango
2021-03-26,0.01439737420327299,8,contango
2021-03-29,0.017802003842019316,8,contango
2021-03-30,0.018163460042341092,8,contango
2021-03-31,0.012454594544174889,8,contango
2021-04-01,0.0177459539676022,8,contango
2021-04-02,0.01838102408061382,8,contango
2021-04-06,0.020744628745498483,8,contango
2021-04-07,0.020782355410392993,8,contango
2021-04-08,0.018081247859726108,8,contango
2021-04-09,0.01647570377734454,8,contango
2021-04-12,0.012389355601465127,8,contango
2021-04-13,0.012165552037405065,8,contango
2021-04-14,0.01877292036028964,8,contango
2021-04-15,0.019016699938790776,8,contango
2021-04-16,0.019201234500715876,8,contango
2021-04-19,0.018661984611484175,8,contango
2021-04-20,0.023164855989258396,8,contango
2021-04-21,0.02026300734398958,8,contango
2021-04-22,0.022620690489433146,8,contango
2021-04-23,0.02540109208247639,8,contango
2021-04-26,0.022172604484330404,8,contango
2021-04-27,0.022642044680897252,8,contango
2021-04-28,0.018517036383198498,8,contango
2021-04-29,0.02158262945440247,8,contango
2021-04-30,0.024071091208092817,8,contango
2021-05-06,0.021969913807752015,8,contango
2021-05-07,0.02468299997460485,8,contango
2021-05-10,0.035909153505183214,8,contango
2021-05-11,0.03218559744693072,8,contango
2021-05-12,0.03149756796308906,8,contango
2021-05-13,0.02827450147046492,8,contango
2021-05-14,0.02688650396933582,8,contango
2021-05-17,0.027678779526050485,7,contango
2021-05-18,0.027700975170987317,7,contango
2021-05-19,0.03311855593853186,7,contango
2021-05-20,0.027430056539435584,7,contango
2021-05-21,0.021224711870344984,7,backwardation
2021-05-24,0.02529629106430312,7,contango
2021-05-25,0.02347785569760039,7,contango
2021-05-26,0.023966682350097027,7,contango
2021-05-27,0.02429075741426714,7,contango
2021-05-28,0.026341943480568012,7,contango
2021-05-31,0.02733984596937394,7,contango
2021-06-01,0.0281983973123829,7,contango
2021-06-02,0.027126213816786728,7,contango
2021-06-03,0.031094705011677878,7,contango
2021-06-04,0.02892381847447803,8,contango
2021-06-07,0.028155759808791734,8,contango
2021-06-08,0.028773837183242338,8,contango
2021-06-09,0.030536321981228694,8,contango
2021-06-10,0.03149267879856555,8,contango
2021-06-11,0.029588835805614822,8,contango
2021-06-15,0.032056205834829744,7,contango
2021-06-16,0.027239243259315708,7,contango
2021-06-17,0.02141226492521232,7,contango
2021-06-18,0.02280710315347899,7,contango
2021-06-21,0.02797516155042276,7,contango
2021-06-22,0.01959520814555533,7,contango
2021-06-23,0.019059955592448437,7,contango
2021-06-24,0.01874836956748303,7,contango
2021-06-25,0.023132653348046896,7,contango
2021-06-28,0.023400441057945427,7,contango
2021-06-29,0.02216139613915739,7,contango
2021-06-30,0.027047589280236418,7,contango
2021-07-01,0.01990442240171812,7,contango
2021-07-02,0.02083733391105075,7,contango
2021-07-05,0.019860035501511376,7,contango
2021-07-06,0.017923143533290463,7,contango
2021-07-07,0.0172927799076833,7,contango
2021-07-08,0.019594424013258317,7,contango
2021-07-09,0.017322261100330597,8,contango
2021-07-12,0.01792597799682363,8,contango
2021-07-13,0.017283501568533928,8,contango
2021-07-14,0.016142037068543436,8,contango
2021-07-15,0.015235687176577861,7,contango
2021-07-16,0.012025604677083012,7,contango
2021-07-19,0.011563361770589626,7,contango
2021-07-20,0.012021327929182623,7,contango
2021-07-21,0.008677553055508234,7,contango
2021-07-22,0.009560490776651382,7,contango
2021-07-23,0.01008962722965415,7,contango
2021-07-26,0.012150565782236332,7,contango
2021-07-27,0.007630165928679837,7,contango
2021-07-28,0.010697706520949448,7,contango
2021-07-29,0.011456272336763993,7,contango
2021-07-30,0.017739701166451495,7,contango
2021-08-02,0.010041999530751338,7,contango
2021-08-03,0.009148769889968475,7,contango
2021-08-04,0.007653928017299375,7,contango
2021-08-05,0.005799292164001783,7,contango
2021-08-06,0.004239433620135075,7,contango
2021-08-09,0.003509144354674032,7,contango
2021-08-10,0.004422401059162178,7,contango
2021-08-11,0.006660836513255687,7,contango
2021-08-12,0.006082950947882758,7,contango
2021-08-13,-0.0010877580145037538,7,contango
2021-08-16,-0.0031930181080609917,6,contango
2021-08-17,-0.004948362680724616,6,contango
2021-08-18,-0.009618425641090016,6,contango
2021-08-19,-0.01761857610505324,7,contango
2021-08-20,-0.016142954302265308,7,contango
2021-08-23,-0.021029452665519886,7,backwardation
2021-08-24,-0.01918080207300458,7,backwardation
2021-08-25,-0.011985738062970054,7,backwardation
2021-08-26,-0.018035454361451157,7,backwardation
2021-08-27,-0.015369437541840406,7,backwardation
2021-08-30,-0.010211410220819589,7,backwardation
2021-08-31,-0.015079933192970078,7,backwardation
2021-09-01,-0.017681623738305147,7,backwardation
2021-09-02,-0.017092896419570045,7,backwardation
2021-09-03,-0.013590977537441679,7,backwardation
2021-09-06,-0.01051595372631308,7,backwardation
2021-09-07,-0.010329852440727184,7,backwardation
2021-09-08,-0.008503482264107768,7,backwardation
2021-09-09,-0.009311304076164312,7,backwardation
2021-09-10,-0.015189356990647234,7,backwardation
2021-09-13,-0.008789090458795166,7,backwardation
2021-09-14,-0.01098399645734212,7,backwardation
2021-09-15,-0.014783050494589146,6,contango
2021-09-16,-0.01634745692064405,7,backwardation
2021-09-17,-0.015178727310568917,7,backwardation
2021-09-22,-0.019764794185514474,7,backwardation
2021-09-23,-0.021616316396385164,7,backwardation
2021-09-24,-0.019980784780111508,7,backwardation
2021-09-27,-0.016107728532194526,7,backwardation
2021-09-28,-0.020539743673444386,7,backwardation
2021-09-29,-0.022700436940158605,7,backwardation
2021-09-30,-0.029597485501753694,7,backwardation
2021-10-08,-0.028161268486418648,7,backwardation
2021-10-11,-0.026772337392729544,7,backwardation
2021-10-12,-0.02560689624471903,7,backwardation
2021-10-13,-0.02449272530856789,7,backwardation
2021-10-14,-0.018523860570545482,8,backwardation
2021-10-15,-0.010779704896572847,10,backwardation
2021-10-18,-0.016768909258843546,10,backwardation
2021-10-19,-0.019652340556058252,10,backwardation
2021-10-20,-0.021348900874185596,10,backwardation
2021-10-21,-0.03243184504498715,10,backwardation
2021-10-22,-0.021483642952523065,10,backwardation
2021-10-25,-0.018057979129700044,10,backwardation
2021-10-26,-0.023084670522906088,10,backwardation
2021-10-27,-0.027543149629385026,10,backwardation
2021-10-28,-0.02506990795011406,10,backwardation
2021-10-29,-0.03253667588725018,10,backwardation
2021-11-01,-0.026518599186396107,10,backwardation
2021-11-02,-0.03722183783306973,11,backwardation
2021-11-03,-0.037090357222949635,11,backwardation
2021-11-04,-0.052926416925015804,11,backwardation
2021-11-05,-0.051160023043783934,10,backwardation
2021-11-08,-0.04786798859236124,10,backwardation
2021-11-09,-0.038206978910534574,10,backwardation
2021-11-10,-0.03960901548656324,10,backwardation
2021-11-11,-0.03553024699750613,10,backwardation
2021-11-12,-0.034225049666604175,10,backwardation
2021-11-15,-0.040227001206626915,9,backwardation
2021-11-16,-0.041785085528991205,9,backwardation
2021-11-17,-0.0435575003785469,9,backwardation
2021-11-18,-0.05232277851279327,9,backwardation
2021-11-19,-0.04837468353589778,9,backwardation
2021-11-22,-0.04947541784704294,9,backwardation
2021-11-23,-0.0388234845248005,9,backwardation
2021-11-24,-0.035223420240998206,9,backwardation
2021-11-25,-0.0148664249213695,9,backwardation
2021-11-26,-0.02284432293032697,9,backwardation
2021-11-29,-0.022977283989890185,9,backwardation
2021-11-30,-0.022726533386450126,9,backwardation
2021-12-01,-0.019805856052813646,9,backwardation
2021-12-02,-0.0335411997784933,10,backwardation
2021-12-03,-0.0244545624089939,10,backwardation
2021-12-06,-0.029357567652301516,10,backwardation
2021-12-07,-0.019394330674796692,10,backwardation
2021-12-08,-0.0198426405638909,10,backwardation
2021-12-09,-0.017990078527588466,10,backwardation
2021-12-10,-0.015705235041672993,10,backwardation
2021-12-13,-0.010353529212359687,10,backwardation
2021-12-14,-0.01285098193291017,10,backwardation
2021-12-15,-0.017152154648199497,9,backwardation
2021-12-16,-0.020857002316669593,9,backwardation
2021-12-17,-0.014375391544461756,9,backwardation
2021-12-20,-0.011814195373147218,9,backwardation
2021-12-21,0.0009399298832014998,9,contango
2021-12-22,0.00560239633843499,9,contango
2021-12-23,0.012657549474294323,9,contango
2021-12-24,0.012707803566271483,9,contango
2021-12-27,0.012611264362195111,9,contango
2021-12-28,0.013627792966767052,9,contango
2021-12-29,0.012873843146581852,9,contango
2021-12-30,0.01137336267188514,9,contango
2021-12-31,0.01913432135794049,9,contango
2022-01-04,0.009217026525955302,9,contango
2022-01-05,0.009690355754703926,9,backwardation
2022-01-06,0.012321143352719525,9,contango
2022-01-07,0.0016847825506445364,9,backwardation
2022-01-10,0.005576445454697721,9,contango
2022-01-11,0.005948454156602621,9,backwardation
2022-01-12,0.004343783762660537,9,contango
2022-01-13,0.003973755288940966,9,backwardation
2022-01-14,0.003399984422912196,9,backwardation
2022-01-17,0.0008373182144138882,8,backwardation
2022-01-18,0.002032602387601123,8,backwardation
2022-01-19,-0.0008079661603484022,8,backwardation
2022-01-20,-0.0003415491204329003,8,backwardation
2022-01-21,0.002737247522482319,8,backwardation
2022-01-24,0.0016811661313640065,8,backwardation
2022-01-25,-0.0032022846931432586,8,backwardation
2022-01-26,-0.0021461237443931034,8,backwardation
2022-01-27,-0.0013667802549737805,9,backwardation
2022-01-28,-0.0008122330854484054,9,contango
2022-02-07,0.0009305536411886621,9,contango
2022-02-08,-0.005138459888967634,9,backwardation
2022-02-09,-0.004666558380713601,9,backwardation
2022-02-10,-0.007825991593680342,9,backwardation
2022-02-11,0.00026994633194850305,9,backwardation
2022-02-14,0.0013999266477741602,9,contango
2022-02-15,-0.0005545490725528052,8,backwardation
2022-02-16,-0.0018133764578548443,8,backwardation
2022-02-17,-0.0017888416024657633,8,backwardation
2022-02-18,-0.0027951849153999083,8,backwardation
2022-02-21,-0.0001664978596849252,8,backwardation
2022-02-22,0.0028333833494011873,8,backwardation
2022-02-23,0.003242067117198007,8,backwardation
2022-02-24,0.0015326160222084056,8,backwardation
2022-02-25,-0.0012569819993970871,8,backwardation
2022-02-28,0.0016181019252660927,8,backwardation
2022-03-01,-0.0005206436059923057,9,contango
2022-03-02,-0.0003342933981877811,9,backwardation
2022-03-03,0.005722942688432733,9,contango
2022-03-04,0.0012901579115749324,9,backwardation
2022-03-07,-0.001581632420029601,9,backwardation
2022-03-08,-0.0038128008778612527,9,backwardation
2022-03-09,-0.006902571079507167,9,backwardation
2022-03-10,-0.010722558903137128,9,backwardation
2022-03-11,-0.007754943684425616,9,backwardation
2022-03-14,-0.00924319422744889,9,backwardation
2022-03-15,-0.017948095077435684,8,backwardation
2022-03-16,-0.013946245144387174,8,backwardation
2022-03-17,-0.011731605558864005,8,backwardation
2022-03-18,-0.01121861188592304,8,backwardation
2022-03-21,-0.012195579687871886,8,backwardation
2022-03-22,-0.009779316536553563,9,backwardation
2022-03-23,-0.012158872271782306,9,backwardation
2022-03-24,-0.0095227930400463,9,backwardation
2022-03-25,-0.013087844123134525,9,backwardation
2022-03-28,-0.017760970885811266,9,backwardation
2022-03-29,-0.017499191331470706,9,backwardation
2022-03-30,-0.012942059625743033,9,backwardation
2022-03-31,-0.012386013378934801,9,backwardation
2022-04-01,-0.0126155262362682,9,backwardation
2022-04-06,-0.012976199127365987,9,backwardation
2022-04-07,-0.01213342761438632,9,backwardation
2022-04-08,-0.012079328343460016,9,backwardation
2022-04-11,-0.016934955970445326,9,backwardation
2022-04-12,-0.02182350373226742,10,backwardation
2022-04-13,-0.026825725854371225,9,backwardation
2022-04-14,-0.03150977722410839,9,backwardation
2022-04-15,-0.03104081188887503,8,backwardation
2022-04-18,-0.027781285074180304,8,backwardation
2022-04-19,-0.018687987754577765,8,backwardation
2022-04-20,-0.017561249647074784,8,backwardation
2022-04-21,-0.021805461684463748,8,backwardation
2022-04-22,-0.017007587920594334,8,backwardation
2022-04-25,-0.03337905724447733,8,backwardation
2022-04-26,-0.029628446664189647,8,backwardation
2022-04-27,-0.030351120450021356,8,backwardation
2022-04-28,-0.03482874313150523,8,backwardation
2022-04-29,-0.03542708081556269,8,backwardation
2022-05-05,-0.04277436022276268,8,backwardation
2022-05-06,-0.04334964677094254,8,backwardation
2022-05-09,-0.05054481509497995,8,backwardation
2022-05-10,-0.044196387620488824,8,backwardation
2022-05-11,-0.041792110171216375,8,backwardation
2022-05-12,-0.044486070106326776,8,backwardation
2022-05-13,-0.04105325076612649,8,backwardation
2022-05-16,-0.03344658876414584,7,backwardation
2022-05-17,-0.03530695491866618,7,backwardation
2022-05-18,-0.04268490847085359,7,backwardation
2022-05-19,-0.04396707778114651,7,backwardation
2022-05-20,-0.03886982067162802,7,backwardation
2022-05-23,-0.041804841797624455,7,backwardation
2022-05-24,-0.03815455871985291,7,backwardation
2022-05-25,-0.03654779154932411,7,backwardation
2022-05-26,-0.03882891051432243,8,backwardation
2022-05-27,-0.03595375047372223,8,backwardation
2022-05-30,-0.03813589630311541,8,backwardation
2022-05-31,-0.03924398555762371,8,backwardation
2022-06-01,-0.03617927424726397,8,backwardation
2022-06-02,-0.034339529574277584,8,backwardation
2022-06-06,-0.02928095715347667,8,backwardation
2022-06-07,-0.02695130131274595,8,backwardation
2022-06-08,-0.018076354130552426,9,backwardation
2022-06-09,-0.02039474658240674,9,backwardation
2022-06-10,-0.024762594332704467,9,backwardation
2022-06-13,-0.028411196872522408,9,backwardation
2022-06-14,-0.024295757692361964,9,backwardation
2022-06-15,-0.019873908701334694,8,backwardation
2022-06-16,-0.023590537374768142,8,backwardation
2022-06-17,-0.02505214993058481,8,backwardation
2022-06-20,-0.03285754420080132,8,backwardation
2022-06-21,-0.03216389657113883,8,backwardation
2022-06-22,-0.03160427206093662,8,backwardation
2022-06-23,-0.02621255245616292,8,backwardation
2022-06-24,-0.027825749293671855,8,backwardation
2022-06-27,-0.018589892458286215,8,backwardation
2022-06-28,-0.01912897295021991,8,backwardation
2022-06-29,-0.027744500981389603,8,backwardation
2022-06-30,-0.03351703460740607,8,backwardation
2022-07-01,-0.01762964017609541,9,backwardation
2022-07-04,-0.014851930662105104,9,contango
2022-07-05,-0.01525810342802662,9,backwardation
2022-07-06,-0.0021259251420572617,9,contango
2022-07-07,-0.011647786506199896,9,backwardation
2022-07-08,-0.013552352418274996,9,backwardation
2022-07-11,-0.010392932450204156,9,backwardation
2022-07-12,-0.012442737950643901,10,backwardation
2022-07-13,-0.01544903405977868,10,backwardation
2022-07-14,-0.008196009841343914,10,backwardation
2022-07-15,-0.018606634454259273,9,contango
2022-07-18,-0.03028574697043302,9,backwardation
2022-07-19,-0.033321973168744114,9,backwardation
2022-07-20,-0.02350461412834576,9,backwardation
2022-07-21,-0.02446512921135839,9,backwardation
2022-07-22,-0.030323893343124714,9,backwardation
2022-07-25,-0.034852017147579524,9,backwardation
2022-07-26,-0.03615495959148934,9,backwardation
