trade_date,factor_value,close,fwd_ret_1d,fwd_ret_3d,fwd_ret_5d,fwd_ret_10d,fwd_ret_20d
2025-10-17,-0.2410488093179225,121330.0,-0.003873732794857032,0.0004120992334954998,0.006758427429325087,-0.006099068655732287,-0.035028434847111156
2025-10-20,0.12838624574909,120860.0,0.004302498758894657,0.004302498758894657,0.012742015555187836,0.0007446632467318359,-0.03235148105245744
2025-10-21,-0.483204437429397,121380.0,0.0,0.006343713956170616,-0.006755643433844161,-0.01384083044982698,-0.05256220135112866
2025-10-22,-0.9682757107500566,121380.0,0.0,0.008403361344537785,0.0013181743285548553,-0.011122095897182382,-0.04572417202174983
2025-10-23,0.4805976666477091,121380.0,0.006343713956170616,-0.006755643433844161,-0.0032954358213873602,-0.013428900972153546,-0.049431537320810626
2025-10-24,-0.2846026453779582,122150.0,0.002046663937781412,-0.00499386000818669,-0.012771182971756057,-0.022185837085550553,-0.06631191158411787
2025-10-27,-0.3930439202058166,122400.0,-0.015032679738562038,-0.011601307189542442,-0.011846405228758128,-0.022222222222222254,-0.05612745098039218
2025-10-28,-2.3085226079335235,120560.0,0.008128732581287323,0.0002488387524883784,-0.00713337757133381,-0.009787657597876587,-0.03649635036496346
2025-10-29,4.865732166264372,121540.0,-0.004607536613460583,-0.004854368932038833,-0.01242389336843841,-0.023284515385881166,-0.03521474411716308
2025-10-30,-2.3183977743745374,120980.0,-0.0032236733344354063,-0.010580261200198393,-0.010166969747065657,-0.016944949578442725,-0.03372458257563238
2025-10-31,-0.63706831025179,120590.0,0.0029853221660169904,-0.00464383448047101,-0.009536445808110083,-0.0291068911186666,-0.0291068911186666
2025-11-03,0.1099167433472568,120950.0,-0.01033484911120297,-0.00992145514675491,-0.010500206696982262,-0.03307151715584955,-0.02563042579578334
2025-11-04,0.1277233198884037,119700.0,0.002756892230576513,-0.0021720969089390474,-0.00267335004177105,-0.039264828738513,-0.013784461152882233
2025-11-05,-1.202730387089806,120030.0,-0.0023327501457969246,-0.0029159376822460725,-0.010997250687328153,-0.034991252186953314,-0.017995501124718816
2025-11-06,-0.0841377117749479,119750.0,-0.0025887265135698945,-0.003089770354906096,-0.006847599164926943,-0.03649269311064718,-0.01661795407098121
2025-11-07,0.2218024175905729,119440.0,0.002009377093101117,-0.006111855324849258,-0.01975887474882787,-0.045127260549229775,-0.013814467515070317
2025-11-10,0.3771294556751653,119680.0,-0.0025066844919786613,-0.006266711229946487,-0.022810828877005362,-0.034675802139037426,-0.01378676470588236
2025-11-11,-0.1937581378937605,119380.0,-0.005612330373596874,-0.019266208745183477,-0.036689562740827575,-0.026972692243256824,-0.01700452337074887
2025-11-12,0.0578860537572504,118710.0,0.0018532558335440097,-0.014826046668351411,-0.02426080363912053,-0.012214640721085024,-0.013646702047005355
2025-11-13,-0.2632864409859253,118930.0,-0.01555536870427987,-0.033044648112334984,-0.029849491297401887,-0.017068864037669162,-0.02572942066761963
2025-11-14,-0.5866658409300791,117080.0,-0.0011103518961393943,-0.010676460539801869,-0.02587974034847962,0.0,-0.012726340963443827
2025-11-17,-0.3283492998237726,116950.0,-0.016673792218896977,-0.013424540401881124,-0.012141941000427536,0.00769559640872175,-0.019324497648567807
2025-11-18,-0.8192930175377745,115000.0,0.007217391304347842,-0.008260869565217432,0.010086956521739188,0.026521739130434874,-0.02356521739130435
2025-11-19,0.287493636877482,115830.0,-0.0038850038850039015,-0.002590002590002638,0.012345679012345734,0.017612017612017583,-0.0175256841923509
2025-11-20,0.0889331673813659,115380.0,-0.011527127751776778,0.006760270410816505,0.01317386028774492,0.02062749176633738,-0.010920436817472678
2025-11-21,0.3422526819652033,114050.0,0.012976764576939859,0.02814555019728182,0.026567295046032502,0.032792634809294174,0.02989916703200346
2025-11-24,2.331896376681751,115530.0,0.005453129057387596,0.011858391759716147,0.02008136414784034,0.021639401021379623,0.05340604172076513
2025-11-25,-0.4935580005543301,116160.0,0.009469696969697017,0.007920110192837448,0.01627066115702469,0.01024449035812669,0.06267217630854005
2025-11-26,-0.1246837285716127,117260.0,-0.003070100631076267,0.005031553812041567,0.005202114958212434,-0.0014497697424527,0.09159133549377452
2025-11-27,0.3189070056333368,116900.0,0.0015397775876817565,0.009837467921300247,0.0073567151411462195,-0.008810949529512446,0.07279726261762187
2025-11-28,0.2832681873815817,117080.0,0.00657669969251784,0.00674752306115467,0.00606422958660735,-0.012726340963443827,0.08259309873590714
2025-12-01,-0.0300315295668547,117850.0,0.0016970725498515193,-0.0007636826474332059,0.0015273652948664118,-0.02681374628765376,0.06669495120916413
2025-12-02,-0.7209065528618959,118050.0,-0.001524777636594643,-0.002202456586192336,-0.005929690808979204,-0.048792884371029244,0.1214739517153749
2025-12-03,-0.2296194950207821,117870.0,-0.0009332315262577939,0.0013574276745567104,-0.006617459913463963,-0.03452956647153649,0.12708916603037235
2025-12-04,0.0552570462427758,117760.0,0.00025475543478270524,-0.0034816576086956763,-0.016049592391304324,-0.03091032608695654,0.13875679347826098
2025-12-05,0.4702459456264812,117790.0,0.0020375244078445487,-0.005942779522879693,-0.018677307071907623,-0.0028015960607861157,0.1868579675694031
2025-12-08,-0.0313598407252254,118030.0,-0.0057612471405574794,-0.01830043209353549,-0.028297890366855927,0.031093789714479403,0.25154621706345837
2025-12-09,-1.1764327631904712,117350.0,-0.0022155943757988794,-0.014997869620792526,-0.043118875159778414,0.051896037494673974,0.1626757562846186
2025-12-10,-0.1723176417663328,117090.0,-0.010419335553847442,-0.020497053548552358,-0.02809804423947393,0.0931761892561278,0.18788965752839704
2025-12-11,0.1347622656221379,115870.0,-0.0024165012514024697,-0.03089669457150257,-0.015103132821265186,0.08233364977992585,0.24449814447225338
2025-12-12,0.1447002051313806,115590.0,-0.007786140669608144,-0.015485768665109423,0.01617787005796356,0.0965481443031404,0.19776797300804572
2025-12-15,0.3151205118048375,114690.0,-0.020925974365681443,-0.00496991891184928,0.0611212834597612,0.09608509896242046,0.22887784462464023
2025-12-16,-0.3387486838637095,112290.0,0.013447323893490015,0.04604149968830695,0.09929646451153262,0.17900080149612618,0.3092884495502717
2025-12-17,0.7292661759199078,113800.0,0.002811950790861051,0.069420035149385,0.12478031634446407,0.16739894551845347,0.2442003514938489
2025-12-18,0.7764816131867196,114120.0,0.02926743778478791,0.0816684192078514,0.0989309498773221,0.17507886435331232,0.2489484752891693
2025-12-19,0.6088780170011271,117460.0,0.03609739485782404,0.0897326749531755,0.07909075429933599,0.19019240592542141,0.2051762302060276
2025-12-22,1.007340444356694,121700.0,0.01429745275267047,0.030484798685291636,0.03294987674609695,0.21380443714050945,0.17641741988496307
2025-12-23,-0.1973230033037272,123440.0,0.036941023979261134,0.02681464679196366,0.07250486066104989,0.10531432274789365,0.15635126377187292
2025-12-24,-0.5844736650579111,128000.0,-0.020234375000000027,-0.01789062500000005,0.037890624999999956,0.08664062500000003,0.1590625000000001
2025-12-25,-0.9885757654777309,125410.0,0.010684953353002236,0.05565744358504099,0.06929271987879759,0.14982856231560482,0.1620285463679132
2025-12-26,0.1844943752906615,126750.0,-0.008205128205128198,0.048126232741617425,0.1029585798816568,0.0923076923076922,0.1547928994082841
2025-12-29,-0.3394971264000097,125710.0,0.05313817516506236,0.06674091162198703,0.17508551427889585,0.12115185744968571,0.15130061252088134
2025-12-30,0.0818163110208973,132390.0,0.0034745826724071893,0.05597099478812595,0.030591434398368422,0.110506835863736,0.1139058841302214
2025-12-31,-0.2938191974932984,132850.0,0.00940910801655992,0.1119307489649981,0.046970267218667594,0.06578848325178765,0.053820097854723414
2026-01-05,-0.4063246429371205,134100.0,0.04250559284116329,0.01744966442953011,0.07531692766592091,0.06286353467561523,-0.03266219239373602
2026-01-06,0.3977768559091564,139800.0,0.05665236051502154,-0.005078683834048636,-0.00965665236051505,0.012589413447782638,-0.031258941344778246
2026-01-07,-0.7445599143343787,147720.0,-0.07636068237205529,-0.02382886542106688,-0.04589764419171405,-0.030801516382344962,-0.06397238017871654
2026-01-08,-1.0046877263625942,136440.0,0.019422456757549167,0.014731750219876938,0.07754324245089417,0.04617414248021112,-0.009821166813251292
2026-01-09,-0.130322339032548,139090.0,0.03673880221439352,0.013300740527715904,0.01797397368610243,0.06664749442806817,-0.04860162484722119
2026-01-12,-0.0350254890226758,144200.0,-0.039875173370318984,0.019556171983356352,-0.011581137309292666,0.010610263522884855,-0.06366158113730924
