group,factor_mean,factor_min,factor_max,ret_mean,ret_std,count
1,-1.3812422200414722,-4.798703565533951,-0.63706831025179,0.004618790339282923,0.03396910289194637,24
2,-0.4158655594059556,-0.6276057513489831,-0.2632864409859253,0.006777757533195162,0.06139065962386207,23
3,-0.0812409063528067,-0.2410488093179225,0.0571687695213151,-0.00422262015717349,0.024926521084384017,23
4,0.1873992464282629,0.0578860537572504,0.3189070056333368,0.01387916380287673,0.031005162085511236,23
5,1.0533409237659106,0.3422526819652033,4.865732166264372,0.017721263372283722,0.053935732041657664,24
