trade_date,dominant_code,close,skew_factor,upside_skew,downside_skew,ret_5min_mean,ret_5min_std,bar_count
2025-11-11,NI2512.SHF,119380,-0.1937581378937605,1.3642907796828352,-2.22858909866471,-4.082182836195087e-06,0.0002426056143494,225
2025-11-12,NI2512.SHF,118710,0.0578860537572504,1.891876986416242,-1.1932778559353243,-1.2718940537147525e-05,0.0003129342675522,225
2025-11-13,NI2512.SHF,118930,-0.2632864409859253,1.971431881374669,-1.4723163087806506,8.30436344496128e-06,0.0002775649175606,225
2025-11-14,NI2512.SHF,117080,-0.5866658409300791,1.3988939148174742,-1.823222233977559,-2.0862969574891566e-05,0.0003444310223177,225
2025-11-17,NI2601.SHF,116950,-0.3283492998237726,1.1592656134801511,-1.3381771708124826,-1.0254045606632278e-05,0.0002850324260326,225
2025-11-18,NI2601.SHF,115000,-0.8192930175377745,1.4032893099747696,-2.622280774247919,-1.351016067507623e-05,0.0003348398044324,225
2025-11-19,NI2601.SHF,115830,0.287493636877482,1.280934079074442,-1.1103063945567768,1.6635135846403532e-05,0.0002499130773052,225
2025-11-20,NI2601.SHF,115380,0.0889331673813659,1.712968466953538,-1.3967805125844446,-3.155035279151994e-05,0.0003588730698694,225
2025-11-21,NI2601.SHF,114050,0.3422526819652033,2.08066862598678,-1.4952378651898477,-2.6074317045066725e-05,0.0003862081075131,225
2025-11-24,NI2601.SHF,115530,2.331896376681751,4.610046221963245,-1.4323434752193145,8.998991946032894e-06,0.0004528919740457,225
2025-11-25,NI2601.SHF,116160,-0.4935580005543301,1.0783142571622917,-1.8671769175860615,-3.396809035656677e-07,0.0002987312797673,225
2025-11-26,NI2601.SHF,117260,-0.1246837285716127,1.7503006611846776,-1.5643986123226894,-1.3269557357040262e-05,0.0002668160133046,225
2025-11-27,NI2601.SHF,116900,0.3189070056333368,2.118053304420024,-1.2259372899232754,-6.443699979683665e-06,0.0002955783432263,225
2025-11-28,NI2601.SHF,117080,0.2832681873815817,1.2747994441563042,-1.3528404694051048,-7.387105372011284e-07,0.0002183086416081,225
2025-12-01,NI2601.SHF,117850,-0.0300315295668547,1.94641537175586,-2.7225898705508964,3.433895439066157e-05,0.0004786408081755,225
2025-12-02,NI2601.SHF,118050,-0.7209065528618959,1.5472111627776028,-1.7911947536154027,1.7849624289724914e-05,0.0002829799730706,225
2025-12-03,NI2601.SHF,117870,-0.2296194950207821,0.93538048837911,-1.947391421699652,3.04587418975286e-05,0.0003324510634959,225
2025-12-04,NI2601.SHF,117760,0.0552570462427758,2.2379800838983965,-1.600507605527904,3.8555714273969965e-06,0.0003548274159744,225
2025-12-05,NI2601.SHF,117790,0.4702459456264812,2.900916218615636,-0.7642596325483331,5.36218602575316e-06,0.0003254802294975,225
2025-12-08,NI2601.SHF,118030,-0.0313598407252254,1.292286024980703,-2.101113856594617,-6.368596840423957e-06,0.0003368053910069,225
2025-12-09,NI2601.SHF,117350,-1.1764327631904712,1.900757188003062,-3.3110505533919596,-1.8155522056658674e-05,0.0003672613336608,225
2025-12-10,NI2601.SHF,117090,-0.1723176417663328,0.5600548062721832,-0.8937051635773133,3.0276186675756412e-05,0.0003266864256822,225
2025-12-11,NI2601.SHF,115870,0.1347622656221379,1.7697718969531893,-1.3739799045381458,-1.9541526616481977e-05,0.0003595804274547,225
2025-12-12,NI2601.SHF,115590,0.1447002051313806,2.072393055957871,-1.339448465163242,-8.806220603587076e-06,0.0003685475763904,225
2025-12-15,NI2601.SHF,114690,0.3151205118048375,2.379971548229555,-1.5714391254179656,-7.244721976406734e-07,0.000328509878914,225
2025-12-16,NI2601.SHF,112290,-0.3387486838637095,1.4027111971499386,-1.7530592645077163,1.2614465595189463e-06,0.0003703464908188,225
2025-12-17,NI2601.SHF,113800,0.7292661759199078,2.2181128255530806,-1.7285000538637745,7.808926859141243e-05,0.0005058945575575,225
2025-12-18,NI2602.SHF,114120,0.7764816131867196,3.3294695194921933,-1.2395193481355775,2.2037899798674605e-05,0.0003923904911775,225
2025-12-19,NI2602.SHF,117460,0.6088780170011271,3.0592534969466314,-2.23982835935473,7.543049364121356e-05,0.0007820824256342,225
2025-12-22,NI2602.SHF,121700,1.007340444356694,3.0959373018822176,-1.2411369723180898,0.000142798806581,0.0009106997839822,225
2025-12-23,NI2602.SHF,123440,-0.1973230033037272,0.9792278491505372,-0.9325454532955304,2.615571361736949e-05,0.0008984596109221,225
2025-12-24,NI2602.SHF,128000,-0.5844736650579111,1.4889760501465017,-2.0104829349213644,5.267096401071371e-05,0.0012249512164612,225
2025-12-25,NI2602.SHF,125410,-0.9885757654777309,1.3538777740393937,-3.4752203362789023,2.6251389711188372e-05,0.0010455805669029,225
2025-12-26,NI2602.SHF,126750,0.1844943752906615,1.5084799076639528,-0.978515211918864,-2.371988460886475e-05,0.0010164483316658,225
2025-12-29,NI2602.SHF,125710,-0.3394971264000097,1.9360740472083355,-1.9614237498483569,-4.002265619914083e-05,0.001633084498502,225
2025-12-30,NI2602.SHF,132390,0.0818163110208973,1.4511793054815294,-1.3310958473060648,0.0002031582813675,0.0016619074080291,225
2025-12-31,NI2602.SHF,132850,-0.2938191974932984,0.5945099298141299,-1.68066369162738,-3.5646051511472954e-05,0.0015264579082237,225
2026-01-05,NI2602.SHF,134100,-0.4063246429371205,1.9937238478734296,-2.4509429633721647,-2.906579919663452e-05,0.0011509705395243,226
2026-01-06,NI2602.SHF,139800,0.3977768559091564,2.036098296766736,-1.881331997630247,0.0001137821282477,0.0010828323367523,225
2026-01-07,NI2602.SHF,147720,-0.7445599143343787,0.9245693409428548,-1.6911945580877958,1.2820861972747836e-06,0.0016006638140415,225
2026-01-08,NI2602.SHF,136440,-1.0046877263625942,1.896096783834739,-2.7467144331998155,-0.0001695141571083,0.0023671167616521,225
2026-01-09,NI2602.SHF,139090,-0.130322339032548,1.593845544360996,-1.3822395557946927,0.0001060655713652,0.0015270937953738,225
2026-01-12,NI2602.SHF,144200,-0.0350254890226758,3.5177379359107106,-2.070161927377981,5.200134822983974e-05,0.0013684960223664,225
2026-01-13,NI2602.SHF,138450,-0.790865722147713,1.034469131882252,-2.073094088358622,-7.148910079251865e-05,0.0014895100307375,225
2026-01-14,NI2602.SHF,140940,-3.7179964876503258,1.6246811735363165,-6.554049495333065,6.145307767001923e-06,0.0018442942300499,225
2026-01-15,NI2603.SHF,147020,-0.8499095369374663,2.1763990970649765,-3.7727868960650737,-7.577559152589786e-05,0.002087885391977,225
2026-01-16,NI2603.SHF,141590,-0.5845885821661333,1.8042872019588632,-2.023625561264494,-0.0001480468221178,0.001996678789042,225
2026-01-19,NI2603.SHF,142530,0.8747316454654265,3.360017331082865,-1.780548097946785,3.747907831315852e-05,0.0011672417760906,225
2026-01-20,NI2603.SHF,141560,0.2854726526236885,4.046281582494573,-2.3786657680924126,-6.176192166267372e-05,0.0010550148834938,225
2026-01-21,NI2603.SHF,143170,0.0811284498260661,1.7463396193051943,-1.9767210575362464,9.469279011210163e-05,0.0009672381973102,225
2026-01-22,NI2603.SHF,142740,0.3910431265146094,2.3829205801988955,-3.084619495237472,4.679926589377639e-05,0.0007330081958713,225
2026-01-23,NI2603.SHF,148360,0.5169279782672819,2.383205612846992,-1.5468740432944157,0.0001269872204566,0.0013724931953346,225
2026-01-26,NI2603.SHF,145730,-0.4067127296411884,2.037633021944764,-1.7511072944422623,-0.0001046482483062,0.0017865285800275,225
2026-01-27,NI2603.SHF,146370,-0.2759457291321631,1.501512352046687,-1.3593677084039415,1.146327082578169e-05,0.0009691280582975,225
2026-01-28,NI2603.SHF,144730,-0.3023212557529637,1.2663770097733391,-1.7365087703852191,-6.400345578258129e-06,0.0008722892755832,225
2026-01-29,NI2603.SHF,147470,2.1770986308689433,6.528134158170332,-1.5240480901509854,8.002529707614388e-05,0.0013576277118564,225
2026-01-30,NI2603.SHF,140000,-4.798703565533951,2.6992824469396424,-7.426142105328666,-0.000143163176107,0.0017042514923749,225
2026-02-02,NI2605.SHF,129720,-0.8826663404000941,2.0443826260565667,-2.438856193364272,-0.0002928783751845,0.0021677364379202,225
2026-02-03,NI2605.SHF,135430,-0.0085640705532367,1.1251785555952687,-1.0183271584618825,3.136975229156321e-05,0.0011020236215776,225
2026-02-04,NI2605.SHF,138270,-0.1530145435499938,1.1175270104230468,-1.2531654458432036,5.426124645305577e-05,0.0008240076860854,225
2026-02-05,NI2605.SHF,135100,-0.4273600544882845,1.1948667282576626,-2.219064855473707,-6.499111335343562e-05,0.001105173815521,225
2026-02-06,NI2605.SHF,132330,0.4484713355571972,2.818681454855504,-1.634240260096327,-1.5368450508217763e-05,0.0012614973801551,225
2026-02-09,NI2605.SHF,135020,0.0797704916489385,2.1715155221691775,-1.1842777735196743,-1.161093316786708e-05,0.0007431849043821,225
2026-02-10,NI2605.SHF,133900,-0.8976091616612615,0.9206757609480454,-2.5662656349065784,-2.975558843017201e-05,0.0005475739680418,225
2026-02-11,NI2605.SHF,140000,0.9713920778764468,2.248391875622285,-1.7466510655439669,7.885990308309746e-05,0.0008543098393096,225
2026-02-12,NI2605.SHF,140160,-0.0893216832283904,1.642355787148096,-0.8605869000690186,-3.089272272841345e-05,0.0006518981946252,225
2026-02-13,NI2605.SHF,135950,0.2381338099015955,1.8493748924367903,-0.8511156274501445,7.142979800374923e-06,0.0006953201867237,225
2026-02-24,NI2605.SHF,138970,2.106522850834755,3.8439794250074,-1.5927256920232002,6.299062368414956e-05,0.0010084836610544,226
2026-02-25,NI2605.SHF,142180,-0.0151261405407552,1.1905027233243215,-1.1293214920960777,3.01096137265303e-05,0.0006003026045125,225
2026-02-26,NI2605.SHF,141040,-0.525671430362791,1.0768088421977449,-2.4082927912546426,-4.836421169247916e-06,0.0006709109548911,225
2026-02-27,NI2605.SHF,141560,0.3161406757002816,2.992688877067047,-2.8037014209480597,6.452187089578398e-05,0.0008456835140896,225
2026-03-02,NI2605.SHF,140890,0.0571687695213151,1.9387066772432968,-2.54563505572041,3.624776339370307e-05,0.001110572544233,225
2026-03-03,NI2605.SHF,135450,-0.1190593598604888,1.533537423668423,-1.4621000856346968,-4.675540927741405e-05,0.0012488316448695,225
2026-03-04,NI2605.SHF,137410,0.6402601856350129,1.801121722462103,-1.1598164221151634,2.847626235937331e-05,0.0009464622097387,225
2026-03-05,NI2605.SHF,136270,-1.1640681757611653,2.014877111732038,-3.2500187559096254,-8.489298057467365e-05,0.0009407135823817,225
2026-03-06,NI2605.SHF,137140,0.2788542621996447,1.6236421353778323,-2.166979215684711,3.791556081394238e-05,0.0008017417221595,225
2026-03-09,NI2605.SHF,136520,-1.066600242840082,2.5439949950299545,-4.21436851780576,7.582860533795982e-05,0.0018080045040953,225
2026-03-10,NI2605.SHF,137050,-1.3895020533139086,1.7195867056136938,-3.847003247418824,-3.514364959358416e-05,0.0010427714857814,225
2026-03-11,NI2605.SHF,137160,-0.4383052187727677,1.6607624231218014,-1.8272028230978257,-1.8352887925818937e-05,0.0005671623574203,225
2026-03-12,NI2605.SHF,138100,-0.4145025851945174,1.0663177838635538,-2.236197752398991,-2.139835642125645e-05,0.0006445687855761,225
2026-03-13,NI2605.SHF,136930,-0.0653063548179453,2.27323347649517,-2.2902394045725125,-7.729802281053069e-05,0.0007315355751393,225
2026-03-16,NI2605.SHF,136400,0.0093674291107038,1.5217376812544343,-1.5968061138139549,1.4305879709061223e-05,0.0006479596066737,225
2026-03-17,NI2605.SHF,135940,-0.6276057513489831,1.2673524409042936,-2.078096395784784,-3.742528382339946e-05,0.0006020706205291,225
2026-03-18,NI2605.SHF,135200,0.014268508309332,1.612027221271863,-1.0629424677370032,-1.702977930798744e-05,0.0004636090667182,225
2026-03-19,NI2605.SHF,131550,-1.1560375914841547,1.6277033685158455,-1.904288998792504,-9.088774323294672e-05,0.0009719826977903,225
2026-03-20,NI2605.SHF,133160,0.042504388932886,1.720361384242446,-1.01225588603396,-3.810102863392976e-05,0.000758002650522,225
2026-03-23,NI2605.SHF,132980,0.8444491776928104,2.4591455497551893,-1.6349561027411053,-5.067155864544949e-08,0.0011145287138456,225
2026-03-24,NI2605.SHF,133480,-1.2404965479147172,1.5507412170854205,-3.4957169511792827,-3.404257823569395e-05,0.0007391040872732,225
2026-03-25,NI2605.SHF,136130,0.9844335742775366,3.1693642563446787,-1.3566684256166894,3.638556541309074e-05,0.0009956057524366,225
2026-03-26,NI2605.SHF,135860,-1.129967948614109,1.6443129830870455,-3.009846510793028,-3.050818565337216e-05,0.000738517650522,225
2026-03-27,NI2605.SHF,137100,0.2071128202344188,1.953455773590182,-1.169940355906629,2.8891615761094035e-05,0.0005367887721926,225
2026-03-30,NI2605.SHF,137120,0.8044124250552073,2.565016482223019,-1.745660592058601,7.142143694060035e-05,0.0006390376537715,225
2026-03-31,NI2605.SHF,134780,-1.1759393765718278,1.1422780934761805,-2.8174572774142246,-5.280739741164918e-05,0.0006367644341841,225
2026-04-01,NI2605.SHF,134540,-0.1270871096843669,1.4483576691463014,-0.9744313801487346,-5.430681087760811e-05,0.0004663441040555,225
2026-04-02,NI2605.SHF,133730,-0.4126094957934775,1.74530616175208,-2.4718739011503335,-3.5143470456547605e-05,0.0004520753980598,225
2026-04-03,NI2605.SHF,133990,0.0871548895141522,1.1984102940053143,-0.9798336160671272,-1.2894391547039236e-05,0.0004017241222154,225
2026-04-07,NI2605.SHF,133230,1.7874590362236829,4.967500046553953,-2.6765436568955363,-2.489823231251156e-05,0.0008749611828836,226
2026-04-08,NI2605.SHF,134380,0.2512041697250058,1.556400894141914,-1.150754070034436,9.435145234897124e-06,0.0004968486862674,225
2026-04-09,NI2605.SHF,133300,-0.3537111326243804,0.9865679937635072,-1.7152503763904996,-1.9967640956840877e-05,0.0004034097323109,225
2026-04-10,NI2605.SHF,133010,0.3453827268786541,1.8079434499153304,-1.109962407436385,-1.0659251539424376e-05,0.0003691285514538,225
2026-04-13,NI2605.SHF,136900,0.5008886496133872,1.4030456879314648,-2.2163420624919232,0.0001299346241078,0.0006780929551501,225
2026-04-14,NI2605.SHF,139480,0.334732362365515,2.465917383049066,-1.239801301524193,4.748722880415253e-05,0.0006110647984019,225
2026-04-15,NI2605.SHF,141400,-0.2409420502654258,1.7256171645331293,-2.275457848863567,-7.932559280719631e-06,0.0007328906415103,225
2026-04-16,NI2606.SHF,142270,-0.2132948282354372,1.2822018160467987,-2.1280239053912253,1.0778229095985217e-05,0.0004394300298723,225
