period,ic,pvalue,ic_mean,ic_std,icir,ic_positive_rate,sample_size
1D,0.017019969278033793,0.8505701712694975,-0.05531194642619521,0.037085697618273974,-1.491463016161256,0.06060606060606061,125
3D,0.001147927925603952,0.9899460036077201,-0.13602416353686464,0.07897182980488614,-1.722439050392227,0.0,123
5D,0.1425077902723208,0.11892925271191662,0.006887960778277576,0.06942085057370194,0.09922034549209166,0.4032258064516129,121
10D,0.08410410179525622,0.36939310135977066,0.0036376424722571617,0.06034356452000607,0.060282194152636644,0.49122807017543857,116
20D,0.09343275310476863,0.34077796558362483,-0.011511121134712789,0.08658251724629541,-0.13294971664970057,0.46808510638297873,106
