period,ic,pvalue,ic_mean,ic_std,icir,ic_positive_rate,sample_size
1D,-0.045189009506980356,0.6167874293576893,0.05979332214298529,0.06511357940974731,0.918292661607763,0.8181818181818182,125
3D,0.09830261443809574,0.27937721742049515,0.03318097685490489,0.06257146823945132,0.5302892482549143,0.703125,123
5D,0.10407803820620509,0.2559301333585783,0.04206299365884694,0.048976216569569214,0.8588453050287735,0.8064516129032258,121
10D,-0.012255410756160382,0.8961152796797411,0.017980777707350733,0.08092134206387738,0.2222006858605624,0.7894736842105263,116
20D,0.131843716149835,0.17791310486466888,0.12420240919676755,0.04521066563680334,2.7471926689719357,0.9787234042553191,106
