trade_date,factor_value,close,signal,period_forward_ret,strategy_period_ret,benchmark_period_ret,strategy_nav,benchmark_nav,holding_period
2025-10-17,-0.2410488093179225,121330,0,0.0004120992334954998,0.0,0.0004120992334954998,1.0,1.0004120992334955,3
2025-10-22,-0.9682757107500566,121380,0,0.008403361344537785,0.0,0.008403361344537785,1.0,1.0088189235968021,3
2025-10-27,-0.3930439202058166,122400,0,-0.011601307189542442,-0.0,-0.011601307189542442,1.0,0.9971153053655321,3
2025-10-30,-2.3183977743745374,120980,1,-0.010580261200198393,-0.010580261200198393,-0.010580261200198393,0.9894197387998016,0.9865655649880491,3
2025-11-04,0.1277233198884037,119700,0,-0.0021720969089390474,-0.0,-0.0021720969089390474,0.9894197387998016,0.9844226489738729,3
2025-11-07,0.2218024175905729,119440,0,-0.006111855324849258,-0.0,-0.006111855324849258,0.9894197387998016,0.9784060001648397,3
2025-11-12,0.0578860537572504,118710,0,-0.014826046668351411,-0.0,-0.014826046668351411,0.9894197387998016,0.9639001071458008,3
2025-11-17,-0.3283492998237726,116950,0,-0.013424540401881124,-0.0,-0.013424540401881124,0.9894197387998016,0.9509601912140444,3
2025-11-20,0.0889331673813659,115380,0,0.006760270410816505,0.0,0.006760270410816505,0.9894197387998016,0.9573889392565731,3
2025-11-25,-0.4935580005543301,116160,0,0.007920110192837448,0.0,0.007920110192837448,0.9894197387998016,0.964971565152889,3
2025-11-28,0.2832681873815817,117080,0,0.00674752306115467,0.0,0.00674752306115467,0.9894197387998016,0.9714827330421166,3
2025-12-03,-0.2296194950207821,117870,0,0.0013574276745567104,0.0,0.0013574276745567104,0.9894197387998016,0.972801450589302,3
2025-12-08,-0.0313598407252254,118030,0,-0.01830043209353549,-0.0,-0.01830043209353549,0.9894197387998016,0.9549987637022996,3
2025-12-11,0.1347622656221379,115870,0,-0.03089669457150257,-0.0,-0.03089669457150257,0.9894197387998016,0.9254924585840272,3
2025-12-16,-0.3387486838637095,112290,0,0.04604149968830695,0.0,0.04604149968830695,0.9894197387998016,0.9681035193274541,3
2025-12-19,0.6088780170011271,117460,0,0.0897326749531755,0.0,0.0897326749531755,0.9894197387998016,1.0549740377482897,3
2025-12-24,-0.5844736650579111,128000,0,-0.01789062500000005,-0.0,-0.01789062500000005,0.9894197387998016,1.0360998928541991,3
2025-12-29,-0.3394971264000097,125710,0,0.06674091162198703,0.0,0.06674091162198703,0.9894197387998016,1.1052501442347316,3
2026-01-05,-0.4063246429371205,134100,0,0.01744966442953011,0.0,0.01744966442953011,0.9894197387998016,1.1245363883623174,3
2026-01-08,-1.0046877263625942,136440,0,0.014731750219876938,0.0,0.014731750219876938,0.9894197387998016,1.1411027775488336,3
2026-01-13,-0.790865722147713,138450,0,0.022679667750090227,0.0,0.022679667750090227,0.9894197387998016,1.1669826094123463,3
2026-01-16,-0.5845885821661333,141590,0,0.01115898015396577,0.0,0.01115898015396577,0.9894197387998016,1.180004945190802,3
2026-01-21,0.0811284498260661,143170,0,0.017880840958301336,0.0,0.017880840958301336,0.9894197387998016,1.2011044259457677,3
2026-01-26,-0.4067127296411884,145730,0,0.011939888835517776,0.0,0.011939888835517776,0.9894197387998016,1.2154454792714087,3
2026-01-29,2.1770986308689433,147470,-1,-0.08164372414728416,0.08164372414728416,-0.08164372414728416,1.0701996510202505,1.1162119838457103,3
2026-02-03,-0.0085640705532367,135430,0,-0.022890053902384966,-0.0,-0.022890053902384966,1.0701996510202505,1.090661831368994,3
2026-02-06,0.4484713355571972,132330,0,0.05796115771178112,0.0,0.05796115771178112,1.0701996510202505,1.1538778537871923,3
2026-02-11,0.9713920778764468,140000,-1,-0.00735714285714284,0.00735714285714284,-0.00735714285714284,1.0780732627384708,1.1453886095771866,3
2026-02-24,2.106522850834755,138970,-1,0.018637115924300174,-0.018637115924300174,0.018637115924300174,1.0579810863659254,1.1667353498722497,3
2026-02-27,0.3161406757002816,141560,0,-0.029316191014410853,-0.0,-0.029316191014410853,1.0579810863659254,1.1325311134921294,3
2026-03-04,0.6402601856350129,137410,0,-0.006476966741867374,-0.0,-0.006476966741867374,1.0579810863659254,1.1251957471359109,3
2026-03-09,-1.066600242840082,136520,1,0.011573395839437506,0.011573395839437506,0.011573395839437506,1.0702255202690762,1.1382180829143664,3
2026-03-12,-0.4145025851945174,138100,0,-0.01564083997103549,-0.0,-0.01564083997103549,1.0702255202690762,1.120415396027364,3
2026-03-17,-0.6276057513489831,135940,0,-0.020450198617036897,-0.0,-0.020450198617036897,1.0702255202690762,1.0975026786450184,3
2026-03-20,0.042504388932886,133160,0,0.022303995193751813,0.0,0.022303995193751813,1.0702255202690762,1.1219813731146466,3
2026-03-25,0.9844335742775366,136130,-1,0.007272460148387561,-0.007272460148387561,0.007272460148387561,1.062442347823132,1.130140937937856,3
2026-03-30,0.8044124250552073,137120,-1,-0.02472287047841304,0.02472287047841304,-0.02472287047841304,1.0887089723791443,1.1022006099068662,3
2026-04-02,-0.4126094957934775,133730,0,0.004860539893815963,0.0,0.004860539893815963,1.0887089723791443,1.1075578999423068,3
2026-04-08,0.2512041697250058,134380,0,0.018752790593838276,0.0,0.018752790593838276,1.0887089723791443,1.1283277013104762,3
2026-04-13,0.5008886496133872,136900,0,0.0392257121986852,0.0,0.0392257121986852,1.0887089723791443,1.172587158987885,3
2026-04-16,-0.2132948282354372,142270,0,-0.012722288606171417,-0.0,-0.012722288606171417,1.0887089723791443,1.1576691667353505,3
