period,ic,pvalue,ic_mean,ic_std,icir,ic_positive_rate,sample_size
1D,0.015098270713243971,0.8699898096118561,-0.055866682066783906,0.03852965967512033,-1.4499656248679138,0.06557377049180328,120
3D,0.00206340684904992,0.982307759893736,-0.1439597661001314,0.07713332084111928,-1.8663758351162207,0.0,118
5D,0.12250028831737977,0.19018907147444136,0.00543805058315849,0.07223171868835114,0.0752861856523357,0.3508771929824561,116
10D,0.10129870129870129,0.2901052462832151,0.00867194594846594,0.060783531092989784,0.14266933481042998,0.5384615384615384,111
20D,0.09011065812463599,0.37017075865766547,-0.016696684758462917,0.0852697776539117,-0.1958101125375336,0.47619047619047616,101
