trade_date,ic
2015-04-01,
2015-04-02,
2015-04-03,
2015-04-07,
2015-04-08,
2015-04-09,
2015-04-10,
2015-04-13,
2015-04-14,
2015-04-15,
2015-04-16,
2015-04-17,
2015-04-20,
2015-04-21,
2015-04-22,
2015-04-23,
2015-04-24,
2015-04-27,
2015-04-28,
2015-04-29,
2015-04-30,
2015-05-04,
2015-05-05,
2015-05-06,
2015-05-07,
2015-05-08,
2015-05-11,
2015-05-12,
2015-05-13,
2015-05-14,
2015-05-15,
2015-05-18,
2015-05-19,
2015-05-20,
2015-05-21,
2015-05-22,
2015-05-25,
2015-05-26,
2015-05-27,
2015-05-28,
2015-05-29,
2015-06-01,
2015-06-02,
2015-06-03,
2015-06-04,
2015-06-05,
2015-06-08,
2015-06-09,
2015-06-10,
2015-06-11,
2015-06-12,
2015-06-15,
2015-06-16,
2015-06-17,
2015-06-18,
2015-06-19,
2015-06-23,
2015-06-24,
2015-06-25,
2015-06-26,
2015-06-29,
2015-06-30,
2015-07-01,
2015-07-02,
2015-07-03,
2015-07-06,
2015-07-07,
2015-07-08,
2015-07-09,
2015-07-10,
2015-07-13,
2015-07-14,
2015-07-15,
2015-07-16,
2015-07-17,
2015-07-20,
2015-07-21,
2015-07-22,
2015-07-23,
2015-07-24,
2015-07-27,
2015-07-28,
2015-07-29,
2015-07-30,
2015-07-31,
2015-08-03,
2015-08-04,
2015-08-05,
2015-08-06,-0.16037441989492707
2015-08-07,-0.15117111421858342
2015-08-10,-0.09170857475713241
2015-08-11,-0.04509317503777966
2015-08-12,-0.005809405126886716
2015-08-13,0.010697541060527343
2015-08-14,0.015773841877040593
2015-08-17,-0.006643281028275949
2015-08-18,-0.003059483957174401
2015-08-19,-0.032078140003194484
2015-08-20,-0.05142590663441446
2015-08-21,-0.10541224755162266
2015-08-24,-0.13245709602443032
2015-08-25,-0.14781949916427053
2015-08-26,-0.13593998892639775
2015-08-27,-0.13788879492626668
2015-08-28,-0.13435556299472212
2015-08-31,-0.16367242479202732
2015-09-01,-0.1676989386331965
2015-09-02,-0.16308658217872013
2015-09-07,-0.13543994940404608
2015-09-08,-0.11435614536566902
2015-09-09,-0.12500624113073464
2015-09-10,-0.11226498409340957
2015-09-11,-0.11187691017168752
2015-09-14,-0.12239563567229382
2015-09-15,-0.14329259111108456
2015-09-16,-0.1396069975014545
2015-09-17,-0.1196884809078203
2015-09-18,-0.09541534783158762
2015-09-21,-0.06481325558145243
2015-09-22,-0.05354921605380981
2015-09-23,-0.05512199319187608
2015-09-24,-0.07225763424069556
2015-09-25,-0.08189746497496041
2015-09-28,-0.09380088153792489
2015-09-29,-0.08170409943352526
2015-09-30,-0.05110323744631113
2015-10-08,-0.021867436934299406
2015-10-09,-0.02982407275707337
2015-10-12,-0.014292912637264111
2015-10-13,0.0013930226303773621
2015-10-14,0.027349098886243123
2015-10-15,0.02092885292109427
2015-10-16,-0.0025141656129795947
2015-10-19,0.02733781106480047
2015-10-20,0.03998321135335515
2015-10-21,0.04535563947500714
2015-10-22,0.04844056183654712
2015-10-23,0.035398241163959475
2015-10-26,0.03357435202760644
2015-10-27,0.022119205480429137
2015-10-28,0.006527080996435024
2015-10-29,-0.011790495433396693
2015-10-30,-0.022679823593390547
2015-11-02,-0.04744938440851569
2015-11-03,-0.05811638933206085
2015-11-04,-0.07522292267320907
2015-11-05,-0.08424235145810914
2015-11-06,-0.09840842075315678
2015-11-09,-0.10559423051840888
2015-11-10,-0.10824286153726494
2015-11-11,-0.0997192596186648
2015-11-12,-0.10950348368882065
2015-11-13,-0.11158565511864714
2015-11-16,-0.12782060499186335
2015-11-17,-0.13343482303036483
2015-11-18,-0.17191456093633156
2015-11-19,-0.19524717864347502
2015-11-20,-0.18721983693681232
2015-11-23,-0.05270406598517309
2015-11-24,-0.0350642411205736
2015-11-25,-0.04438980743974689
2015-11-26,-0.009812767873115398
2015-11-27,-0.024074726714224285
2015-11-30,-0.00565866553500936
2015-12-01,-0.015831662331809892
2015-12-02,-0.006251641992784321
2015-12-03,-0.00023614730769173364
2015-12-04,0.0055560304489413355
2015-12-07,0.053228089584618776
2015-12-08,0.05832178195621415
2015-12-09,0.050108307396001105
2015-12-10,0.05583470446621446
2015-12-11,0.047669242578388726
2015-12-14,0.05404863814456118
2015-12-15,0.07468745031053126
2015-12-16,0.07724725038433075
2015-12-17,0.06311970869665398
2015-12-18,0.053869194072134974
2015-12-21,0.043860984074671545
2015-12-22,0.048389326994493574
2015-12-23,0.05577648948102453
2015-12-24,0.056392231079617154
2015-12-25,0.06195924289572258
2015-12-28,0.06699725267835735
2015-12-29,0.07045365913032414
2015-12-30,0.07326999369116954
2015-12-31,0.06371283734701802
2016-01-04,0.05689967296290347
2016-01-05,0.05472456283830067
2016-01-06,0.04715194951121363
2016-01-07,0.040803969758271594
2016-01-08,0.04318005939119598
2016-01-11,0.04037636939457495
2016-01-12,0.03422468736721421
2016-01-13,0.04855961701982444
2016-01-14,0.037219756803059306
2016-01-15,0.030173646033239878
2016-01-18,0.029868249967507476
2016-01-19,0.030141955216982527
2016-01-20,0.03472148360781116
2016-01-21,0.03836199632155674
2016-01-22,0.04262057090019044
2016-01-25,0.04653252086242451
2016-01-26,0.05880844970953307
2016-01-27,0.05794642108654121
2016-01-28,0.061873774753664686
2016-01-29,0.06835177655418616
2016-02-01,0.07568631245044159
2016-02-02,0.07711861223177632
2016-02-03,0.059833620187064444
2016-02-04,0.03944891993735409
2016-02-05,0.027357068745485227
2016-02-15,0.040214960017408506
2016-02-16,0.06146970797153154
2016-02-17,0.09032990815572327
2016-02-18,0.1585916515232374
2016-02-19,0.19897080160678812
2016-02-22,0.1856450608439995
2016-02-23,0.08775659269063445
2016-02-24,0.08749915575601558
2016-02-25,0.1056066999629954
2016-02-26,0.08788469782272686
2016-02-29,0.1459480646668858
2016-03-01,0.16834735717063773
2016-03-02,0.2013525940836828
2016-03-03,0.21166169389171763
2016-03-04,0.2018066913441444
2016-03-07,0.16707011087265702
2016-03-08,0.06091957361399205
2016-03-09,0.06902991961934948
2016-03-10,0.13369839382719312
2016-03-11,0.1382814225401414
2016-03-14,0.17006056588977647
2016-03-15,0.1773248289699558
2016-03-16,0.17652503586608448
2016-03-17,0.17765362227357695
2016-03-18,0.20231468133659014
2016-03-21,0.20178978693436486
2016-03-22,0.18630297260623072
2016-03-23,0.16913780195877806
2016-03-24,0.14920851961945614
2016-03-25,0.12076421585343611
2016-03-28,0.08970194903268996
2016-03-29,0.08317934706581445
2016-03-30,0.07079523214233914
2016-03-31,0.07163770601385994
2016-04-01,0.06661887731554718
2016-04-05,0.09125139877466829
