group,factor_mean,factor_min,factor_max,ret_mean,ret_std,count
1,-0.06157481047090549,-0.23315170633782623,-0.021938392186326094,0.0016961677453556246,0.02366758423091422,301
2,-0.008258606180394961,-0.02189360476281932,0.002154862807068003,0.0010745648095971212,0.016725985289345834,301
3,0.009554637458656439,0.0021561017680034045,0.016779511333529618,0.0022860321023485115,0.016541319488596325,300
4,0.03015905718720054,0.016922928150082228,0.04762692244087985,0.00035586642368669037,0.018452058663626605,301
5,0.08438225336587266,0.04778212654924974,0.18217054263565902,0.0036663132453345778,0.022510544877365264,301
