period,ic,pvalue,ic_mean,ic_std,icir,ic_positive_rate,sample_size
1D,-0.01762268974489525,0.4943713431560417,-0.09969013583701791,0.10588393480616534,-0.941503883658215,0.16447823082239116,1506
3D,-0.032496480075045936,0.20783351881936765,-0.16655088952547623,0.1688692550133306,-0.9862712399147413,0.1750865051903114,1504
5D,-0.03478223936126257,0.1778857262977726,-0.21079966519796883,0.2066539516015185,-1.0200611387506604,0.18225918225918225,1502
10D,-0.017022013970352537,0.5104753477332815,-0.26218524567386825,0.26166382340954447,-1.0019927182043338,0.1564673157162726,1497
20D,0.0022248239160080115,0.9316883544852632,-0.30819646594111644,0.30778436542125204,-1.0013389260994474,0.17436974789915966,1487
