period,ic,pvalue,ic_mean,ic_std,icir,ic_positive_rate,sample_size
1D,-0.023621714242653486,0.34715849356040285,-0.09309834471631112,0.13687707637000585,-0.6801602370922057,0.26260641781270466,1586
3D,-0.03178219414372142,0.20614527536176314,-0.09119677974509725,0.16524825044759678,-0.5518774298552553,0.28,1584
5D,-0.01668051638736145,0.5073442388568282,-0.06785923429564841,0.19068594102613687,-0.3558691004196639,0.309258043335522,1582
10D,-0.013720647667764334,0.5861246053730522,-0.060503375196681926,0.2319551030959283,-0.2608408885561785,0.37549407114624506,1577
20D,-0.012603847549026452,0.6180968691248253,-0.04233820582095118,0.28852517715842757,-0.14674007390940275,0.48938992042440316,1567
