period,ic,pvalue,ic_mean,ic_std,icir,ic_positive_rate,sample_size
1D,-0.017735690060313967,0.49232801612370297,-0.0994654530384385,0.10598889320803971,-0.9384516625077242,0.1650485436893204,1501
3D,-0.03248488999047801,0.20875455110432212,-0.16654143655813225,0.169149591788128,-0.9845807772728021,0.17569444444444443,1499
5D,-0.03321298564217593,0.19902745331047655,-0.21068890666577153,0.20700317625692152,-1.0178051877053107,0.18289290681502085,1497
10D,-0.010675787196628336,0.6803148535012945,-0.2623223730811336,0.26209900988504775,-1.0008522092326249,0.15701325889741802,1492
20D,0.010179608882764129,0.6953823342168844,-0.3099740207030932,0.3067754335466172,-1.010426477503421,0.17146872803935348,1482
