group,factor_mean,factor_min,factor_max,ret_mean,ret_std,count
1,0.8818350907318665,0.0,1.2095811333459243,0.0010242560717970658,0.0409239377305827,533
2,1.4709475811867994,1.2097537026429916,1.673720039997172,0.003603805064830134,0.03716212430039218,532
3,1.9146709192335603,1.674235711120957,2.2163765453243234,0.004846879765422507,0.048945532180866835,532
4,2.6558498702907674,2.2183222867926924,3.302843135362582,-0.004186472137746895,0.03983924044674387,532
5,4.907940812868666,3.31381917216444,11.874304009995704,0.0020639688788069827,0.0373457946625175,532
