period,ic,pvalue,ic_mean,ic_std,icir,ic_positive_rate,sample_size
1D,-0.015737407008841523,0.4167392184299344,-0.020187165524157807,0.13950998876239196,-0.14470050283309685,0.4965464313123561,2665
3D,-0.017871681958214,0.3565830297384025,-0.027727216745454218,0.20551054272638355,-0.134918707223552,0.5015360983102919,2663
5D,-0.024700672183926603,0.2027424923005765,-0.046122399778374686,0.2505410890148572,-0.18409116029522649,0.4438893159108378,2661
10D,-0.010651218515458596,0.5832233109430277,-0.03903028641646863,0.3041961322939335,-0.12830632040631965,0.4393530997304582,2656
20D,-0.013425322792564112,0.4900094496870096,-0.03045619262454862,0.320212544164635,-0.09511242822795157,0.480092771550058,2646
