trade_date,factor_value,close,signal,period_forward_ret,strategy_period_ret,benchmark_period_ret,strategy_nav,benchmark_nav,holding_period
2015-04-01,2.240022547914318,92500,0,0.042378378378378434,0.0,0.042378378378378434,1.0,1.0423783783783784,3
2015-04-07,0.9059874075315411,96420,1,-0.01949802945446999,-0.01949802945446999,-0.01949802945446999,0.98050197054553,1.0220540540540541,3
2015-04-10,1.303839890938009,94540,1,0.002009731330653741,0.002009731330653741,0.002009731330653741,0.9824725160755031,1.0241081081081083,3
2015-04-15,1.6642169093741022,94730,0,0.007178296210281765,0.0,0.007178296210281765,0.9824725160755031,1.0314594594594595,3
2015-04-20,1.272261833175844,95410,1,0.004716486741431769,0.004716486741431769,0.004716486741431769,0.9871063346713943,1.0363243243243243,3
2015-04-23,0.9134175659309871,95860,1,0.07083246401001464,0.07083246401001464,0.07083246401001464,1.0570255085960634,1.1097297297297297,3
2015-04-28,2.55204630307794,102650,0,0.048027277155382464,0.0,0.048027277155382464,1.0570255085960634,1.163027027027027,3
2015-05-04,2.1665863778340664,107580,0,0.04573340769659784,0.0,0.04573340769659784,1.0570255085960634,1.2162162162162162,3
2015-05-07,7.835281941816653,112500,-1,-0.008000000000000007,0.008000000000000007,-0.008000000000000007,1.065481712664832,1.2064864864864866,3
2015-05-12,6.888916988050831,111600,-1,-0.012455197132616447,0.012455197132616447,-0.012455197132616447,1.0787524974372704,1.1914594594594596,3
2015-05-15,4.6618871273795675,110210,-1,-0.07140912802830957,0.07140912802830957,-0.07140912802830957,1.1557852726376272,1.1063783783783785,3
2015-05-20,2.9621828448307888,102340,-1,-0.02794606214578854,0.02794606214578854,-0.02794606214578854,1.1880849196939456,1.0754594594594595,3
2015-05-25,5.311075910807847,99480,-1,-0.00010052271813432156,0.00010052271813432156,-0.00010052271813432156,1.1882043492194476,1.0753513513513513,3
2015-05-28,1.468050874492018,99470,0,0.008143158741328982,0.0,0.008143158741328982,1.1882043492194476,1.084108108108108,3
2015-06-02,2.3894872995695904,100280,0,-0.01884722776226566,-0.0,-0.01884722776226566,1.1882043492194476,1.0636756756756756,3
2015-06-05,1.7183138734913708,98390,0,0.02988108547616619,0.0,0.02988108547616619,1.1882043492194476,1.0954594594594593,3
2015-06-10,1.8939062648540737,101330,0,-0.037007796309089125,-0.0,-0.037007796309089125,1.1882043492194476,1.0549189189189188,3
2015-06-15,1.5231656681603933,97580,0,-0.013117442098790733,-0.0,-0.013117442098790733,1.1882043492194476,1.0410810810810809,3
2015-06-18,1.611654213060043,96300,0,0.0009345794392523477,0.0,0.0009345794392523477,1.1882043492194476,1.042054054054054,3
2015-06-24,1.5578692314119404,96390,0,-0.06255835667600373,-0.0,-0.06255835667600373,1.1882043492194476,0.9768648648648648,3
2015-06-29,2.6755825927432264,90360,0,-0.01007082779991142,-0.0,-0.01007082779991142,1.1882043492194476,0.967027027027027,3
2015-07-02,3.156592901070166,89450,-1,-0.05846841811067638,0.05846841811067638,-0.05846841811067638,1.2576767779105342,0.9104864864864864,3
2015-07-07,2.8898295518681567,84220,-1,0.00415578247447157,-0.00415578247447157,0.00415578247447157,1.2524501467983438,0.9142702702702702,3
2015-07-10,3.0640240520091417,84570,-1,0.028378857750975595,-0.028378857750975595,0.028378857750975595,1.216907042242165,0.9402162162162162,3
2015-07-15,4.585750853242321,86970,-1,-0.018972059330803703,0.018972059330803703,-0.018972059330803703,1.2399942748476562,0.9223783783783784,3
2015-07-20,3.0470974924455283,85320,-1,-0.010665729020159387,0.010665729020159387,-0.010665729020159387,1.2532197177697302,0.9125405405405406,3
2015-07-23,3.787138228941685,84410,-1,-0.019784385736287158,0.019784385736287158,-0.019784385736287158,1.2780139000784074,0.8944864864864865,3
2015-07-28,3.3462213422728193,82740,-1,-0.011602610587382212,0.011602610587382212,-0.011602610587382212,1.292842197686279,0.8841081081081081,3
2015-07-31,2.7125122841102915,81780,0,-0.0072144778674492205,-0.0,-0.0072144778674492205,1.292842197686279,0.8777297297297297,3
2015-08-05,2.0967589555176485,81190,0,0.012439955659564017,0.0,0.012439955659564017,1.292842197686279,0.8886486486486487,3
2015-08-10,2.418071978698428,82200,0,0.015693430656934293,0.0,0.015693430656934293,1.292842197686279,0.9025945945945946,3
2015-08-13,1.4794883492419988,83490,0,-0.02826685830638398,-0.0,-0.02826685830638398,1.292842197686279,0.8770810810810811,3
