group,factor_mean,factor_min,factor_max,ret_mean,ret_std,count
1,0.8830700726479357,0.0,1.2130042381255628,0.0010253165929463715,0.04088086335932333,536
2,1.4715190352951888,1.213381768199892,1.6731164259834637,0.003941856534042787,0.0371361936934344,536
3,1.911890303838472,1.673720039997172,2.2102881638485354,0.004563156459493701,0.04889205160593914,535
4,2.6478145094076098,2.21054288222918,3.281325583913938,-0.00381157434492524,0.03962800371148949,536
5,4.895904288555926,3.2880804495711327,11.874304009995704,0.0018860921997182934,0.03741153296609231,536
