period,ic,pvalue,ic_mean,ic_std,icir,ic_positive_rate,sample_size
1D,0.009633365015922653,0.7028089243783777,-0.10916625432073357,0.09802853148640085,-1.113617154775779,0.11177248677248677,1571
3D,0.000812307707832166,0.9743521417141716,-0.18812509803944397,0.16620229954939283,-1.1319043030661318,0.10331125827814569,1569
5D,-0.006851656688529659,0.7863818196935635,-0.2352811135164817,0.20221996340916143,-1.1634910300148065,0.11206896551724138,1567
10D,0.017168935687137413,0.49773369144496893,-0.26773979997411246,0.25575194117278505,-1.0468729924252205,0.12907518296739853,1562
20D,0.060315296312274114,0.017482673487785615,-0.28919668178857216,0.30056196039864863,-0.9621865701334853,0.19022103148024114,1552
