period,ic,pvalue,ic_mean,ic_std,icir,ic_positive_rate,sample_size
1D,0.0029582090754021466,0.906144821650879,-0.012583309693063543,0.1163737620670491,-0.1081284085824572,0.48172323759791125,1591
3D,0.00708049430024681,0.7779236127566124,-0.013290127920342633,0.15009818934809258,-0.0885428930093321,0.4418300653594771,1589
5D,-0.02655120603610362,0.2904760814659485,-0.04573054363538842,0.1547590084858129,-0.2954951965822438,0.3946335078534031,1587
10D,-0.029148557620317764,0.24658047733839195,-0.06788205024654778,0.13273501649397929,-0.511410267159057,0.34405778069599474,1582
20D,-0.025792178474329304,0.30679198079835135,-0.0843762579106065,0.11921165486723687,-0.7077853084463452,0.23727693324520818,1572
