period,ic,pvalue,ic_mean,ic_std,icir,ic_positive_rate,sample_size
1D,-0.02601482982606707,0.29972544416625707,-0.09414695278757924,0.13788139041159417,-0.682811164773855,0.26174934725848564,1591
3D,-0.032721198279377944,0.1923482908954155,-0.09185264897368466,0.1653813775177058,-0.5553989835636173,0.27908496732026145,1589
5D,-0.015604093647298247,0.5344871660717647,-0.06885717815741244,0.19120546328254737,-0.3601213949397517,0.30824607329842935,1587
10D,-0.01533953607067261,0.5420778481931363,-0.06115662534733525,0.23186064445594742,-0.26376457932667724,0.3742613263296126,1582
20D,-0.009147836971854752,0.7170406790402044,-0.04288546268602583,0.28820812305359284,-0.14880032606871113,0.48777263714474556,1572
