group,factor_mean,factor_min,factor_max,ret_mean,ret_std,count
1,0.5175200280794875,0.10648050021195422,0.7367353797893793,0.0005682980747135034,0.019794405563741693,318
2,0.897454365372978,0.7367395437262357,1.0369758813897736,0.0014884490419618676,0.01944655632973935,318
3,1.162172799189436,1.0376211165445655,1.3024328354619141,-0.0008285569679744492,0.01896996133911412,317
4,1.487967976997233,1.3031408937376248,1.7392124426029283,0.00012513000831381805,0.023802956616484187,318
5,2.5103350556024457,1.7408878869718545,15.59789213585134,-0.000430046993314825,0.03455000616921455,318
