group,factor_mean,factor_min,factor_max,ret_mean,ret_std,count
1,0.5175200280794875,0.10648050021195422,0.7367353797893793,0.00024585963294883513,0.025665912083469702,318
2,0.8970142344076253,0.7367395437262357,1.0366800162978127,0.0012213345524624685,0.022761665471590094,317
3,1.16133539554883,1.0369758813897736,1.3023131609243148,-0.00123631365721278,0.025219828352089683,317
4,1.4858000985993771,1.3024328354619141,1.738135237295254,0.0019176870135598995,0.03379568506514599,317
5,2.509351784533004,1.7384058219765886,15.59789213585134,-0.0007460024122021574,0.03854640805365412,318
