period,ic,pvalue,ic_mean,ic_std,icir,ic_positive_rate,sample_size
1D,-0.0034624634825316607,0.8924953219915626,-0.04064267481997153,0.10874749675297707,-0.373734348224056,0.38104976141785957,1526
3D,0.020867877715487704,0.4156050503655009,-0.051187002606614865,0.16544917953669785,-0.3093820274597446,0.38976109215017063,1524
5D,0.03072896166939157,0.23086976628767547,-0.051499958444748827,0.19588835899024784,-0.2629046397152815,0.3943950786056049,1522
10D,0.047758454927982974,0.06293409284796778,-0.059647125917441056,0.2591699427238131,-0.23014677277219828,0.3607681755829904,1517
20D,0.10455372643984961,4.7710637484865076e-05,-0.01802212017002877,0.3268353427955989,-0.05514128311790231,0.4261049723756906,1507
