period,ic,pvalue,ic_mean,ic_std,icir,ic_positive_rate,sample_size
1D,0.04291542492922796,0.096950265979285,0.0905235897821893,0.12319919466806824,0.7347742006437964,0.7336578581363005,1497
3D,0.06479475793306186,0.012216014292987368,0.12348073968469386,0.18236265437031496,0.6771163762178387,0.6894150417827298,1495
5D,0.058359548018410035,0.024132772617116376,0.1424089557200767,0.22150695612659932,0.6429096323218164,0.694560669456067,1493
10D,0.040593052328817956,0.11753834477293365,0.1402239204004345,0.27094367593446034,0.5175390048016985,0.6710986703988804,1488
20D,-0.04504122064718021,0.08344951337636781,0.052864072300267455,0.35585586520310947,0.14855473091639107,0.594785059901339,1478
